"key","value"
"MONTH","Mwezi"
"ALLOW_USAGE_ONLY","Ruhusu matumizi ya pekee"
"ADDIIONAL_STOP_SAME_TASK","Stop ya ziada ndani ya Task huo"
"BULK_TASK","Bulk Task"
"TASK_EMI","Task EMI"
"TASK_BASED","Task Based"
"CURRENT_PLAN","Mpango wa sasa"
"DELETE_ACCOUNT","Futa Akaunti"
"TOTAL_PENDING_PAYMENT","Jumla inasubiri malipo ni"
"INVOICE","ankara"
"UPTO","Hadi"
"MMYY","mm / yyyy"
"CVV","CVV"
"TASKPER_MOTH","Kazi kwa mwezi"
"UNLIMITED_TASK","Unlimited Kazi kwa Agent"
"PAY_PER_TASK","Kulipa Per Task"
"agnet_based_plan","Agent Kulingana Plan"
"agnet_emi","Agent EMI"
"bulk_agent","Bulk Agent"
"task_plural","kazi"
"agent_plural","mawakala"
"agent_plural1","mawakala"
"you_can_add_only_3","Unaweza tu kuchagua 3 madereva katika mpango huu"
"TEAMS","timu"
"MANAGERS","Wasimamizi"
"ADD_MANAGER","Kuongeza Meneja"
"ALLOW_ACCESS_TO_UNASSIGNED_TASKS","Kuruhusu upatikanaji wa kazi unassigned"
"ASSIGN_TEAMS","Hawawajui Team (s)"
"EDIT_MANAGER","Edit Meneja"
"DELETE_MANAGER","kufuta Meneja"
"PASSWORD","password"
"ALLOW_CREATE_TASK","Ruhusu Kujenga Task"
"ALLOW_EDIT_TASK","Ruhusu Hariri Task"
"FIRST_NAME","Jina la kwanza"
"USERNAME","username"
"ACTIONS","Vitendo"
"MANAGER_HEADING","Kuongeza Wasimamizi wa kujenga na hariri Kazi na wao hawawajui mawakala katika timu zao. Hawawajui timu nyingi Wasimamizi na kutoa ruhusa ya kuongeza mawakala au kuruhusu upatikanaji wa Kazi haijatolewa."
"OPTIONAL","Hiari"
"MANAGER_HEADING_1","timu nyingi inaweza kwa ajili ya wasimamizi na wao katika-upande mwingine inaweza udhibiti majukumu haijatolewa, kuongeza madereva na wao hawawajui kazi nk"
"MANAGER_HEADING_2","katika timu zao. Hawawajui timu nyingi Wasimamizi na kutoa ruhusa ya kuongeza"
"MANAGER_HEADING_3","au kuruhusu upatikanaji wa Kazi haijatolewa."
"ALLOW_ADD_AGENTS Agent","Ruhusu kuongeza Agent"
"CUSTOMERS","Wateja"
"EXPORT_CUSTOMERS","Wateja EXPORT"
"ADD_CUSTOMER_VIA_CSV","Kuongeza Wateja kupitia CSV upload"
"EDIT_CUSTOMER","Edit Wateja"
"CUSTOMER_EMAIL","wateja pepe"
"CUSTOMER_ADDRESS","wateja mitaani"
"DELETE_CUSTOMER","Una uhakika unataka kufuta mteja hili?"
"CLICK_TO_SHOW","Bonyeza Ili Onyesha Zaidi"
"NO_RESULTS","Hakuna matokeo ya kuonyesha"
"ENTER_LOCATION","Tafadhali andika mahali sahihi."
"SEARCH_PLACEHOLDER","Search kazi kwa anwani"
"NEW_TASKS","Kazi New"
"PICKUP_ADD","Kuchukua gari Anwani inahitajika"
"T_GREATER_CT","Saa lazima kuwa kubwa kuliko wakati wa sasa."
"TAB","tab"
"DEL_ADDRESS","Utoaji Anwani inahitajika"
"DT_GREATER_PT","Wakati wa kujifungua ni lazima kuwa kubwa kuliko wakati Pick-up."
"ET_GREATER_ST","Muda wa kumaliza Lazima iwe zaidi ya kuanza kwa wakati."
"EDIT_STOP","Hariri Stop"
"DELETE_CUSTOMER_?","Futa Wateja?"
"NOT_AVAILABLE","Haipatikani"
"AVG_RATING","Alama Wastani"
"ENTER_LOC","Weka sehemu"
"RATINGS_REVIEW","Ratings & Review"
"BILLING","Billing"
"ADD_ONS","Marketplace"
"API_KEY","API KEY"
"PROMO","Promo Code"
"ADD_PROMO","Kuongeza Matangazo"
"AUTO_ASSIGNMENT","Auto-kazi Imewezeshwa"
"VENDORS","Poti"
"VENDORS_SETTING","Poti"
"VENDORS_LIST","Watumiaji portal"
"WORKFLOW","Workflow"
"BUSINESS","Aina ya biashara"
"NOTIFICATIONS","Taarifa"
"GEOFENCE","geofence"
"PROFILE","Profile"
"BUSINESS_APP","Business App"
"CUSTOM_APPS","Custom Programu"
"CATEGORY","Kundi"
"PARENT_CATEGORY","Kundi Mzazi"
"SUBCATEGORY","Kundi Sub"
"AGENT_SCHEDULE","Agent Ratiba"
"CUSTOMER_NOTIFICATIONS","kuarifiwa"
"TRIGGERS","kuchochea"
"WEBHOOK","Webhook"
"SMS","Akaunti SMS"
"PICKUP_NOTIFICATIONS","notisi Pickup"
"DELIVERY_NOTIFICATIONS","notisi utoaji"
"INSERT_TAG","Insert Tag"
"SUBJECT","Subject"
"PREVIEW","Preview"
"MESSAGE","ujumbe"
"NOTIFICATION_TEXT","Kutuma SMS desturi ya, barua pepe na webhooks msingi kila trigger na Customize maudhui kwa kubonyeza kalamu icon."
"ENABLE_NOTIFICATION","Una uhakika unataka kuwasha taarifa hii?"
"DISABLE_NOTIFICATION","Una uhakika unataka kuzima arifa hii?"
"RATE_YOUR_FEEDBACK","Kiwango Maoni yako"
"SELECT_WORKFLOW","Select Workflow"
"CHOOSE_THE_WORKFLOW_THAT_BEST_COMPLIMENTS_YOUR_BUISNESS","Kuchagua workflow kwamba bora pongezi biashara yako."
"PICKUP_&_DELIVERY","Pick-up & Delivery"
"MANAGE_ON_DEMAND_PICKUPS_AND_DELIVERIES_EFFICIENTLY","Kusimamia kwenye pickups mahitaji na kujifungua kwa ufanisi"
"BUISNESS_THAT_USE_THIS_WORKFLOW_INCLUDE","Biashara ya kwamba matumizi ya mtiririko huu wa pamoja"
"SMS_WEB","SMS na Webhooks"
"APPOINTMENT","uteuzi"
"UPDATE","Mwisho"
"EMAIL_ATTACHMENT","Barua pepe Attachment"
"APPLICATION_JSON","application / json"
"APPLICATION_URLENCODED","application / x-www-fomu-urlencoded"
"TAG","tag"
"REQUEST_RECEIVED","ombi Imepokelewa"
"AGENT_STARTED","Agent Ameanza"
"AGENT_ARRIVED","Agent Aliwasili"
"SUCCESSFUL","mafanikio"
"TASK_UPDATE","Task Mwisho"
"REQUEST_ACCEPTED","ombi Alikubali"
"CREATE_TEAM","kujenga Timu"
"EDIT_TEAM","Edit Team"
"HELP_TEXT_BATTERY_HEADING","Weka Mahali Usahihi wa programu Agent"
"TEAM_MEMBERS","Wajumbe wa timu"
"PLEASE_SELECT","Tafadhali chagua"
"LOW","Chini"
"MEDIUM","Medium"
"HIGH","high"
"HELP_TEXT_BATTERY_SUB_HEADING","(Kwa Battery Biashara)"
"HELP_TEXT_HIGH_DESC","(3 Seconds Mahali Refresh Kiwango cha + 30 Seconds Server Hit) (GPS + Network Location)"
"HELP_TEXT_MEDIUM_DESC","(30 Seconds Mahali Refresh Kiwango cha + 30 Seconds Server Hit) (GPS + Network Location)"
"HELP_TEXT_LOW_DESC","(60 Seconds Mahali Refresh Kiwango cha + 60 Seconds Server Hit) (Network Mahali Tu)"
"HELP_TEXT_TAGS","Tafadhali ingiza comma kutengwa maadili. vitambulisho hizi zitatumika ya kuainisha timu yako."
"ORGANIZE","Panga yako"
"BASED_ON","katika makundi kulingana na jiografia, maeneo ya mjini, aina ya gari na mambo mengine."
"AND","na"
"ASSIGNED_ATLEAST","lazima kwa ajili ya timu ya angalau moja."
"ID","Id"
"NO_TRACKING","hakuna Kufuatilia"
"DELETE_TEXT","Kufuta au kuhama yako"
"DELETE_TEXT_2","kwa timu nyingine. Ili kufuta timu."
"CREATE_A_TEAM","Kujenga timu ya madereva, katika timu tab."
"ENTER_NAME","Ingiza Jina Team"
"SET_LOCATION","Weka Mahali Usahihi kwa"
"HELP_TEXT_NO_TRACKING_DESC","Location msisimko tu kwa ajili ya mabadiliko ya hali ya kazi na wakati wakala kufungua programu"
"SET_LOCATION_FOR_APP","Weka Mahali Usahihi kwa dereva Programu."
"ORGANIZE_TEXT","Panga Dereva wako katika makundi kulingana na jiografia, maeneo ya mjini, aina ya gari na mambo mengine. Wasimamizi katika makundi kulingana na jiografia, maeneo ya mjini, aina ya gari na mambo mengine. Dereva lazima kwa ajili ya timu ya angalau moja."
"TAGS","TAGS"
"DELETE_TEAM","Futa Timu"
"ORGANIZE_TEXT_1","Panga Agent yako katika makundi kulingana na jiografia, maeneo ya mjini, aina ya gari na mambo mengine. Wasimamizi katika makundi kulingana na jiografia, maeneo ya mjini, aina ya gari na factors.Agent nyingine lazima kwa ajili ya timu ya angalau moja."
"ORGANIZE_TEXT_2","katika makundi kulingana na jiografia, maeneo ya mjini, aina ya gari na mambo mengine. Wasimamizi katika makundi kulingana na jiografia, maeneo ya mjini, aina ya gari na mambo mengine."
"ORGANIZE_TEXT_3","lazima kwa ajili ya timu ya angalau moja."
"ADD","Kuongeza"
"IMPORT","Import Agents"
"DEVICE_VERSION","Version kifaa"
"IN_TRANSIT","Katika usafiri"
"FIRST_LOGIN_REQUIRED","Kwanza Login Inahitajika"
"BLOCKED","imefungwa"
"BLOCK_MSG","Una uhakika unataka kuzuia muuzaji hii"
"UNBLOCK_MSG","Una uhakika unataka kumrudisha Agent hii"
"ASSIGN_TEAM","Hawawajui Timu"
"TRANSPORT_TYPE","Aina usafiri"
"TRANSPORT_DESC","Usafiri Maelezo (Mwaka, Model)"
"LIC_PLATE","Leseni Bamba"
"COLOR","Rangi"
"TAGS_HELP_TEXT","Tafadhali ingiza comma kutengwa maadili. vitambulisho hizi zitatumika ya kuainisha yako"
"IMPORT_LINK_TEXT","kwa kushusha CSV file template na maadili sampuli kwa kuongeza mpya"
"SCHEDULE_TO","Ratiba Idhini kwa"
"CANT_ACCESS","Agent Hawawezi Kupata"
"VIEW_AND_EDIT","Je View & Hariri"
"DRIVERS","madereva"
"ADD_DRIVERS","Kuongeza madereva na hawawajui yao kwa timu"
"CSV_HEADER","CSV header"
"TEAM_ID","ID"
"MANDATORY_CONDITION","Lazima (kuingia jina la mtumiaji ambazo zitatumika kwa wakala kuingia kwa programu)"
"MANDATORY_TEAM_ID","Lazima (Ingiza namba Team ID ambayo unaweza kupata kutoka ukurasa wa timu)"
"OPTIONAL_CONDITION","Hiari (itakuwa autogenerated kama wewe kuondoka tupu)"
"TRANSPORT_TYPE_5","Usafiri Aina (0-5)"
"OPTIONAL_NUMERIC","Hiari (Input namba Usafiri aina ya yako"
"AVAILABLE_TRANSPORT_TYPES","Inapatikana Aina Usafiri"
"CAR","Gari: 0"
"MOTORCYCLE","Motor Msafara: 1"
"BICYCLE","Baiskeli: 2"
"SCOOTER","Pikipiki: 3"
"FOOT","Foot: 4"
"TRUCK","Lori: 5"
"TRANSPORT_DESCRIPTION","Maelezo Usafiri"
"LICENSE","Leseni"
"DOWNLOAD_CSV","Pakua data yako ya kazi katika faili CSV"
"EMAIL_ADDRESS","Barua pepe"
"PHONE_NUMBER","Nambari ya simu"
"USER_NAME","jina la mtumiaji"
"PROCEED_TO_DASHBOARD","Kuendelea kwa dashibodi"
"PLEASE_SELECT_ATLEAST_ONE_VALUE","Tafadhali Chagua atleast mmoja Thamani"
"MEMBERS_RECEIVE_AN_EMAIL/SMS_TO_DOWNLOAD_THE_MOBILE_APP","Wanachama kupokea barua pepe / sms kwa kushusha programu ya simu."
"THE","The"
"ADD_YOURSELF_AS","Kuongeza mwenyewe kama"
"YOU_ADDED","You Aliongeza"
"FILTERS","filters"
"EDIT","Edit"
"DEVICE_TYPE","Aina ya Kifaa"
"AGENTS_ID","ID"
"IDLE","Idle"
"OFFLINE","offline"
"NEED_SIGNUP_VERIFICATION","Haja Jiunge Uhakiki"
"UPDATE_AGENT","Mwisho Agent"
"FIELDS_SUBMITTED","Fields in wakati wa kujisajili"
"REASON_FOR_RESUBMISSION","Sababu ya Kuwasilishwa Tena"
"REMAINING","iliyobaki"
"UPDATE_STATUS","Mwisho Hali"
"SELECT_AN_OFFERING","Kuchagua toleo"
"GENERAL","General"
"CATEGORY_NAME","Kundi la"
"CAT_IMAGE","Kundi Image"
"FORM_ID","Fomu ID"
"ADD_CATEGORY","Kuongeza Jamii"
"MAX_SIZE","Kiwango cha juu Size"
"PER_KILO","Kwa Kilometer Charge"
"MIN_FARE","Kiwango cha chini Nauli"
"CANC_CHARGE","Mashtaka kufuta"
"CAT_TYPE","Kundi Aina"
"SET_IMAGE","Kuweka Jamii Image"
"PER_MIN","Kwa Charge Dakika"
"ALL_CATEGORIES","Jamii zote"
"CATEGORY_IMAGE","Kundi Image"
"SEL_CATEGORY_IMAGE","Baadhi ya Jamii Image"
"ALL_PROMO","All Matangazo"
"PROMO_NAME","Jina Promo"
"SHORT_DISCR","Maelezo Mafupi"
"TYPE","aina"
"STARTING","Kuanzia"
"ENDING","kukomesha On"
"EDIT_CATEGORY","Badilisha Aina"
"LAST_LOCATION","mwisho Location"
"STORE_VERSION","Hifadhi Version"
"AVG_CSTM_RAT","Avg Cust Upimaji"
"LAST_UPDATED_LOCATION_TIME","Last Updated Location Muda"
"FLEET_STATUS_COLOR","Meli Hali Alama"
"SUB_CAT_NAME","Jamii ndogo Jina"
"agents_can_VIEW_ONLY","Agent View Tu"
"PERSONAL_ACCESS_TOKEN","Binafsi Access Token"
"TEXT_1","Binafsi kupata ishara kazi kama jina pamoja na neno la siri kwa uthibitisho API. View API nyaraka kwa zaidi."
"TEXT_2","nyaraka API"
"TEXT_3","kwa zaidi."
"API_TOKEN","V1 API Access Token"
"REFER_API","Unaweza kutaja nyaraka v1 API"
"REFER_API_HERE","hapa ."
"API_DEPRECATED","API hizi utaisha na kupoteza msaada baada Septemba 30, 2017"
"V2_API_KEYS","V2 API KEYS"
"GENERATE_KEY","Kutoa muhimu"
"NO_API","Hakuna funguo API"
"REFER_API_V2","Unaweza kutaja nyaraka v2 API"
"AUTHENTICATE_V2","Keys hutumiwa kuthibitisha maombi yote v2 API."
"HERE","hapa"
"MAX_KEYS","Unaweza kuzalisha upeo wa funguo 10 API."
"DASHBOARD_MODULES","Dashboard na App Mkono Modules"
"CHOOSE_WORKFLOW","Kuchagua workflow kwamba bora inafaa mahitaji ya biashara yako."
"PICKUP_&_DELIVERY_TEXT","Kusimamia pickups juu ya mahitaji na wanaojifungua kwa ufanisi."
"APPOINTMENT_TEXT","Kusimamia at-nyumbani huduma na kuweka wateja wako na furaha."
"FIELD_WORKFORCE_TEXT","Kusimamia on-mitaani yako timu upatikanaji mteja effortlessly."
"BUSINESS_TEXT","Business kwamba matumizi workflow hii ni pamoja na:"
"FOOD_DELIVERY","Food Delivery"
"COURIER_SERVICES","Courier Services"
"LAUNDRY_SERVICES","Laundry Services"
"GROCERY_DELIVERY","utoaji vyakula"
"ALCOHOL_DELIVERY","pombe utoaji"
"MAKE_UP_ARTISTS","Make Up Wasanii"
"WEDDING_STYLISTS","Harusi Stylists"
"HOUSE_REPAIR_SERVICES","House Repair Services"
"MASSAGE_THERAPISTS","massage Therapists"
"AUTO_REPAIR_SERVICES","Auto Repair Services"
"FIELD_MARKETING","uwanja Marketing"
"PRODUCT_DEMO","bidhaa Demo"
"CUSTOMER_DEVELOPMENT","Wateja Upataji / Maendeleo"
"TARGET_MARKETING","Target Marketing / Mauzo"
"MARKET_RESEARCH","Utafiti wa Soko / Tafiti"
"TASK_ATTRIBUTES_TEXT","Customize dashibodi kwa kuchagua modules kulingana na mahitaji ya biashara yako."
"ENABLE_AUTO_ASSIGNMENT","Kuwawezesha Auto Assignment"
"BROADCAST_TO_AGENTS","Matangazo Ili Agents"
"ONE_BY_ONE","Moja kwa moja"
"ONE_BE_ONE_HELP_TEXT_1","Ombi inakwenda moja"
"ONE_BE_ONE_HELP_TEXT_2","(Karibu & inapatikana) kwanza na kama timer anaendesha nje au kama wakala kupungua kazi, unaendelea na chaguo la pili bora. Unaweza kuweka timer kumalizika muda."
"REQUEST_EXPIRE","Ombi Muda wake katika"
"SECONDS","sec"
"SEND_TO_ALL","Send To All"
"SEND_TO_ALL_HELP_TEXT_1","Ombi ni alimtuma zote zilizopo"
"SEND_TO_ALL_HELP_TEXT_2","na ye yote anapokea / inatambua kazi ya kwanza watapata yake."
"START_RADIUS","Start Radius"
"ENTER_START_RADIUS","Kuingia Start Radius"
"RADIUS_INC","radius nyongeza"
"ENTER_RADIUS_INC","Kuingia Radius Nyongeza"
"MAXIMUM_RADIUS","upeo Radius"
"ENTER_MAX_RADIUS","Kuingia Maximum Radius"
"BATCH_PROCESSING_TIME","Kundi Processing Muda"
"ENTER_BATCH_PROCESSING_TIME","Kuingia Kundi Processing Muda"
"REQ_TIME","ombi Muda"
"ENTER_REQ_TIME","Kuingia Ombi Muda"
"MAX_BATCH_SIZE","Upeo Kundi Size"
"ENTER_MAX_BATCH_SIZE","Kuingia Maximum Kundi Size"
"BATCH_SIZE_INC","Kundi Size Nyongeza"
"ENTER_BATCH_SIZE_INC","Kuingia Kundi Size Nyongeza"
"TASK_TIMER","Task Timer"
"ENTER_TASK_TIMER","Kuingia Task Timer"
"ATTEMPT_LIMIT","jaribio Limit"
"ENTER_ATTEMPT_LIMIT","Weka Jaribu Limit"
"CREATE_TEMPLATE","kujenga Kigezo"
"MOBILE_APP_MODULES","Mkono App Modules"
"MOBILE_APP_MODULES_TEXT","Customize programu ya simu kwa kuchagua modules unahitaji na kuona mabadiliko wanaishi katika mockup ya mkononi."
"ACKNOWLEDGEMENT_TYPE","Shukrani Aina"
"ACKNOWLEDGE","Tambua"
"ACCEPT_OR_DECLINE","Kukubali / Kupungua"
"NONE","hakuna"
"ACTION_BLOCK","hatua Block"
"ADD_NOTES","Kuongeza Notes"
"ADD_IMAGES","Kuongeza Picha"
"ADD_SIGNATURE","Kuongeza Signature"
"APP_MILESTONES","Milestones programu"
"SHOW_ARRIVED_BUTTON","Show Aliwasili Button"
"INTERACTION_LAYOUT","Layout mwingiliano"
"SHOW_BUTTONS","show Buttons"
"SHOW_SLIDERS","show sliders"
"ACTION_CONFIRMATION","hatua Confirmation"
"SHOW_CONFIRMATION_POPUPS","Show uthibitisho viibukizi"
"ADD_CUSTOM_TEMPLATE","Kuongeza Desturi Kigezo"
"EDIT_CUSTOM_FIELD","Edit Desturi Field"
"DUPLICATE_CUSTOM_FIELD","Duplicate Desturi Field"
"SUB_HEADING","Kuchagua biashara yako aina na Tookan mapenzi kukabiliana ipasavyo. Pia configure chaguzi ungependa kutafakari juu ya wakala programu ya simu."
"BUSINESS_TYPE","Business Aina"
"MOBILE_APP_SETUP","Mkono App Setup"
"MOBILE_APP_SETUP_TOOLTIP_2","programu ya simu. Kuongeza Business Rectangle Size kwa mechi Simu ya kuanzisha"
"ACKNOWLEDGE_TEXT_1","Agent unaweza ama kukiri kupokea Task au kukubali / kukataa Task kulingana na uteuzi wako hapa chini"
"ACKNOWLEDGE_TEXT_2","au kukubali / kukataa"
"ACKNOWLEDGE_TEXT_3","msingi uteuzi wako hapa chini."
"APP_MILESTONES_TEXT_1","Kupunguza idadi ya mambo muhimu zinazohitajika kukamilisha mambo muhimu Task msingi ni pamoja na Mwanzo, Kufika, Mafanikio."
"APP_MILESTONES_TEXT_2","milstenarna msingi ni pamoja na Start, Kufika, Mafanikio."
"HIDE_CANCEL_BUTTON","Ficha kufuta Button"
"HIDE_FAILED_BUTTON","Ficha Imeshindwa Button"
"INTERACTION_LAYOUT_TEXT_1","Kuchagua kati ya kifungo au slider pembejeo ili kukamilisha"
"INTERACTION_LAYOUT_TEXT_2","milstenarna."
"ACTION_BLOCK_TEXT_1","Agent wanaweza kuongeza maelezo, picha na saini wakati wa Task."
"ADD_BARCODE","Kuongeza Barcode"
"AUTO_ASSIGNMENT_TEXT_1","Wezesha chaguo hili kwa moja hawawajui Kazi kwa Agent.You yako unaweza kuchagua zoezi mantiki bora suti mahitaji ya biashara yako."
"AUTO_ASSIGNMENT_TEXT_2","kwako"
"AUTO_ASSIGNMENT_TEXT_3","Unaweza kuchagua zoezi mantiki kwamba suti bora mahitaji ya biashara yako."
"ONE_BY_ONE_TEXT_1","Hutuma ombi kazi taarifa kwa wakala wa karibu na kazi eneo. Kama wakala haikubali kazi ndani ya ombi wakati kumalizika, ombi kazi hutumwa kwa ya karibu Agent. Kama hakuna Agent anapokea kazi, bado haijatolewa."
"ONE_BY_ONE_TEXT_2","karibu na kazi eneo. Kama"
"ONE_BY_ONE_TEXT_3","haina kukubali kazi ndani ya ombi wakati kumalizika, ombi kazi ni alimtuma karibu ijayo"
"ONE_BY_ONE_TEXT_4","Kama hakuna"
"BATCH_WISE_TEXT_4","anapokea kazi, bado haijatolewa."
"ROUND_ROBIN_TEXT_1","Agent katika eneo inavyoelezwa ni circularly nguvu kupewa"
"ROUND_ROBIN_TEXT_2","kazi kwa kuzingatia upeo kazi kikomo kuweka per"
"NEAREST_TEXT_1","Nguvu inateua kazi kwa Agent kuzingatia upatikanaji na umbali."
"NEAREST_TEXT_2","kuzingatia upatikanaji na umbali."
"to_OFF_DUTY","Hawawajui kazi ya off-wajibu / ulivyoingia OUT AGENT"
"DISTANCE_SETTINGS","Mazingira umbali"
"BATCH_SETTINGS","Mazingira kundi"
"NEAREST_AVAILABLE","karibu Available"
"ALLOWED","Ruhusiwa"
"CHOOSE_WORKFLOW_BUSINESS","Kuchagua workflow ambayo inaelezea vyema biashara yako"
"BUSINESS_INCLUDE","Biashara ya kwamba matumizi ya haya ni: Chakula utoaji, Courier Services, vyakula utoaji, kufulia utoaji, Pombe utoaji"
"BUSINESS_INCLUDE_SERVICES","Biashara ya kwamba matumizi ya haya ni: kufanya juu Wasanii, Harusi Stylists, House Repair Services, Massage Therapists, Auto Repair Services"
"BUSINESS_INCLUDE_PRODUCTS","Biashara ya kwamba matumizi ya haya ni: Field Marketing, Bidhaa Demo, Wateja Upataji / Maendeleo, Target Marketing / Mauzo, Utafiti wa soko / Surveys"
"BUSINESS_INCLUDE_PICKUP","Biashara ya kwamba matumizi ya Pickup & utoaji pamoja"
"BUSINESS_APPOINTMENT","Biashara ya kwamba matumizi ya Uteuzi ni pamoja na"
"BUSINESS_USE_FIELD","Biashara ya kwamba matumizi ya Uwanja nguvukazi pamoja"
"CUSTOMIZE_TRACKING","Customize akaunti yako ya muda halisi wa kufuatilia viungo"
"DISABLE_RATING","Zima Wateja Upimaji"
"SELECT_METHOD","Chagua njia ya kiotomatiki kutenga kazi"
"NUMBER_OF_RETRIES","Idadi ya retries"
"RETRIES","retries"
"TIME_SETTINGS","muda Settings"
"MANAGE_AT_HOME_SERVICES_AND_KEEP_YOUR_CUSTOMERS_HAPPY","Kusimamia katika huduma nyumbani na kuweka wateja wako na furaha."
"MANAGE_YOUR_ON_STREET_CUSTOMER_ACQUISITION_TEAMS_EFFORTLESSLY","Kusimamia yako katika barabara ya timu ya upatikanaji wa wateja bila shida"
"CREATE_YOUR_FIRST_TEAM","Kujenga timu yako ya kwanza"
"TEAMS_HELP_YOU_CLUB_A_GROUP_OF_AGENT_MEMBERS_BASED_ON_CITY_AREA_ETC","Timu kukusaidia klabu kundi la wanachama wakala kulingana na mji eneo nk"
"CONTINUE","kuendelea"
"PLEASE_SELECT_WORKFLOW","Tafadhali Chagua Workflow"
"CALL_THEM_DRIVERS_ARTISTS_SERVICE_PROVIDERS_AVENGERS?_NO_WORRIES_NAME_IT_WILL_CHANGE_EVERYWHERE_IN_YOUR_DASHBOARD","Kuwaita Madereva, Wasanii, Watoa Huduma, Avengers? Hakuna wasiwasi jina hapa na itabadilika kila mahali katika dashibodi."
"FIELD_WORKFORCE","Field Nguvu kazi"
"SEND_TO_ALL_TEXT_1","Hutuma ombi kazi taarifa kwa wakala inapatikana katika kazi muda yanayopangwa. Kazi anapata kupewa na ""Agent ambaye atakubali ombi kazi ya kwanza. Kama hakuna Agent anapokea kazi, bado haijatolewa."""
"SEND_TO_ALL_TEXT_2","inapatikana katika kazi muda yanayopangwa. Kazi anapata kupewa na """
"SEND_TO_ALL_TEXT_3","ambao atakubali ombi kazi ya kwanza. Kama hakuna"
"SEND_TO_ALL_TEXT_4","anapokea kazi, bado haijatolewa. """
"BATCH_WISE_TEXT_1","Hutuma kazi ombi taarifa kwa wakala katika makundi. Unaweza kuunda makundi kulingana na umbali, muda na mazingira ya kundi ukubwa. Kazi anapata kwa ajili ya Wakala ambaye atakubali ombi kazi ya kwanza. Kama hakuna Agent anapokea kazi, bado haijatolewa."
"BATCH_WISE_TEXT_2","katika makundi. Unaweza kuunda makundi kulingana na umbali, muda na mazingira ya kundi ukubwa. Kazi anapata kwa ajili ya"
"BATCH_WISE_TEXT_3","ambao atakubali ombi kazi ya kwanza. Kama hakuna"
"BATCH_WISE","kundi hekima"
"ROUND_ROBIN","Round Robin"
"MAID_CLEANING","Maid kusafisha"
"HOME_SERVICE","Service Home"
"MAX_RADIUS","Kiwango cha juu Nusu kipenyo"
"MAXIMUM","Kazi juu kinachoruhusiwa"
"TASK_RADIUS","radius"
"ONE_BY_ONE_TEXT_5","anapokea kazi, bado haijatolewa."
"CHOOSE_BUSINESS_TYPE","Chagua biashara ya aina yako na"
"ADAPT_ACCORDINGLY","mapenzi kukabiliana ipasavyo."
"CONFIGURE_OPTIONS_MSG","Pia configure chaguzi ungependa kutafakari juu wakala programu ya simu."
"AGENT_SIGNUP_SETUP","Agent Jiunge Setup"
"AUTO_VERIFICATION","Uhakiki Auto"
"DASHBOARD_VIEW","Dashboard View"
"MULTIPLE_DESTINATIOM_MSG","Chagua kama utaonyesha unafuu mbalimbali (pickups / kuacha awamu ya pili / uteuzi) kwa ajili ya kazi moja katika pamoja kazi maoni au kuonyesha kama vituo binafsi."
"TASK_VIEW","Task View"
"STOP_VIEW","Stop View"
"TASK_PANE_CUSTOMIZATION","Task Kidirisha Customization"
"CUSTOMISE_INFO_MSG","Customize habari inavyoonekana kwa mtu binafsi kazi tile katika mwonekano wa Ramani."
"RESET_SETTINGS","Mipangilio Rudisha"
"SECTION","SECTION"
"DISPLAY","DISPLAY"
"VEHICLE_TYPE_OR_PHOTO","'S GARI AINA AU PICHA"
"VEHICLE_TYPE","Aina ya gari"
"PROFILE_PHOTO","wasifu"
"PICKUP_LINE_1","Pickup SECTION LINE 1"
"PICKUP_LINE_2","Pickup SECTION LINE 2"
"DELIVERY_SECTION_LINE_1","UTOAJI SECTION LINE 1"
"DELIVERY_SECTION_LINE_2","UTOAJI SECTION LINE 2"
"RUNNING_LATE","mbio marehemu"
"TASK_ID_729401","Task Id 729,401"
"PANE_CUSTOMIZATION","kidirisha Customization"
"CUSTOMIZE_INDIVIDUAL_INFO","Customize habari inavyoonekana kwa mtu binafsi Agent tile katika mwonekano wa Ramani."
"TILE_MAP_VIEW","tile katika mwonekano wa Ramani."
"LINE1","LINE1"
"LINE2","LINE2"
"LINE3","LINE3"
"TEXT_HERE","maandishi Hapa"
"IMAGE_CAPTION","Kuongeza Image maelezo"
"AWAITING_VERIY_TXT","Wanasubiri maandishi ya kuthibitisha"
"CUSTOMER_SIGNUP","Wateja Jiunge Setup"
"CHARACTER","tabia"
"MSG_TOOLTIP1","Ujumbe huu itaonyeshwa kwa"
"MSG_TOOLTIP2","wakati inasubiri ukaguzi."
"FULL_MSG_TOOLTIP2","Ujumbe huu utaonyeshwa kwa mteja wakati inasubiri ukaguzi."
"AGENT_PANE_CUSTOMIZATION","Agent Kidirisha Customization"
"fleet_VEHICLE_TYPE","meli gari aina"
"ADD_VENDOR","Kuongeza Portal User"
"EDIT_VENDOR","Hariri Portal User"
"DOMAIN","domain"
"CHOOSE_DOMAIN","kuchagua Domain"
"DELETE_DOMAIN","Una uhakika unataka kufuta kikoa hiki"
"DOMAIN_NAME","Jina domain"
"JOB_TYPE","Aina ya kazi"
"TEMPLATE","Kigezo"
"THEME_COLOR","Theme Rangi"
"IS_LOGIN","Je Login Inahitajika"
"SIGNUP_ALLOWED","Ishara ya juu kuruhusiwa"
"AUTOFILL","Autofill Info Imewezeshwa"
"DARK_MAP","Show Dark Ramani"
