"key","value"
"ALLOW_USAGE","Erlaubt den Einsatz von nur 3 Agenten"
"UPTO_300","Bis zu 300 Tasks pro Monat"
"PER_MONTH","pro Monat"
"NO_BILLS","Keine Rechnungen für immer"
"PAY_PER_AGENTS","PAY PER-Agent"
"CARD_NUMBER","Kartennummer"
"SKIP","Überspringen"
"CANCEL","Stornieren"
"NO_CARD","Keine Kreditkarte aufgenommen"
"CHOOSE_RIGHT_PLAN","Wählen Sie den richtigen Plan für Sie"
"MONTH","Monat"
"ALLOW_USAGE_ONLY","Erlaubt die Benutzung von nur"
"ADDIIONAL_STOP_SAME_TASK","Weiterer Stopp innerhalb derselben Aufgabe"
"BULK_TASK","Tömeges feladat"
"TASK_EMI","feladat EMI"
"TASK_BASED","feladatalapú"
"CURRENT_PLAN","jelenlegi terv"
"DELETE_ACCOUNT","Fiók törlése"
"TOTAL_PENDING_PAYMENT","Összesen függőben fizetés"
"INVOICE","Számla"
"UPTO","Akár"
"MMYY","mm / nn"
"CVV","CVV"
"TASKPER_MOTH","Feladatok havonta"
"UNLIMITED_TASK","Korlátlan Feladatok per Agent"
"PAY_PER_TASK","Pay Per Task"
"agnet_based_plan","Ágens alapú terv"
"agnet_emi","Agent EMI"
"bulk_agent","Tömeges Agent"
"task_plural","feladatok"
"agent_plural","szerek"
"agent_plural1","szerek"
"you_can_add_only_3","Sie können nur drei Treiber in diesem Plan"
"TEAMS","Teams"
"MANAGERS","Manager"
"ADD_MANAGER","In-Manager"
"ALLOW_ACCESS_TO_UNASSIGNED_TASKS","Erlauben Sie den Zugriff auf nicht zugewiesenen Aufgaben"
"ASSIGN_TEAMS","Vergeben Mannschaft (en)"
"EDIT_MANAGER","Bearbeiten-Manager"
"DELETE_MANAGER","löschen-Manager"
"PASSWORD","Passwort"
"ALLOW_CREATE_TASK","Allow Aufgabe erstellen"
"ALLOW_EDIT_TASK","Lassen Sie Aufgabe bearbeiten"
"FIRST_NAME","Vorname"
"USERNAME","Benutzername"
"ACTIONS","Aktionen"
"MANAGER_HEADING","In Manager zu erstellen und die Aufgaben zu bearbeiten und ordnen sie Agenten in ihren Teams. mehr Teams zu den Managern zuweisen und gibt Berechtigungen Agenten hinzuzufügen, oder Zugriff auf nicht zugewiesenen Aufgaben zu ermöglichen."
"OPTIONAL","Wahlweise"
"MANAGER_HEADING_1","Mehrere Teams können an Manager zugeordnet werden und sie in Turn können nicht zugewiesene Aufgaben verwalten, fügen Sie Treiber und ordnen sie Aufgaben usw."
"MANAGER_HEADING_2","in ihren Teams. mehr Teams zu den Managern zuweisen und geben Berechtigungen hinzufügen"
"MANAGER_HEADING_3","oder erlauben den Zugriff auf nicht zugewiesenen Aufgaben."
"ALLOW_ADD_AGENTS Agent","Hagyjuk hozzá Agent"
"CUSTOMERS","Kunden"
"EXPORT_CUSTOMERS","Exportkunden"
"ADD_CUSTOMER_VIA_CSV","Hinzufügen Kunden per CSV-Upload"
"EDIT_CUSTOMER","Kunden bearbeiten"
"CUSTOMER_EMAIL","Kunden-eMail"
"CUSTOMER_ADDRESS","Kundenadresse"
"DELETE_CUSTOMER","Sind Sie sicher, dass Sie diesen Kunden zu löschen?"
"CLICK_TO_SHOW","Klicken Sie auf Mehr, um anzeigen"
"NO_RESULTS","Keine Ergebnisse angezeigt werden"
"ENTER_LOCATION","Bitte geben Sie eine gültige Position."
"SEARCH_PLACEHOLDER","Suche nach Adressen Aufgaben"
"NEW_TASKS","neue Aufgaben"
"PICKUP_ADD","Pick-up-Adresse ist erforderlich"
"T_GREATER_CT","Die Zeit sollte größer als die aktuelle Zeit."
"TAB","Tab"
"DEL_ADDRESS","Lieferadresse erforderlich"
"DT_GREATER_PT","Lieferzeit sollte größer sein als Pick-up-Zeit sein."
"ET_GREATER_ST","Endzeit sollte größer sein als Startzeit sein."
"EDIT_STOP","Bearbeiten Stopp"
"DELETE_CUSTOMER_?","Löschen Kunde?"
"NOT_AVAILABLE","Nicht verfügbar"
"AVG_RATING","Durchschnittliche Bewertung"
"ENTER_LOC","Adjon meg egy helyet"
"RATINGS_REVIEW","Bewertungen & Bewertung"
"BILLING","Billing"
"ADD_ONS","Marktplatz"
"API_KEY","API-SCHLÜSSEL"
"PROMO","Gutscheincode"
"ADD_PROMO","In Promotions"
"AUTO_ASSIGNMENT","Auto-Zuordnung aktiviert"
"VENDORS","Portale"
"VENDORS_SETTING","Portale"
"VENDORS_LIST","Portalbenutzer"
"WORKFLOW","Arbeitsablauf"
"BUSINESS","Unternehmensart"
"NOTIFICATIONS","Benachrichtigungen"
"GEOFENCE","Geofence"
"PROFILE","Profil"
"BUSINESS_APP","Business-App"
"CUSTOM_APPS","benutzerdefinierte Apps"
"CATEGORY","Kategorie"
"PARENT_CATEGORY","szülő kategória"
"SUBCATEGORY","Alkategória"
"AGENT_SCHEDULE","Agent ütemezése"
"CUSTOMER_NOTIFICATIONS","Benachrichtigungen"
"TRIGGERS","Löst aus"
"WEBHOOK","Webhook"
"SMS","Ihr SMS-Konto"
"PICKUP_NOTIFICATIONS","Pickup Benachrichtigungen"
"DELIVERY_NOTIFICATIONS","Zustellbenachrichtigungen"
"INSERT_TAG","Insert-Tag"
"SUBJECT","Fach"
"PREVIEW","Vorschau"
"MESSAGE","Nachricht"
"NOTIFICATION_TEXT","Senden Sie benutzerdefinierte SMS des, E-Mails und webhooks auf jedem Trigger basiert und passen den Inhalt, indem Sie auf das Bleistift-Symbol klicken."
"ENABLE_NOTIFICATION","Sind Sie sicher, dass Sie diese Benachrichtigung aktivieren?"
"DISABLE_NOTIFICATION","Sind Sie sicher, dass Sie diese Benachrichtigung deaktivieren?"
"RATE_YOUR_FEEDBACK","Bewerten Sie Ihr Feedback"
"SELECT_WORKFLOW","Wählen Sie Workflow-"
"CHOOSE_THE_WORKFLOW_THAT_BEST_COMPLIMENTS_YOUR_BUISNESS","Wählen Sie den Workflow, der am besten zu Ihrem Unternehmen beglückwünscht."
"PICKUP_&_DELIVERY","Pick-up & Delivery"
"MANAGE_ON_DEMAND_PICKUPS_AND_DELIVERIES_EFFICIENTLY","Manage-on-Demand-Pickups und Lieferungen effizient"
"BUISNESS_THAT_USE_THIS_WORKFLOW_INCLUDE","Unternehmen, das diesen Workflow verwenden sind"
"SMS_WEB","SMS Webhooks"
"APPOINTMENT","Geplanter Termin"
"UPDATE","Aktualisieren"
"EMAIL_ATTACHMENT","Email Anhang"
"APPLICATION_JSON","application / json"
"APPLICATION_URLENCODED","Anwendung / x-www-form-urlencoded"
"TAG","Etikett"
"REQUEST_RECEIVED","kérés megérkezett"
"AGENT_STARTED","Agent lépések"
"AGENT_ARRIVED","Agent Megérkezett"
"SUCCESSFUL","Erfolgreich"
"TASK_UPDATE","feladat frissítése"
"REQUEST_ACCEPTED","kérés elfogadva"
"CREATE_TEAM","Team erstellen"
"EDIT_TEAM","Team bearbeiten"
"HELP_TEXT_BATTERY_HEADING","Wohnort Genauigkeit für Agent App"
"TEAM_MEMBERS","Teammitgliedern"
"PLEASE_SELECT","Bitte auswählen"
"LOW","Niedrig"
"MEDIUM","Mittel"
"HIGH","Hoch"
"HELP_TEXT_BATTERY_SUB_HEADING","(Für Batterie-Optimierung)"
"HELP_TEXT_HIGH_DESC","(3 Sekunden Ort Refresh Rate + 30 Sekunden Server Hit) (GPS + Network Location)"
"HELP_TEXT_MEDIUM_DESC","(30 Sekunden Ort Refresh Rate + 30 Sekunden Server Hit) (GPS + Network Location)"
"HELP_TEXT_LOW_DESC","(60 Sekunden Ort Refresh Rate + 60 Sekunden Server Hit) (Network Location Only)"
"HELP_TEXT_TAGS","Bitte legen Sie durch Komma getrennte Werte. Diese Tags werden verwendet, um Ihr Team zu kategorisieren."
"ORGANIZE","organisieren Sie Ihre"
"BASED_ON","in Gruppen basierend auf Geographie, Zonen in einer Stadt, Fahrzeugtyp und anderen Faktoren ab."
"AND","und"
"ASSIGNED_ATLEAST","sollte mindestens ein Team zugeordnet werden."
"ID","Ich würde"
"NO_TRACKING","Keine Verfolgung"
"DELETE_TEXT","Löschen oder verschieben Sie Ihre"
"DELETE_TEXT_2","zu anderem Team. Um ein Team zu löschen."
"CREATE_A_TEAM","Erstellen Sie ein Team von Fahrern auf der Registerkarte Teams."
"ENTER_NAME","Geben Sie Team-Namen"
"SET_LOCATION","Wohnort Genauigkeit für"
"HELP_TEXT_NO_TRACKING_DESC","Ort verfolgt nur für Aufgabenstatus ändert und wenn der Agent öffnet die App"
"SET_LOCATION_FOR_APP","Wohnort Genauigkeit für Treiber App."
"ORGANIZE_TEXT","Organisieren Sie Ihre Treiber in Gruppen basierend auf Geographie, Zonen in einer Stadt, Fahrzeugtyp und anderen Faktoren ab. Manager in Gruppen basierend auf Geographie, Zonen in einer Stadt, Fahrzeugtyp und anderen Faktoren ab. Fahrer sollten mindestens ein Team zugeordnet werden."
"TAGS","STICHWORTE"
"DELETE_TEAM","löschen-Team"
"ORGANIZE_TEXT_1","Organisieren Sie Ihre Agenten in Gruppen basierend auf Geographie, Zonen in einer Stadt, Fahrzeugtyp und anderen Faktoren ab. Manager in Gruppen basierend auf Geographie, Zonen in einer Stadt, Fahrzeugtyp und anderen factors.Agent sollten mindestens ein Team zugeordnet werden."
"ORGANIZE_TEXT_2","in Gruppen basierend auf Geographie, Zonen in einer Stadt, Fahrzeugtyp und anderen Faktoren ab. Manager in Gruppen basierend auf Geographie, Zonen in einer Stadt, Fahrzeugtyp und anderen Faktoren ab."
"ORGANIZE_TEXT_3","sollte mindestens ein Team zugeordnet werden."
"ADD","Hinzufügen"
"IMPORT","Import-Agenten"
"DEVICE_VERSION","Geräte-Version"
"IN_TRANSIT","Im Transit"
"FIRST_LOGIN_REQUIRED","Erste Anmeldung erforderlich"
"BLOCKED","Gesperrt"
"BLOCK_MSG","Sind Sie sicher, dass Sie diesen Anbieter blockieren möchten"
"UNBLOCK_MSG","Sind Sie sicher, dass Sie diese Mittel entsperren"
"ASSIGN_TEAM","Weisen Sie zum Team"
"TRANSPORT_TYPE","Verkehrsmittel Art"
"TRANSPORT_DESC","Transport Beschreibung (Jahr, Model)"
"LIC_PLATE","Nummernschild"
"COLOR","Farbe"
"TAGS_HELP_TEXT","Bitte legen Sie durch Komma getrennte Werte. Diese Tags werden verwendet, um zu kategorisieren Ihre"
"IMPORT_LINK_TEXT","CSV-Datei-Vorlage mit Beispielwerten zum Download für das Hinzufügen neuer"
"SCHEDULE_TO","Zeitplan Berechtigungen"
"CANT_ACCESS","Agent Kein Zugriff"
"VIEW_AND_EDIT","Kann anzeigen und bearbeiten"
"DRIVERS","Treiber"
"ADD_DRIVERS","Hinzufügen von Treibern und ordnen sie ein Team"
"CSV_HEADER","CSV-Header"
"TEAM_ID","ICH WÜRDE"
"MANDATORY_CONDITION","Mandatory (Login Benutzername, die vom Agenten verwendet werden, um die App auf login)"
"MANDATORY_TEAM_ID","Mandatory (Geben Sie die numerische Team ID, die Sie von der Mannschaft Seite zu bekommen)"
"OPTIONAL_CONDITION","Optional (wird automatisch generiert werden, wenn Sie es leer lassen)"
"TRANSPORT_TYPE_5","Transporttyp (0-5)"
"OPTIONAL_NUMERIC","Optional (Geben Sie den numerischen Transporttyp für Ihre"
"AVAILABLE_TRANSPORT_TYPES","Verfügbar Transportart"
"CAR","Auto: 0"
"MOTORCYCLE","Kraftrad: 1"
"BICYCLE","Fahrrad: 2"
"SCOOTER","Scooter: 3"
"FOOT","Fuß: 4"
"TRUCK","LKW: 5"
"TRANSPORT_DESCRIPTION","Transport Beschreibung"
"LICENSE","Lizenz"
"DOWNLOAD_CSV","Laden Sie Ihre Auftragsdaten in einer CSV-Datei"
"EMAIL_ADDRESS","E-Mail-Addresse"
"PHONE_NUMBER","Telefonnummer"
"USER_NAME","Nutzername"
"PROCEED_TO_DASHBOARD","Gehen Sie zum Dashboard"
"PLEASE_SELECT_ATLEAST_ONE_VALUE","Bitte wählen Atleast ein Wert"
"MEMBERS_RECEIVE_AN_EMAIL/SMS_TO_DOWNLOAD_THE_MOBILE_APP","Die Mitglieder erhalten eine E-Mail / SMS die mobile App zum Download bereit."
"THE","Das"
"ADD_YOURSELF_AS","Sich selbst als"
"YOU_ADDED","Du hast hinzugefügt"
"FILTERS","Filter"
"EDIT","Bearbeiten"
"DEVICE_TYPE","Gerätetyp"
"AGENTS_ID","ICH WÜRDE"
"IDLE","müßig"
"OFFLINE","Offline"
"NEED_SIGNUP_VERIFICATION","Brauchen Anmelden Verification"
"UPDATE_AGENT","Update Agent"
"FIELDS_SUBMITTED","Felder bei der Anmeldung eingereicht"
"REASON_FOR_RESUBMISSION","Grund für die Wiedervorlage"
"REMAINING","többi"
"UPDATE_STATUS","Update Status"
"SELECT_AN_OFFERING","Wählen Sie ein Angebot"
"GENERAL","Allgemeines"
"CATEGORY_NAME","Kategoriename"
"CAT_IMAGE","Kategorie Bild"
"FORM_ID","Form ID"
"ADD_CATEGORY","Kategória hozzáadása"
"MAX_SIZE","Maximale Größe"
"PER_KILO","Pro Kilometer Lade"
"MIN_FARE","Mindest Fare"
"CANC_CHARGE","Stornogebühren"
"CAT_TYPE","Kategorie Typ"
"SET_IMAGE","Set Kategorie Bild"
"PER_MIN","Pro Minute Lade"
"ALL_CATEGORIES","Alle Kategorien"
"CATEGORY_IMAGE","Kategorie Bild"
"SEL_CATEGORY_IMAGE","Ausgewählte Kategorie Bild"
"ALL_PROMO","Alle Sonderangebote"
"PROMO_NAME","Promo-Name"
"SHORT_DISCR","kurze Beschreibung"
"TYPE","Art"
"STARTING","Ab"
"ENDING","Ending On"
"EDIT_CATEGORY","Kategorie bearbeiten"
"LAST_LOCATION","Letzter Standort"
"STORE_VERSION","Store verzió"
"AVG_CSTM_RAT","Átlagos értékelés Cust"
"LAST_UPDATED_LOCATION_TIME","Frissítve Hely Idő"
"FLEET_STATUS_COLOR","Fleet Állapot Szín"
"SUB_CAT_NAME","Alkategória neve"
"agents_can_VIEW_ONLY","Agent Nur Ansicht"
"PERSONAL_ACCESS_TOKEN","Personal Access Token"
"TEXT_1","Persönliche Zugriffstoken Funktion wie eine kombinierte Namen und das Passwort für die API-Authentifizierung. Ansicht API-Dokumentation für mehr."
"TEXT_2","API-Dokumentation"
"TEXT_3","für mehr."
"API_TOKEN","V1 API Zugriffstoken"
"REFER_API","Sie können auf die v1 API-Dokumentation"
"REFER_API_HERE","Hier ."
"API_DEPRECATED","Diese APIs werden als veraltet und verlieren Unterstützung nach 30. September 2017"
"V2_API_KEYS","V2 API KEYS"
"GENERATE_KEY","Schlüssel erstellen"
"NO_API","Kein API-Schlüssel"
"REFER_API_V2","Sie können auf die v2 API-Dokumentation"
"AUTHENTICATE_V2","Die Schlüssel werden verwendet, um alle v2 API-Anforderungen zu authentifizieren."
"HERE","Hier"
"MAX_KEYS","Sie können maximal 10 API-Schlüssel generieren."
"DASHBOARD_MODULES","Armaturenbrett und Mobile App-Module"
"CHOOSE_WORKFLOW","Wählen Sie den Workflow, der am besten für Ihre geschäftlichen Anforderungen."
"PICKUP_&_DELIVERY_TEXT","Verwalten Sie On-Demand-Pickups und Lieferungen effizient."
"APPOINTMENT_TEXT","Verwalten at-home Dienstleistungen und halten Sie Ihre Kunden glücklich."
"FIELD_WORKFORCE_TEXT","Verwalten Sie Ihre auf der Straße Kundenakquisitionsteams mühelos."
"BUSINESS_TEXT","Geschäft, die diesen Workflow verwenden sind:"
"FOOD_DELIVERY","Lebensmittellieferservice"
"COURIER_SERVICES","Kurierdienste"
"LAUNDRY_SERVICES","Wäscheservice"
"GROCERY_DELIVERY","Lebensmittel-Lieferservice"
"ALCOHOL_DELIVERY","Alkohol Lieferung"
"MAKE_UP_ARTISTS","Make Up Artists"
"WEDDING_STYLISTS","Hochzeit Stylisten"
"HOUSE_REPAIR_SERVICES","Haus Service"
"MASSAGE_THERAPISTS","Massage-Therapeuten"
"AUTO_REPAIR_SERVICES","Auto-Reparatur Dienstleistungen"
"FIELD_MARKETING","field Marketing"
"PRODUCT_DEMO","Produkt-Demo"
"CUSTOMER_DEVELOPMENT","Kundengewinnung / Entwicklung"
"TARGET_MARKETING","Ziel Marketing / Vertrieb"
"MARKET_RESEARCH","Marktforschung / Umfragen"
"TASK_ATTRIBUTES_TEXT","Passen Sie das Armaturenbrett durch Auswählen der Bausteine ​​auf der Grundlage Ihrer Geschäftsanforderungen."
"ENABLE_AUTO_ASSIGNMENT","Aktivieren Sie die automatische Zuordnung"
"BROADCAST_TO_AGENTS","Um Agents Broadcast-"
"ONE_BY_ONE","Einer nach dem anderen"
"ONE_BE_ONE_HELP_TEXT_1","Anfrage wird an ein"
"ONE_BE_ONE_HELP_TEXT_2","(Nächste & verfügbar) erste und wenn die Zeit abgelaufen ist oder wenn der Agent die Aufgabe übernimmt, geht es in die zweitbeste Option. Sie können den Timer Ablaufzeit eingestellt."
"REQUEST_EXPIRE","Antrag Läuft in"
"SECONDS","Sekunde"
"SEND_TO_ALL","An alle senden"
"SEND_TO_ALL_HELP_TEXT_1","Anfrage wird gesendet, um alle zur Verfügung stehenden"
"SEND_TO_ALL_HELP_TEXT_2","und wer übernimmt / erkennt zuerst die Aufgabe wird es erhalten."
"START_RADIUS","Startradius"
"ENTER_START_RADIUS","Geben Sie Start-Radius"
"RADIUS_INC","Radius-Schritte"
"ENTER_RADIUS_INC","Geben Sie Radius Increment"
"MAXIMUM_RADIUS","Maximale Radius"
"ENTER_MAX_RADIUS","Geben Sie maximalen Radius"
"BATCH_PROCESSING_TIME","Stapelverarbeitung Zeit"
"ENTER_BATCH_PROCESSING_TIME","Geben Sie Stapelverarbeitung Zeit"
"REQ_TIME","Request Time"
"ENTER_REQ_TIME","Geben Sie Request Time"
"MAX_BATCH_SIZE","Maximale Losgröße"
"ENTER_MAX_BATCH_SIZE","Geben Sie maximale Chargengröße"
"BATCH_SIZE_INC","Losgröße Increment"
"ENTER_BATCH_SIZE_INC","Geben Sie Stapelgröße Erhöhen"
"TASK_TIMER","Task Timer"
"ENTER_TASK_TIMER","Geben Sie Task Timer"
"ATTEMPT_LIMIT","Versuchsgrenze"
"ENTER_ATTEMPT_LIMIT","Geben Sie Versuchsgrenze"
"CREATE_TEMPLATE","Vorlage erstellen"
"MOBILE_APP_MODULES","Mobile App-Module"
"MOBILE_APP_MODULES_TEXT","Passen Sie die mobile App durch die Module auswählen, die Sie brauchen, und zeigen die Veränderungen in der mobilen Mockup leben."
"ACKNOWLEDGEMENT_TYPE","Quittierung Typ"
"ACKNOWLEDGE","Bestätigen"
"ACCEPT_OR_DECLINE","Akzeptieren ablehnen"
"NONE","Keiner"
"ACTION_BLOCK","Handlungsblock"
"ADD_NOTES","Notizen hinzufügen"
"ADD_IMAGES","Bilder hinzufügen"
"ADD_SIGNATURE","Signatur hinzufügen"
"APP_MILESTONES","App Meilensteine"
"SHOW_ARRIVED_BUTTON","Anzeigen Angekommen Knopf"
"INTERACTION_LAYOUT","Interaktion Layout-"
"SHOW_BUTTONS","Show Buttons"
"SHOW_SLIDERS","anzeigen Sliders"
"ACTION_CONFIRMATION","Action-Bestätigung"
"SHOW_CONFIRMATION_POPUPS","Anzeigen Bestätigung Pop-ups"
"ADD_CUSTOM_TEMPLATE","Fügen Sie benutzerdefinierte Vorlage"
"EDIT_CUSTOM_FIELD","Edit Custom Feld"
"DUPLICATE_CUSTOM_FIELD","Duplizieren Benutzerdefinierte Feld"
"SUB_HEADING","Wählen Sie Ihre Branche und Tookan wird entsprechend anpassen. Konfigurieren Sie auch die Optionen, die Sie möchten auf dem Agent mobile app zu reflektieren."
"BUSINESS_TYPE","Unternehmensart"
"MOBILE_APP_SETUP","Mobile App-Setup"
"MOBILE_APP_SETUP_TOOLTIP_2","App. Erhöhen Sie Business Rechteck Größe Mobil-Setup anzupassen"
"ACKNOWLEDGE_TEXT_1","Agent kann entweder den Empfang der Aufgabe anerkennen oder akzeptieren / ablehnt eine Aufgabe auf der Grundlage Ihrer Auswahl unter"
"ACKNOWLEDGE_TEXT_2","oder akzeptieren / ablehnen ein"
"ACKNOWLEDGE_TEXT_3","auf der Grundlage Ihrer Auswahl unten."
"APP_MILESTONES_TEXT_1","Reduzieren Sie die Anzahl der Meilensteine ​​erforderlich, eine Aufgabe Basis Meilensteine ​​abgeschlossen sind Start, Ankommen, erfolgreich."
"APP_MILESTONES_TEXT_2","Grund Meilensteine ​​sind Start, Ankommen, erfolgreich."
"HIDE_CANCEL_BUTTON","Abbrechen-Schaltfläche ausblenden"
"HIDE_FAILED_BUTTON","Ausblenden fehlgeschlagen Taste"
"INTERACTION_LAYOUT_TEXT_1","Wählen Sie zwischen den Knopf oder Schieber Eingänge zu vervollständigen die"
"INTERACTION_LAYOUT_TEXT_2","Meilensteine."
"ACTION_BLOCK_TEXT_1","Agent kann Notizen, Bilder und Unterschrift während einer Aufgabe hinzuzufügen."
"ADD_BARCODE","In Barcode"
"AUTO_ASSIGNMENT_TEXT_1","Aktivieren Sie diese Option, um automatisch Aufgaben zu Ihrem Agent.You zuweisen kann die Zuordnungslogik wählen, die am besten Ihre Bedürfnisse."
"AUTO_ASSIGNMENT_TEXT_2","auf Ihre"
"AUTO_ASSIGNMENT_TEXT_3","Sie können die Zuordnungslogik wählen, die Ihren geschäftlichen Anforderungen am besten entspricht."
"ONE_BY_ONE_TEXT_1","Sendet die Aufgabenanfrage Benachrichtigung an den Agenten am nächsten an der Aufgabe Lage. Wenn der Agent nicht die Aufgabe innerhalb der Ablaufzeit Anfrage annimmt, wird die Aufgabe Anforderung an die übernächsten Stelle gesendet. Wenn kein Agent die Aufgabe übernimmt, bleibt es nicht zugewiesen."
"ONE_BY_ONE_TEXT_2","am nächsten an der Aufgabe Lage. wenn der"
"ONE_BY_ONE_TEXT_3","nicht die Aufgabe, innerhalb der Anforderung Ablaufzeit akzeptieren, wird die Aufgabe Anforderung an den übernächsten gesendet"
"ONE_BY_ONE_TEXT_4","Wenn kein"
"BATCH_WISE_TEXT_4","übernimmt die Aufgabe nicht zugewiesen, bleibt es."
"ROUND_ROBIN_TEXT_1","Mittel innerhalb eines definierten Radius kreisförmig Kraft zugewiesen"
"ROUND_ROBIN_TEXT_2","Aufgaben basierend auf der maximalen Task-Limit setzen pro"
"NEAREST_TEXT_1","Kraft tritt, die Aufgabe zu einem Agenten je nach Verfügbarkeit und Entfernung."
"NEAREST_TEXT_2","je nach Verfügbarkeit und Entfernung."
"to_OFF_DUTY","Aufgabe zuweisen TO OFF-DUTY / LOGGED-OUT AGENT"
"DISTANCE_SETTINGS","Die Entfernung Einstellungen"
"BATCH_SETTINGS","Batch-Einstellungen"
"NEAREST_AVAILABLE","Nächster Verfügbar"
"ALLOWED","Dürfen"
"CHOOSE_WORKFLOW_BUSINESS","Wählen Sie den Workflow, der am besten passt Ihr Unternehmen"
"BUSINESS_INCLUDE","Geschäft, das diese verwenden ist: Food Delivery, Kurierdienste, Lebensmittellieferservice, Wäsche Lieferung, Alkohol Lieferung"
"BUSINESS_INCLUDE_SERVICES","Geschäft, das diese verwenden sind: Make Up Artists, Wedding Stylisten, Haus Service, Massage-Therapeuten, Autoservice"
"BUSINESS_INCLUDE_PRODUCTS","Geschäft, das diese verwenden ist: Field Marketing, Produkt-Demo, Kundenakquise / Entwicklung, Target Marketing / Vertrieb, Marktforschung / Umfragen"
"BUSINESS_INCLUDE_PICKUP","Unternehmen, die Pickup & Delivery verwenden sind"
"BUSINESS_APPOINTMENT","Unternehmen, die Ernennung verwenden sind"
"BUSINESS_USE_FIELD","Unternehmen, die Außendienstmitarbeiter verwenden sind"
"CUSTOMIZE_TRACKING","Passen Sie Ihr Konto des Echtzeit-Tracking-Links"
"DISABLE_RATING","Disable Kundenbewertung"
"SELECT_METHOD","Wählen Sie eine Methode für die automatische Zuweisung der Aufgaben"
"NUMBER_OF_RETRIES","Anzahl Wiederholungen"
"RETRIES","Retries"
"TIME_SETTINGS","Zeit Einstellungen"
"MANAGE_AT_HOME_SERVICES_AND_KEEP_YOUR_CUSTOMERS_HAPPY","Verwalten Sie zu Hause Dienstleistungen und halten Sie Ihre Kunden glücklich."
"MANAGE_YOUR_ON_STREET_CUSTOMER_ACQUISITION_TEAMS_EFFORTLESSLY","Verwalten Sie Ihre auf der Straße Kundenakquisitionsteams mühelos"
"CREATE_YOUR_FIRST_TEAM","Erstellen Sie Ihr erstes Team"
"TEAMS_HELP_YOU_CLUB_A_GROUP_OF_AGENT_MEMBERS_BASED_ON_CITY_AREA_ETC","Teams helfen Ihnen Club eine Gruppe von Agenten Mitglieder basierend auf Stadtgebiet usw."
"CONTINUE","Fortsetzen"
"PLEASE_SELECT_WORKFLOW","Bitte wählen Workflow-"
"CALL_THEM_DRIVERS_ARTISTS_SERVICE_PROVIDERS_AVENGERS?_NO_WORRIES_NAME_IT_WILL_CHANGE_EVERYWHERE_IN_YOUR_DASHBOARD","Rufen sie Treiber, Künstler, Dienstleister, Avengers? Keine Sorge nennt es hier, und es wird überall in Dashboard ändern."
"FIELD_WORKFORCE","Außendienstmitarbeiter"
"SEND_TO_ALL_TEXT_1","Sendet die Aufgabenanfrage Benachrichtigung an den Agenten in der Taskzeitschlitz. Die Aufgabe wird mit dem zugeordneten „Agent, der als erster die Aufgabenanfrage akzeptiert. Wenn kein Agent die Aufgabe übernimmt, ist es nicht zugewiesen bleibt.“"
"SEND_TO_ALL_TEXT_2","in dem Task-Zeit-Slot zur Verfügung. Die Aufgabe wird an die zugewiesene“"
"SEND_TO_ALL_TEXT_3","die nimmt zunächst die Aufgabenanfrage. wenn nein"
"SEND_TO_ALL_TEXT_4","übernimmt die Aufgabe nicht zugewiesen, bleibt es.“"
"BATCH_WISE_TEXT_1","Sendet die Aufgabenanfrage Benachrichtigung an den Agenten in den Reihen. Sie können Stapel erstellen basierend auf Distanz, Zeit und Gruppengröße Einstellungen. Die Aufgabe wird dem Agenten zugewiesen, die zuerst die Aufgabenanfrage akzeptiert. Wenn kein Agent die Aufgabe übernimmt, bleibt es nicht zugewiesen."
"BATCH_WISE_TEXT_2","in den Reihen. Sie können Stapel erstellen basierend auf Distanz, Zeit und Gruppengröße Einstellungen. Die Aufgabe wird an die zugewiesene"
"BATCH_WISE_TEXT_3","die nimmt zunächst die Aufgabenanfrage. wenn nein"
"BATCH_WISE","Batch Wise"
"ROUND_ROBIN","Round Robin"
"MAID_CLEANING","Maid Reinigung"
"HOME_SERVICE","Home Service"
"MAX_RADIUS","maximale Radius"
"MAXIMUM","MAXIMUM AUFGABEN ERLAUBT"
"TASK_RADIUS","Radius"
"ONE_BY_ONE_TEXT_5","übernimmt die Aufgabe nicht zugewiesen, bleibt es."
"CHOOSE_BUSINESS_TYPE","Wählen Sie Ihre Branche und"
"ADAPT_ACCORDINGLY","wird entsprechend anpassen."
"CONFIGURE_OPTIONS_MSG","konfigurieren Sie auch die Optionen, die Sie möchten auf dem Agent mobile app reflektieren."
"AGENT_SIGNUP_SETUP","Agent Anmelden einrichten"
"AUTO_VERIFICATION","Auto Verification"
"DASHBOARD_VIEW","Dashboard-Ansicht"
"MULTIPLE_DESTINATIOM_MSG","Wählen Sie, ob mehrere Ziele zeigen (Pickups / Drop-offs / Termine) für eine einzelne Aufgabe in Kombination Aufgabenansicht oder zeigen als einzelne Stationen."
"TASK_VIEW","Aufgabenansicht"
"STOP_VIEW","Stop-Ansicht"
"TASK_PANE_CUSTOMIZATION","Aufgabenbereich Customization"
"CUSTOMISE_INFO_MSG","Fertigen Sie die Informationen in den einzelnen Aufgaben Kachel in Kartenansicht angezeigt."
"RESET_SETTINGS","Einstellungen zurücksetzen"
"SECTION","SEKTION"
"DISPLAY","ANZEIGE"
"VEHICLE_TYPE_OR_PHOTO","‚S Fahrzeugtyp oder PHOTO"
"VEHICLE_TYPE","Fahrzeugtyp"
