"key","value"
"ALLOW_ADD_AGENTS Agent","エージェントを追加許可"
"CUSTOMERS","お客様"
"EXPORT_CUSTOMERS","輸出CUSTOMERS"
"ADD_CUSTOMER_VIA_CSV","CSVアップロードを介して顧客を追加します。"
"EDIT_CUSTOMER","編集カスタマー"
"CUSTOMER_EMAIL","お客様のEメール"
"CUSTOMER_ADDRESS","顧客の住所"
"DELETE_CUSTOMER","あなたは、この顧客を削除してもよろしいですか？"
"CLICK_TO_SHOW","詳細を表示するにはクリックしてください"
"NO_RESULTS","表示する結果いいえ"
"ENTER_LOCATION","有効な場所を入力してください。"
"SEARCH_PLACEHOLDER","住所で検索タスク"
"NEW_TASKS","新しいタスク"
"PICKUP_ADD","ピックアップアドレスが必要です"
"T_GREATER_CT","時間は、現在の時刻よりも大きくなければなりません。"
"TAB","タブ"
"DEL_ADDRESS","配信アドレスが必要です"
"DT_GREATER_PT","配達時間はお迎え時間よりも大きくなければなりません。"
"ET_GREATER_ST","終了時刻は、開始時刻よりも大きくなければなりません。"
"EDIT_STOP","編集停止"
"DELETE_CUSTOMER_?","顧客を削除しますか？"
"NOT_AVAILABLE","利用不可"
"AVG_RATING","平均格付け"
"ENTER_LOC","場所を入力します。"
"RATINGS_REVIEW","評価＆レビュー"
"BILLING","請求"
"ADD_ONS","市場"
"API_KEY","APIキー"
"PROMO","プロモーションコード"
"ADD_PROMO","プロモーションを追加"
"AUTO_ASSIGNMENT","自動割り当てが有効"
"VENDORS","ポータル"
"VENDORS_SETTING","ポータル"
"VENDORS_LIST","ポータルユーザー"
"WORKFLOW","ワークフロー"
"BUSINESS","事業の種類"
"NOTIFICATIONS","通知"
"GEOFENCE","ジオフェンス"
"PROFILE","プロフィール"
"BUSINESS_APP","ビジネスアプリケーション"
"CUSTOM_APPS","カスタムアプリ"
"CATEGORY","カテゴリー"
"PARENT_CATEGORY","親カテゴリ"
"SUBCATEGORY","サブカテゴリ"
"AGENT_SCHEDULE","エージェントのスケジュール"
"CUSTOMER_NOTIFICATIONS","お知らせ"
"TRIGGERS","トリガー"
"WEBHOOK","ウェブフック"
"SMS","あなたのSMSアカウント"
"PICKUP_NOTIFICATIONS","ピックアップ通知"
"DELIVERY_NOTIFICATIONS","配信通知"
"INSERT_TAG","タグを挿入"
"SUBJECT","テーマ"
"PREVIEW","プレビュー"
"MESSAGE","メッセージ"
"NOTIFICATION_TEXT","各トリガに基づいてカスタムのSMSの、メールやウェブフックを送信し、鉛筆アイコンをクリックしてコンテンツをカスタマイズ。"
"ENABLE_NOTIFICATION","あなたは、この通知を有効にしてもよろしいですか？"
"DISABLE_NOTIFICATION","あなたは、この通知を無効にしてもよろしいですか？"
"RATE_YOUR_FEEDBACK","あなたのフィードバックを評価"
"SELECT_WORKFLOW","ワークフローを選択"
"CHOOSE_THE_WORKFLOW_THAT_BEST_COMPLIMENTS_YOUR_BUISNESS","最良のあなたのビジネスを補完するワークフローを選択してください。"
"PICKUP_&_DELIVERY","ピックアップ＆デリバリー"
"MANAGE_ON_DEMAND_PICKUPS_AND_DELIVERIES_EFFICIENTLY","効率的に需要のピックアップや配送に管理します"
"BUISNESS_THAT_USE_THIS_WORKFLOW_INCLUDE","このワークフローを使用する事業は、"
"SMS_WEB","SMSとウェブフック"
"APPOINTMENT","任命"
"UPDATE","更新"
"EMAIL_ATTACHMENT","電子メールの添付ファイル"
"APPLICATION_JSON","アプリケーション/ JSON"
"APPLICATION_URLENCODED","アプリケーション/ x-www-form-urlencodedで"
"TAG","タグ"
"REQUEST_RECEIVED","リクエスト受信"
"AGENT_STARTED","エージェントが開始します"
"AGENT_ARRIVED","エージェントが到着します"
"SUCCESSFUL","成功しました"
"TASK_UPDATE","タスクの更新"
"REQUEST_ACCEPTED","リクエスト受理"
"CREATE_TEAM","チームを作成します。"
"EDIT_TEAM","編集チーム"
"HELP_TEXT_BATTERY_HEADING","エージェントアプリに設定された位置精度"
"TEAM_MEMBERS","チームメンバー"
"PLEASE_SELECT","選んでください"
"LOW","ロー"
"MEDIUM","中"
"HIGH","高い"
"HELP_TEXT_BATTERY_SUB_HEADING","（バッテリーの最適化のために）"
"HELP_TEXT_HIGH_DESC","（3秒ロケーションリフレッシュレート+ 30秒サーバーヒット）（GPS +ネットワークの場所）"
"HELP_TEXT_MEDIUM_DESC","（30秒場所のリフレッシュレート+ 30秒サーバーヒット）（GPS +ネットワークの場所）"
"HELP_TEXT_LOW_DESC","（60秒場所のリフレッシュレート+ 60秒サーバーヒット）（ネットワークの場所のみ）"
"HELP_TEXT_TAGS","カンマ区切りを挿入してください。これらのタグは、あなたのチームを分類するために使用されます。"
"ORGANIZE","あなたの整理"
"BASED_ON","地理、都市のゾーン、車両および他の要因の種類に基づいてグループです。"
"AND","そして"
"ASSIGNED_ATLEAST","少なくとも一つのチームに割り当てる必要があります。"
"ID","同上"
"NO_TRACKING","全く追跡しません"
"DELETE_TEXT","あなたの削除またはシフト"
"DELETE_TEXT_2","他のチームへ。チームを削除するために。"
"CREATE_A_TEAM","チーム]タブで、ドライバーのチームを作成します。"
"ENTER_NAME","チーム名を入力します。"
"SET_LOCATION","設定された位置精度"
"HELP_TEXT_NO_TRACKING_DESC","場所は、唯一のタスクのステータスの変更を追跡し、エージェントがアプリを開いたとき"
"SET_LOCATION_FOR_APP","ドライバーのAppの設定された位置の精度。"
"ORGANIZE_TEXT","地理学、都市のゾーン、車両およびその他の要因のタイプに基づいてグループにあなたのドライバーを整理します。地理、都市のゾーン、車両および他の要因の種類に基づいてグループで管理職。ドライバは、少なくとも一つのチームに割り当てる必要があります。"
"TAGS","TAGS"
"DELETE_TEAM","チームを削除します"
"ORGANIZE_TEXT_1","地理学、都市のゾーン、車両およびその他の要因のタイプに基づいてグループにあなたのエージェントを整理します。地理に基づいてグループでの管理者は、市内のゾーンは、車両及びその他のfactors.Agentのタイプは、少なくとも一つのチームに割り当てる必要があります。"
"ORGANIZE_TEXT_2","地理、都市のゾーン、車両および他の要因の種類に基づいてグループです。地理、都市のゾーン、車両および他の要因の種類に基づいてグループで管理職。"
"ORGANIZE_TEXT_3","少なくとも一つのチームに割り当てる必要があります。"
"ADD","加えます"
"IMPORT","輸入代理店"
"DEVICE_VERSION","デバイスバージョン"
"IN_TRANSIT","輸送中"
"FIRST_LOGIN_REQUIRED","まずログインが必要です"
"BLOCKED","ブロックされました"
"BLOCK_MSG","あなたは、このベンダーをブロックしますか"
"UNBLOCK_MSG","あなたは、このエージェントのブロックを解除してよろしいです"
"ASSIGN_TEAM","チームへの割り当て"
"TRANSPORT_TYPE","トランスポート・タイプ"
"TRANSPORT_DESC","輸送の説明（年、モデル）"
"LIC_PLATE","ライセンスプレート"
"COLOR","色"
"TAGS_HELP_TEXT","カンマ区切りを挿入してください。これらのタグは、を分類するために使用されます"
"IMPORT_LINK_TEXT","新しい追加するためのサンプル値でCSVファイルテンプレートをダウンロードします"
"SCHEDULE_TO","スケジュール権限へ"
"CANT_ACCESS","エージェントがアクセスできない"
"VIEW_AND_EDIT","見る＆編集することができます"
"DRIVERS","ドライバー"
"ADD_DRIVERS","ドライバを追加し、チームに割り当てます"
"CSV_HEADER","CSVヘッダ"
"TEAM_ID","ID"
"MANDATORY_CONDITION","必須（アプリにログインするために、エージェントによって使用されるログインユーザ名）"
"MANDATORY_TEAM_ID","必須（入力あなたはチームのページから入手することができ、数値チームのID）"
"OPTIONAL_CONDITION","オプション（あなたは空のままならば自動生成されます）"
"TRANSPORT_TYPE_5","トランスポートタイプ（0-5）"
"OPTIONAL_NUMERIC","オプション（入力あなたのための数値交通タイプ"
"AVAILABLE_TRANSPORT_TYPES","使用可能なトランスポートタイプ"
"CAR","車：0"
"MOTORCYCLE","モーターサイクル：1"
"BICYCLE","自転車：2"
"SCOOTER","スクーター：3"
"FOOT","足：4"
"TRUCK","トラック：5"
"TRANSPORT_DESCRIPTION","交通概要"
"LICENSE","ライセンス"
"DOWNLOAD_CSV","CSVファイルで、あなたのタスクデータをダウンロード"
"EMAIL_ADDRESS","電子メールアドレス"
"PHONE_NUMBER","電話番号"
"USER_NAME","ユーザー名"
"PROCEED_TO_DASHBOARD","ダッシュボードに進みます"
"PLEASE_SELECT_ATLEAST_ONE_VALUE","少なくとも1つの値を選択してください。"
"MEMBERS_RECEIVE_AN_EMAIL/SMS_TO_DOWNLOAD_THE_MOBILE_APP","メンバーは、モバイルアプリをダウンロードするには、電子メール/ SMSを受信します。"
"THE","ザ・"
"ADD_YOURSELF_AS","自分自身を追加します。"
"YOU_ADDED","あなたは、追加しました"
"FILTERS","フィルター"
"EDIT","編集"
"DEVICE_TYPE","デバイスタイプ"
"AGENTS_ID","ID"
"IDLE","アイドル"
"OFFLINE","オフライン"
"NEED_SIGNUP_VERIFICATION","申し込みの検証が必要です"
"UPDATE_AGENT","アップデートエージェント"
"FIELDS_SUBMITTED","サインアップの際に提出されたフィールド"
"REASON_FOR_RESUBMISSION","再提出の理由"
"REMAINING","残り"
"UPDATE_STATUS","最新状況"
"SELECT_AN_OFFERING","製品を選択"
"GENERAL","一般的な"
"CATEGORY_NAME","種別名"
"CAT_IMAGE","カテゴリーイメージ"
"FORM_ID","フォームID"
"ADD_CATEGORY","カテゴリを追加します"
"MAX_SIZE","最大サイズ"
"PER_KILO","キロメートル充電あたり"
"MIN_FARE","最低運賃"
"CANC_CHARGE","キャンセル料"
"CAT_TYPE","カテゴリタイプ"
"SET_IMAGE","設定されたカテゴリの画像"
"PER_MIN","分充電あたり"
"ALL_CATEGORIES","すべてのカテゴリ"
"CATEGORY_IMAGE","カテゴリーイメージ"
"SEL_CATEGORY_IMAGE","選択したカテゴリの画像"
"ALL_PROMO","すべてのプロモーション"
"PROMO_NAME","プロモ名"
"SHORT_DISCR","簡単な説明"
"TYPE","タイプ"
"STARTING","から始まる"
"ENDING","終了"
"EDIT_CATEGORY","カテゴリの編集"
"LAST_LOCATION","最後の場所"
"STORE_VERSION","ストアバージョン"
"AVG_CSTM_RAT","平均カスト評価"
"LAST_UPDATED_LOCATION_TIME","最終更新時間場所"
"FLEET_STATUS_COLOR","フリートステータスの色"
"SUB_CAT_NAME","サブカテゴリー名"
"agents_can_VIEW_ONLY","エージェントビューのみ"
"PERSONAL_ACCESS_TOKEN","個人的なアクセストークン"
"TEXT_1","API認証のための組み合わせ名とパスワードなどの個人アクセストークン機能。より多くのを見るのAPIドキュメント。"
"TEXT_2","APIドキュメント"
"TEXT_3","多くのための。"
"API_TOKEN","V1 APIアクセストークン"
"REFER_API","あなたは、V1のAPIドキュメントを参照することができます"
"REFER_API_HERE","ここに 。"
"API_DEPRECATED","これらのAPIは非推奨となり、2017年9月30日後のサポートを失うことになります"
"V2_API_KEYS","V2のAPIキー"
"GENERATE_KEY","キーを生成します"
"NO_API","いいえAPIキーません"
"REFER_API_V2","あなたはv2のAPIドキュメントを参照することができます"
"AUTHENTICATE_V2","キーはすべてのV2 APIリクエストを認証するために使用されています。"
"HERE","ここに"
"MAX_KEYS","あなたは10個のAPIキーの最大値を生成することができます。"
"DASHBOARD_MODULES","ダッシュボードやモバイルアプリモジュール"
"CHOOSE_WORKFLOW","最良のあなたのビジネス要件に合ったワークフローを選択してください。"
"PICKUP_&_DELIVERY_TEXT","オンデマンドのピックアップや配送を効率的に管理します。"
"APPOINTMENT_TEXT","在宅サービスを管理し、幸せなあなたの顧客を保ちます。"
"FIELD_WORKFORCE_TEXT","楽々あなたの路上顧客獲得のチームを管理します。"
"BUSINESS_TEXT","このワークフローを使用する事業は、次のとおりです。"
"FOOD_DELIVERY","フードデリバリー"
"COURIER_SERVICES","宅配便サービス"
"LAUNDRY_SERVICES","ランドリーサービス"
"GROCERY_DELIVERY","食料品の配達"
"ALCOHOL_DELIVERY","アルコール配信"
"MAKE_UP_ARTISTS","メイクアップアーティスト"
"WEDDING_STYLISTS","結婚式のスタイリスト"
"HOUSE_REPAIR_SERVICES","ハウス修理サービス"
"MASSAGE_THERAPISTS","マッサージセラピスト"
"AUTO_REPAIR_SERVICES","自動車修理サービス"
"FIELD_MARKETING","フィールドマーケティング"
"PRODUCT_DEMO","製品デモ"
"CUSTOMER_DEVELOPMENT","顧客獲得/開発"
"TARGET_MARKETING","ターゲットマーケティング/セールス"
"MARKET_RESEARCH","市場調査/調査"
"TASK_ATTRIBUTES_TEXT","あなたのビジネス要件に基づいてモジュールを選択することで、ダッシュボードをカスタマイズします。"
"ENABLE_AUTO_ASSIGNMENT","自動割り当てを有効にします"
"BROADCAST_TO_AGENTS","エージェントにブロードキャスト"
"ONE_BY_ONE","一つずつ"
"ONE_BE_ONE_HELP_TEXT_1","要求は、一つに進み"
"ONE_BE_ONE_HELP_TEXT_2","（最も近い＆利用可能）最初とタイマーが切れるか、エージェントがタスクを拒否した場合、それは次善のオプションに進みます。あなたはタイマーの有効期限を設定することができます。"
"REQUEST_EXPIRE","リクエストが有効期限："
"SECONDS","秒"
"SEND_TO_ALL","すべてに送ります"
"SEND_TO_ALL_HELP_TEXT_1","要求は、使用可能なすべてに送信されます"
"SEND_TO_ALL_HELP_TEXT_2","そして誰でもが/受け入れ、それを受信する最初のタスクを認めています。"
"START_RADIUS","スタート半径"
"ENTER_START_RADIUS","スタート半径を入力してください"
"RADIUS_INC","半径増分"
"ENTER_RADIUS_INC","半径増分を入力してください"
"MAXIMUM_RADIUS","最大半径"
"ENTER_MAX_RADIUS","最大半径を入力してください"
"BATCH_PROCESSING_TIME","バッチ処理時間"
"ENTER_BATCH_PROCESSING_TIME","バッチ処理時間を入力します。"
"REQ_TIME","リクエスト時間"
"ENTER_REQ_TIME","要求時間を入力します。"
"MAX_BATCH_SIZE","最大バッチサイズ"
"ENTER_MAX_BATCH_SIZE","最大バッチサイズを入力します。"
"BATCH_SIZE_INC","バッチサイズのインクリメント"
"ENTER_BATCH_SIZE_INC","バッチサイズの増分を入力してください"
"TASK_TIMER","タスクタイマー"
"ENTER_TASK_TIMER","タスクタイマーを入力してください"
"ATTEMPT_LIMIT","試行制限"
"ENTER_ATTEMPT_LIMIT","試行限界値を入力します。"
"CREATE_TEMPLATE","テンプレートの作成"
"MOBILE_APP_MODULES","モバイルアプリモジュール"
"MOBILE_APP_MODULES_TEXT","必要なモジュールを選択することで、モバイルアプリをカスタマイズし、携帯モックアップに住んで変更内容を表示。"
"ACKNOWLEDGEMENT_TYPE","謝辞タイプ"
"ACKNOWLEDGE","認める"
"ACCEPT_OR_DECLINE","/辞退を受け入れます"
"NONE","なし"
"ACTION_BLOCK","アクションブロック"
"ADD_NOTES","メモを追加"
"ADD_IMAGES","画像を追加"
"ADD_SIGNATURE","署名を追加"
"APP_MILESTONES","アプリのマイルストーン"
"SHOW_ARRIVED_BUTTON","ショー到着したボタン"
"INTERACTION_LAYOUT","インタラクションレイアウト"
"SHOW_BUTTONS","表示ボタン"
"SHOW_SLIDERS","ショースライダー"
"ACTION_CONFIRMATION","アクション確認"
"SHOW_CONFIRMATION_POPUPS","表示確認のポップアップ"
"ADD_CUSTOM_TEMPLATE","カスタムテンプレートを追加します。"
"EDIT_CUSTOM_FIELD","編集カスタムフィールド"
"DUPLICATE_CUSTOM_FIELD","カスタムフィールドを複製"
"SUB_HEADING","あなたのビジネスの種類を選択して、Tookanはそれに応じて適応されます。また、エージェントのモバイルアプリに反映したいオプションを設定します。"
"BUSINESS_TYPE","事業の種類"
"MOBILE_APP_SETUP","モバイルアプリケーションの設定"
"MOBILE_APP_SETUP_TOOLTIP_2","モバイルアプリ。モバイル設定を一致させるためにビジネス矩形サイズを増やします"
"ACKNOWLEDGE_TEXT_1","エージェントは、以下の選択内容に基づいて、タスクをタスクの受信を確認または受け入れ/拒否しますか、"
"ACKNOWLEDGE_TEXT_2","または受諾/辞退"
"ACKNOWLEDGE_TEXT_3","以下に、あなたの選択に基づいて。"
"APP_MILESTONES_TEXT_1","タスクの基本的なマイルストーンは、スタートを含める完了するために必要なマイルストーンの数を減らし、到着、成功しました。"
"APP_MILESTONES_TEXT_2","基本的なマイルストーンは、[スタート]、到着、成功が含まれます。"
"HIDE_CANCEL_BUTTON","キャンセルボタン隠します"
"HIDE_FAILED_BUTTON","失敗したボタンを非表示"
"INTERACTION_LAYOUT_TEXT_1","完了するために、ボタンやスライダー入力の間で選択します"
"INTERACTION_LAYOUT_TEXT_2","マイルストーン。"
"ACTION_BLOCK_TEXT_1","エージェントは、タスクの中にメモ、画像＆署名を追加することができます。"
"ADD_BARCODE","バーコードを追加します。"
"AUTO_ASSIGNMENT_TEXT_1","自動的に最良のビジネスニーズに合った割り当てロジックを選択することができ、あなたのAgent.Youにタスクを割り当てるには、このオプションを有効にします。"
"AUTO_ASSIGNMENT_TEXT_2","あなたへ"
"AUTO_ASSIGNMENT_TEXT_3","あなたは、ビジネスニーズに最適な割り当てロジックを選択することができます。"
"ONE_BY_ONE_TEXT_1","タスクの場所に最も近いエージェントにタスク要求通知を送信します。エージェントは要求有効期限内のタスクを受け入れない場合は、タスク要求は、次の最寄りのエージェントに送信されます。何Agentがタスクを受け入れない場合は、未割り当てのまま。"
"ONE_BY_ONE_TEXT_2","タスクの場所に最も近いです。もし"
"ONE_BY_ONE_TEXT_3","要求有効期限内のタスクを受け入れない、タスク要求は次の最寄りに送信されます"
"ONE_BY_ONE_TEXT_4","いいえの場合"
"BATCH_WISE_TEXT_4","タスクを受け入れ、それが割り当てられていないまま。"
"ROUND_ROBIN_TEXT_1","定義された半径内の薬剤は、循環力が割り当てられています"
"ROUND_ROBIN_TEXT_2","ごとに設定された最大タスク制限に基づいてタスク"
"NEAREST_TEXT_1","フォースは、可用性との距離に基づいてエージェントにタスクを割り当てます。"
"NEAREST_TEXT_2","可用性と距離に基づきます。"
"to_OFF_DUTY","OFF-DUTY /ログアウトエージェントにタスクを割り当てます"
"DISTANCE_SETTINGS","距離設定"
"BATCH_SETTINGS","バッチ設定"
"NEAREST_AVAILABLE","最寄りの利用可能"
"ALLOWED","許可されました"
"CHOOSE_WORKFLOW_BUSINESS","最高のあなたのビジネスに合ったワークフローを選択してください"
"BUSINESS_INCLUDE","これを使用する事業が含まれます：食品配達、宅配便サービス、配達、ランドリー配達、アルコール配達を"
"BUSINESS_INCLUDE_SERVICES","これを使用する事業が含まれます：アーティスト、結婚式のスタイリスト、家の修理サービス、マッサージセラピスト、自動車修理サービスをメイクアップ"
"BUSINESS_INCLUDE_PRODUCTS","これには、使用してビジネス：フィールドマーケティング、製品デモ、顧客獲得/開発、ターゲットマーケティング/営業、市場調査/調査"
"BUSINESS_INCLUDE_PICKUP","ピックアップ＆デリバリーを使用する企業は、"
"BUSINESS_APPOINTMENT","アポイントメントを使用する企業は、"
"BUSINESS_USE_FIELD","フィールドの労働力を使う企業は含ま"
"CUSTOMIZE_TRACKING","アカウントのリアルタイム追跡リンクをカスタマイズ"
"DISABLE_RATING","お客様の採点を無効にします"
"SELECT_METHOD","タスクを自動配分する方法を選択"
"NUMBER_OF_RETRIES","再試行の回数"
"RETRIES","再試行"
"TIME_SETTINGS","時刻の設定"
"MANAGE_AT_HOME_SERVICES_AND_KEEP_YOUR_CUSTOMERS_HAPPY","家庭サービスで管理し、幸せなあなたの顧客を保ちます。"
"MANAGE_YOUR_ON_STREET_CUSTOMER_ACQUISITION_TEAMS_EFFORTLESSLY","楽ストリート顧客獲得チームにあなたを管理します"
"CREATE_YOUR_FIRST_TEAM","あなたの最初のチームを作成します。"
"TEAMS_HELP_YOU_CLUB_A_GROUP_OF_AGENT_MEMBERS_BASED_ON_CITY_AREA_ETC","チームは、エージェントのメンバーのグループ市街地などに基づいて、あなたのクラブを助けます"
"CONTINUE","持続する"
"PLEASE_SELECT_WORKFLOW","ワークフローを選択してください"
"CALL_THEM_DRIVERS_ARTISTS_SERVICE_PROVIDERS_AVENGERS?_NO_WORRIES_NAME_IT_WILL_CHANGE_EVERYWHERE_IN_YOUR_DASHBOARD","ドライバー、アーティスト、サービスプロバイダ、アベンジャーズそれらを呼び出しますか？心配しないで、ここで名前を付けていないし、それがダッシュボードにどこにでも変化します。"
"FIELD_WORKFORCE","フィールドワークフォース"
"SEND_TO_ALL_TEXT_1","タスクのタイムスロットで利用可能なエージェントにタスク要求通知を送信します。タスクはに割り当てられます「最初のタスク要求を受け入れるエージェント。何のエージェントがタスクを受け入れない場合は、それが割り当てられていないままになります。」"
"SEND_TO_ALL_TEXT_2","タスクのタイムスロットで使用できます。タスクはに割り当てられます」"
"SEND_TO_ALL_TEXT_3","誰が最初のタスク要求を受け付けます。いいえの場合"
"SEND_TO_ALL_TEXT_4","タスクを受け入れ、それが割り当てられていないままになります。」"
"BATCH_WISE_TEXT_1","バッチでエージェントにタスク要求通知を送信します。あなたは、距離、時間およびグループサイズの設定に基づいてバッチを作成することができます。タスクは最初のタスクの要求を受け入れ、エージェントに割り当てられます。何Agentがタスクを受け入れない場合は、未割り当てのまま。"
"BATCH_WISE_TEXT_2","バッチインチあなたは、距離、時間およびグループサイズの設定に基づいてバッチを作成することができます。タスクはに割り当てられます"
"BATCH_WISE_TEXT_3","誰が最初のタスク要求を受け付けます。いいえの場合"
"BATCH_WISE","バッチワイズ"
"ROUND_ROBIN","ラウンドロビン"
"MAID_CLEANING","メイドクリーニング"
"HOME_SERVICE","ホームサービス"
"MAX_RADIUS","最大半径"
"MAXIMUM","MAXIMUM TASKS可"
"TASK_RADIUS","半径"
"ONE_BY_ONE_TEXT_5","タスクを受け入れ、それが割り当てられていないまま。"
"CHOOSE_BUSINESS_TYPE","あなたのビジネスの種類を選択し、"
"ADAPT_ACCORDINGLY","それに応じて適応されます。"
"CONFIGURE_OPTIONS_MSG","また、あなたは、エージェントのモバイルアプリに反映したいオプションを設定します。"
"AGENT_SIGNUP_SETUP","エージェント申し込みのセットアップ"
"AUTO_VERIFICATION","自動検証"
"DASHBOARD_VIEW","ダッシュボードビュー"
"MULTIPLE_DESTINATIOM_MSG","合わせたタスクビュー内の単一のタスクに複数の宛先（ピックアップ/ドロップオフ/アポイントメント）を表示したり、個々のストッパとして表示するかどうかを選択します。"
"TASK_VIEW","タスクビュー"
"STOP_VIEW","ストップ見ます"
"TASK_PANE_CUSTOMIZATION","作業ウィンドウのカスタマイズ"
"CUSTOMISE_INFO_MSG","マップビュー内の個々のタスクのタイルに表示される情報をカスタマイズします。"
"RESET_SETTINGS","設定をリセット"
"SECTION","セクション"
"DISPLAY","表示"
"VEHICLE_TYPE_OR_PHOTO","「S車種OR PHOTO"
"VEHICLE_TYPE","車種"
"PROFILE_PHOTO","プロフィール写真"
"PICKUP_LINE_1","撮像部のLINE 1"
"PICKUP_LINE_2","撮像部のLINE 2"
"DELIVERY_SECTION_LINE_1","排出部のLINE 1"
"DELIVERY_SECTION_LINE_2","排出部のLINE 2"
"RUNNING_LATE","遅れています"
"TASK_ID_729401","タスクID 729401"
"PANE_CUSTOMIZATION","ペインのカスタマイズ"
"CUSTOMIZE_INDIVIDUAL_INFO","マップビュー内の個々のエージェントのタイルに表示される情報をカスタマイズします。"
"TILE_MAP_VIEW","マップビューでタイル。"
"LINE1","ライン1"
"LINE2","2行目"
"LINE3","LINE3"
"TEXT_HERE","ここにテキスト"
"IMAGE_CAPTION","キャプションを追加"
"AWAITING_VERIY_TXT","検証テキストを待ち"
"CUSTOMER_SIGNUP","カスタマー申し込みのセットアップ"
"CHARACTER","キャラクター"
"MSG_TOOLTIP1","このメッセージは、に表示されます"
"MSG_TOOLTIP2","彼は、検証を待っているとき。"
"FULL_MSG_TOOLTIP2","このメッセージは、彼が検証を待っている顧客に表示されます。"
"AGENT_PANE_CUSTOMIZATION","エージェントペインのカスタマイズ"
"fleet_VEHICLE_TYPE","フリート車両タイプ"
"ADD_VENDOR","ポータルユーザの追加"
"EDIT_VENDOR","編集Portalユーザー"
"DOMAIN","ドメイン"
"CHOOSE_DOMAIN","ドメインを選択します。"
"DELETE_DOMAIN","あなたはこのドメインを削除してもよろしいです"
"DOMAIN_NAME","ドメイン名"
"JOB_TYPE","ジョブタイプ"
"TEMPLATE","テンプレート"
"THEME_COLOR","テーマカラー"
"IS_LOGIN","ログインが必要です"
"SIGNUP_ALLOWED","SIGN UPの可"
"AUTOFILL","オートフィル情報が有効"
"DARK_MAP","ダーク地図を表示します"
"CONFIRM_PASSWORD","パスワードを認証する"
"VENDOR_ID","ID"
"DELETE_VENDOR","削除"
"CLIENT_ID","クライアントID"
"EDIT_DOMAIN","ドメインの追加"
"ADD_NEW","新しいドメインを追加"
"EDIT_DOMAINS","編集ドメイン"
"DOMAIN_DETAILS","ドメイン詳細"
"VENDOR_NAME","名"
"COMPANY","会社"
"LOGO","ロゴ"
"SMALL_LOGO","小さなロゴ"
"SEARCH_PORTAL_USR","ポータルユーザを検索します"
"REVIEW_VENDOR","レビューベンダー"
"UPDATE_VENDOR","アップデートベンダー"
"VERIFY","検証します"
"REJECT","拒絶します"
"NEED_RESUBMISSION","再提出を必要とします"
"ADD_REGION","地域を追加"
"GEOFENCE_SUBHEADING_1","新しいように仮想境界を作成します。"
"GEOFENCE_SUBHEADING_2","その境界からの特定に割り当てられています"
"GEOFENCE_EDIT_TEXT_1","新しいタスク先が領域内であればタスクは、自動的に割り当てられたエージェントになります。"
"GEOFENCE_EDIT_TEXT_2","、新たな場合"
"GEOFENCE_EDIT_TEXT_3","宛先は、領域内にあります。"
"MAP_TEXT","それを編集を開始するためにポリゴンをタップします。"
"POLYGON_TOOL","ポリゴン描画ツール（ポリゴンアイコン、マップの上部中央）を選択して、ポリゴンを描画するために地図上をタップします。"
"GEOFENCE_DETAILS","ジオフェンスの詳細"
"DELETE_REGION_MSG","あなたは、この地域を削除してもよろしいです"
"CLEAR_REGION","クリアリージョン"
"MOVE_MAP","地図を移動します"
"MARK_REGION","マーク・地域"
"SELECT_GEO","地理フェンスを選択"
"enter_name","名前を入力"
"no_geofence_found","いいえジオフェンスが見つかりませんでした"
"last_updated","最終更新"
"VENDOR_FORM_TEXT","数秒以内にフォームが直面している顧客をホストします。あなたのビジネスの特定のドメイン設定を取得し、すぐに注文を取得を開始。ドメインの例：yourbusiness.xyz.com。"
"INTEGRATE_WITH_ZAPIER_TEXT","Zapierは、Webアプリケーションを一緒に接続するためのツールである統合Zapierと統合。トリガーが1つのアプリで起こるたびに、Zapierは自動的に我々のシステムで必要なアクションを実行します。統合ボタンをクリックしてZapier上の我々のアプリへの招待を受け入れ、あなたのAPIキーを使用して、要求のすべてを認証"
"SMS_ACCOUNT_TEXT","私たちは、あなたがSMS通知の形で顧客にあなたのメッセージを自動化することができます。今すぐ簡単にTwilioまたはPlivoのような独自のSMSサービスプロバイダのアカウントを接続することができます"
"CUSTOM_CSV_SUPPORT_TEXT","私たちはあなたの一括タスクのインポートプロセスがシームレスになって、サポートに任意のカスタムcsv形式を提供します。ただ、タッチボタンのGetをクリックして、私達にあなたは私たちがサポートしたいあなたのサンプルcsvファイルを送信します。私たちはあなたのアカウントのためにそれをアクティブにすると、一日の時間に、あなたはスムーズに当社のプラットフォームにあなたのcsvファイルからタスクをアップロードすることができるようになります。"
"POS_INTEGRATIONS_TEXT","あなたの既存の発注や配送管理システムに当社のプラットフォームを統合します。ただ、タッチボタンのGetをクリックして、私たちにメールを送信。"
"MASKING_TEXT","セキュアな通話とテキストメッセージのための個人の電話番号をマスクします。シームレスな通信を可能にしながら、ユーザーの数を保護します。電話番号。このアドオンが有効化されると、会話のどちらかの側に露出されることはありません。アドオンの更なる情報については、お問い合わせください"
"WHITE_LABEL_TEXT","私たちは、独自のアプリのアイコンと、完全にブランドのダッシュボードやモバイルアプリケーションを与えるユニークな製品を発表させていただきます。この製品では、我々はどこにでも現在のロゴを交換し、代わりにあなた自身のビジネスのロゴを入れました。ただ、タッチボタンのGetをクリックして、私たちにメールを送信。"
