"key","value"
"BUSINESSES_INVOLVING","Lalong kanais-nais para sa mga negosyo na kinasasangkutan ng Mga Gawain na may maramihang mga araw ng trabaho pagkumpleto oras."
"MULTIPLE_DAYS","na may maramihang mga araw ng trabaho pagkumpleto oras."
"PAY_JUST","Magbayad lamang para sa mga"
"UNDERTAKEN","nagtangka"
"NO_RESTRICTION","Walang paghihigpit sa ang workforce"
"FREE_FOREVER","Libreng Habang Panahon"
"ALLOW_USAGE","Payagan ang paggamit ng lamang ng 3 mga ahente"
"UPTO_300","Hanggang 300 Gawain sa bawat buwan"
"PER_MONTH","kada buwan"
"NO_BILLS","Walang mga bill magpakailanman"
"PAY_PER_AGENTS","MAGBAYAD PER Agent"
"CARD_NUMBER","Numero ng card"
"SKIP","laktawan"
"CANCEL","kanselahin"
"NO_CARD","Walang credit card idinagdag pa"
"CHOOSE_RIGHT_PLAN","Piliin ang tamang plano para sa iyo"
"MONTH","buwan"
"ALLOW_USAGE_ONLY","Payagan ang paggamit ng lamang"
"ADDIIONAL_STOP_SAME_TASK","Karagdagang Stop loob parehong Task"
"BULK_TASK","bulk Task"
"TASK_EMI","Task EMI"
"TASK_BASED","Task Based"
"CURRENT_PLAN","kasalukuyang Plan"
"DELETE_ACCOUNT","tanggalin ang Account"
"TOTAL_PENDING_PAYMENT","Kabuuang mga nakabinbing pagbabayad ay"
"INVOICE","invoice"
"UPTO","Hanggang"
"MMYY","mm / yyyy"
"CVV","CVV"
"TASKPER_MOTH","Mga Gawain sa bawat buwan"
"UNLIMITED_TASK","Walang limitasyong Mga Gawain per Agent"
"PAY_PER_TASK","Pay Per Task"
"agnet_based_plan","Agent Batay Plan"
"agnet_emi","Agent EMI"
"bulk_agent","bulk Agent"
"task_plural","gawain"
"agent_plural","ahente"
"agent_plural1","ahente"
"you_can_add_only_3","Makakapili ka lang ng 3 driver sa planong ito"
"TEAMS","Mga Koponan"
"MANAGERS","managers"
"ADD_MANAGER","Idagdag Manager"
"ALLOW_ACCESS_TO_UNASSIGNED_TASKS","Payagan ang access sa di-nakaatas na gawain"
"ASSIGN_TEAMS","Magtalaga Team (s)"
"EDIT_MANAGER","Edit Manager"
"DELETE_MANAGER","Burahin Manager"
"PASSWORD","password"
"ALLOW_CREATE_TASK","Payagan Lumikha ng Task"
"ALLOW_EDIT_TASK","Payagan Edit Task"
"FIRST_NAME","Pangalan"
"USERNAME","username"
"ACTIONS","Pagkilos"
"MANAGER_HEADING","Idagdag Managers upang lumikha at i-edit ang Mga Gawain at magtalaga ng mga ito sa mga ahente sa kanilang mga koponan. Magtalaga ng maramihang mga koponan sa manager at bigyan ang mga pahintulot upang magdagdag ng mga ahente o payagan ang access sa naka-assign Tasks."
"OPTIONAL","Opsyonal"
"MANAGER_HEADING_1","Maramihang mga koponan maaaring italaga sa mga tagapamahala at ang mga ito sa bawat pagliko ay maaaring pamahalaan naka-assign na gawain, magdagdag ng mga driver at magtalaga ng mga ito sa mga gawain at iba pa"
"MANAGER_HEADING_2","sa kanilang mga koponan. Magtalaga ng maramihang mga koponan sa manager at bigyan ang mga pahintulot upang magdagdag ng"
"MANAGER_HEADING_3","o payagan ang access sa naka-assign Tasks."
"ALLOW_ADD_AGENTS Agent","Payagan si Agent"
"CUSTOMERS","Customers"
"EXPORT_CUSTOMERS","EXPORT CUSTOMER"
"ADD_CUSTOMER_VIA_CSV","Idagdag Customer sa pamamagitan ng CSV upload"
"EDIT_CUSTOMER","Edit Customer"
"CUSTOMER_EMAIL","customer Email"
"CUSTOMER_ADDRESS","customer Address"
"DELETE_CUSTOMER","Sigurado ka bang gusto mong burahin ang customer?"
"CLICK_TO_SHOW","I-click Upang Ipakita ang Karagdagang"
"NO_RESULTS","Walang mga resulta na ipapakita"
"ENTER_LOCATION","Mangyaring magpasok ng wastong lokasyon."
"SEARCH_PLACEHOLDER","Hanapin gawain sa pamamagitan ng address"
"NEW_TASKS","bagong Gawain"
"PICKUP_ADD","Pick up address ay kinakailangan"
"T_GREATER_CT","Time ay dapat na mas malaki kaysa sa kasalukuyang oras."
"TAB","tab"
"DEL_ADDRESS","Delivery address ay kinakailangan"
"DT_GREATER_PT","Oras ng Paghahatid ay dapat na mas malaki kaysa sa Pick-up ng oras."
"ET_GREATER_ST","Oras ng pagtatapos ay dapat na mas malaki kaysa sa Start oras."
"EDIT_STOP","I-edit Stop"
"DELETE_CUSTOMER_?","Burahin Customer?"
"NOT_AVAILABLE","Hindi magagamit"
"AVG_RATING","average Rating"
"ENTER_LOC","Maglagay ng lokasyon"
"RATINGS_REVIEW","Mga rating at Mga Review"
"BILLING","Billing"
"ADD_ONS","Marketplace"
"API_KEY","API KEY"
"PROMO","Promo code"
"ADD_PROMO","Idagdag Promosyon"
"AUTO_ASSIGNMENT","Auto-assignment Pinagana"
"VENDORS","portal"
"VENDORS_SETTING","portal"
"VENDORS_LIST","portal Users"
"WORKFLOW","workflow"
"BUSINESS","Uri ng negosyo"
"NOTIFICATIONS","Mga Notification"
"GEOFENCE","geofence"
"PROFILE","Profile"
"BUSINESS_APP","negosyo App"
"CUSTOM_APPS","Custom Apps"
"CATEGORY","kategorya"
"PARENT_CATEGORY","magulang Kategorya"
"SUBCATEGORY","sub Kategorya"
"AGENT_SCHEDULE","Agent Schedule"
"CUSTOMER_NOTIFICATIONS","Abiso"
"TRIGGERS","Triggers"
"WEBHOOK","Webhook"
"SMS","ang iyong mga SMS Account"
"PICKUP_NOTIFICATIONS","Pickup Notifications"
"DELIVERY_NOTIFICATIONS","Abiso Delivery"
"INSERT_TAG","insert Tag"
"SUBJECT","paksa"
"PREVIEW","Preview"
"MESSAGE","mensahe"
"NOTIFICATION_TEXT","Magpadala custom SMS, email at webhooks batay sa bawat trigger at i-customize ang nilalaman sa pamamagitan ng pag-click sa icon na lapis."
"ENABLE_NOTIFICATION","Sigurado ka bang gusto mong paganahin ang notification na ito?"
"DISABLE_NOTIFICATION","Sigurado ka bang gusto mong hindi paganahin ang notification na ito?"
"RATE_YOUR_FEEDBACK","I-rate ang Iyong Feedback"
"SELECT_WORKFLOW","Pumili ng Workflow"
"CHOOSE_THE_WORKFLOW_THAT_BEST_COMPLIMENTS_YOUR_BUISNESS","Piliin ang workflow na pinakamahusay na papuri ang iyong negosyo."
"PICKUP_&_DELIVERY","Pick-up & Delivery"
"MANAGE_ON_DEMAND_PICKUPS_AND_DELIVERIES_EFFICIENTLY","Pamahalaan on demand pickups at paghahatid mahusay"
"BUISNESS_THAT_USE_THIS_WORKFLOW_INCLUDE","Business na gamitin ang workflow ay kinabibilangan ng"
"SMS_WEB","SMS at Webhooks"
"APPOINTMENT","appointment"
"UPDATE","update"
"EMAIL_ATTACHMENT","email Attachment"
"APPLICATION_JSON","application / json"
"APPLICATION_URLENCODED","application / x-www-form-urlencoded"
"TAG","tag"
"REQUEST_RECEIVED","Request Natanggap"
"AGENT_STARTED","Agent Started"
"AGENT_ARRIVED","Agent Dumating"
"SUCCESSFUL","matagumpay"
"TASK_UPDATE","Task update"
"REQUEST_ACCEPTED","Request Accepted"
"CREATE_TEAM","lumikha Team"
"EDIT_TEAM","Edit Team"
"HELP_TEXT_BATTERY_HEADING","Magtakda ng Lokasyon Katumpakan para sa Ahente app"
"TEAM_MEMBERS","koponan ng Miyembro"
"PLEASE_SELECT","Pakipili"
"LOW","mababa"
"MEDIUM","medium"
"HIGH","mataas"
"HELP_TEXT_BATTERY_SUB_HEADING","(Para sa Battery Optimization)"
"HELP_TEXT_HIGH_DESC","(3 Seconds Lokasyon refresh ang Rate + 30 Seconds Server Hit) (GPS + Lokasyon ng Network)"
"HELP_TEXT_MEDIUM_DESC","(30 Seconds Lokasyon refresh ang Rate + 30 Seconds Server Hit) (GPS + Lokasyon ng Network)"
"HELP_TEXT_LOW_DESC","(60 Seconds Lokasyon refresh ang Rate + 60 Seconds Server Hit) (Network Lokasyon Only)"
"HELP_TEXT_TAGS","Mangyaring ipasok comma separated values. Ang mga tag ay gagamitin upang maikategorya ang iyong koponan."
"ORGANIZE","Ayusin ang iyong"
"BASED_ON","sa mga pangkat batay sa heograpiya, zones sa isang lungsod, uri ng sasakyan at iba pang mga kadahilanan."
"AND","at"
"ASSIGNED_ATLEAST","dapat italaga sa hindi bababa sa isang team."
"ID","ID"
"NO_TRACKING","walang Tracking"
"DELETE_TEXT","Tanggalin o ilipat ang iyong"
"DELETE_TEXT_2","sa iba pang mga koponan. Upang tanggalin ang isang team."
"CREATE_A_TEAM","Gumawa ng isang koponan ng mga driver, sa tab na mga koponan."
"ENTER_NAME","Ipasok Team Name"
"SET_LOCATION","Magtakda ng Lokasyon Katumpakan para sa"
"HELP_TEXT_NO_TRACKING_DESC","Lokasyon sinusubaybayan lamang para sa mga pagbabago sa katayuan ng gawain at kapag ang ahente ay bubukas ang app"
"SET_LOCATION_FOR_APP","Magtakda ng Lokasyon Katumpakan para sa Driver App."
"ORGANIZE_TEXT","Ayusin ang iyong mga Driver sa mga pangkat batay sa heograpiya, zones sa isang lungsod, uri ng sasakyan at iba pang mga kadahilanan. Managers sa mga pangkat batay sa heograpiya, zones sa isang lungsod, uri ng sasakyan at iba pang mga kadahilanan. Driver ay dapat italaga sa hindi bababa sa isang team."
"TAGS","TAG"
"DELETE_TEAM","Burahin Team"
"ORGANIZE_TEXT_1","Ayusin ang iyong mga Ahente sa mga pangkat batay sa heograpiya, zones sa isang lungsod, uri ng sasakyan at iba pang mga kadahilanan. Managers sa mga pangkat batay sa heograpiya, zones sa isang lungsod, uri ng sasakyan at iba pang mga factors.Agent dapat italaga sa hindi bababa sa isang team."
"ORGANIZE_TEXT_2","sa mga pangkat batay sa heograpiya, zones sa isang lungsod, uri ng sasakyan at iba pang mga kadahilanan. Managers sa mga pangkat batay sa heograpiya, zones sa isang lungsod, uri ng sasakyan at iba pang mga kadahilanan."
"ORGANIZE_TEXT_3","dapat italaga sa hindi bababa sa isang team."
"ADD","idagdag"
"IMPORT","Import Agents"
"DEVICE_VERSION","Bersyon device"
"IN_TRANSIT","sa Transit"
"FIRST_LOGIN_REQUIRED","First Login Required"
"BLOCKED","Na-block"
"BLOCK_MSG","Sigurado ka bang gusto mong i-block ang vendor"
"UNBLOCK_MSG","Sigurado ka bang gusto mong i-unblock ang Agent"
"ASSIGN_TEAM","Magtalaga sa Team"
"TRANSPORT_TYPE","Type transport"
"TRANSPORT_DESC","Transport Paglalarawan (Year, Model)"
"LIC_PLATE","Licence Plate"
"COLOR","kulay"
"TAGS_HELP_TEXT","Mangyaring ipasok comma separated values. Ang mga tag ay gagamitin upang maikategorya ang iyong"
"IMPORT_LINK_TEXT","upang i-download CSV template file na may sample na halaga para sa pagdaragdag ng mga bagong"
"SCHEDULE_TO","Schedule Pahintulot na"
"CANT_ACCESS","Agent Hindi Buksan"
"VIEW_AND_EDIT","Matingnan ang & I-edit"
"DRIVERS","driver"
"ADD_DRIVERS","Magdagdag ng driver at magtalaga ng mga ito sa isang team"
"CSV_HEADER","header CSV"
"TEAM_ID","ID"
"MANDATORY_CONDITION","Ipinag-uutos (pag-login username na gagamitin sa pamamagitan ng agent upang mag-login sa app)"
"MANDATORY_TEAM_ID","Ipinag-uutos (Input ang numerical Team ID na maaari kang makakuha ng mula sa pahina ng koponan)"
"OPTIONAL_CONDITION","Opsyonal (ay autogenerated kung iwan mo ito walang laman)"
"TRANSPORT_TYPE_5","Tipo ng Transportasyon (0-5)"
"OPTIONAL_NUMERIC","Opsyonal (Input ang numerical type Transportasyon para sa iyong"
"AVAILABLE_TRANSPORT_TYPES","Magagamit Uri ng Transportasyon"
"CAR","Kotse: 0"
"MOTORCYCLE","Motor Cycle: 1"
"BICYCLE","Bicycle: 2"
"SCOOTER","Scooter: 3"
"FOOT","Paa: 4"
"TRUCK","Truck: 5"
"TRANSPORT_DESCRIPTION","transport Paglalarawan"
"LICENSE","lisensya"
"DOWNLOAD_CSV","I-download ang iyong data ng gawain sa isang CSV file"
"EMAIL_ADDRESS","email Address"
"PHONE_NUMBER","Numero ng telepono"
"USER_NAME","username"
"PROCEED_TO_DASHBOARD","Magpatuloy Upang Dashboard"
"PLEASE_SELECT_ATLEAST_ONE_VALUE","Mangyaring Piliin Atleast One Halaga"
"MEMBERS_RECEIVE_AN_EMAIL/SMS_TO_DOWNLOAD_THE_MOBILE_APP","Mga miyembro ng isang email / sms upang i-download ang mobile app."
"THE","ang"
"ADD_YOURSELF_AS","Idagdag ang iyong sarili bilang"
"YOU_ADDED","Ikaw Idinagdag"
"FILTERS","Mga filter"
"EDIT","Edit"
"DEVICE_TYPE","Uri ng device"
"AGENTS_ID","ID"
"IDLE","Walang ginagawa"
"OFFLINE","offline"
"NEED_SIGNUP_VERIFICATION","Kailangan Signup Pag-verify"
"UPDATE_AGENT","Update Agent"
"FIELDS_SUBMITTED","Patlang na isinumite sa panahon ng pag-signup"
"REASON_FOR_RESUBMISSION","Dahilan para sa muling pagpapasa"
"REMAINING","natitirang"
"UPDATE_STATUS","I-update ang Katayuan"
"SELECT_AN_OFFERING","Pumili ng isang handog"
"GENERAL","pangkalahatan"
"CATEGORY_NAME","Pangalan ng kategorya"
"CAT_IMAGE","Image kategorya"
"FORM_ID","Form ID"
"ADD_CATEGORY","Magdagdag ng Kategorya"
"MAX_SIZE","Pinakamataas na Sukat"
"PER_KILO","Per Kilometer Charge"
"MIN_FARE","Minimum Fare"
"CANC_CHARGE","pagkansela Charges"
"CAT_TYPE","Uri ng kategorya"
"SET_IMAGE","Set Kategorya Image"
"PER_MIN","Per Minute Charge"
"ALL_CATEGORIES","lahat ng kategorya"
"CATEGORY_IMAGE","Image kategorya"
"SEL_CATEGORY_IMAGE","Napiling Kategorya Image"
"ALL_PROMO","Lahat ng Mga Pag-promote"
"PROMO_NAME","Promo Pangalan"
"SHORT_DISCR","Maikling Paglalarawan"
"TYPE","uri"
"STARTING","Simula sa"
"ENDING","pagtatapos On"
"EDIT_CATEGORY","Edit Kategorya"
"LAST_LOCATION","huling Lokasyon"
"STORE_VERSION","Store Bersyon"
"AVG_CSTM_RAT","Avg Cust Rating"
"LAST_UPDATED_LOCATION_TIME","Huling nai-update Time Lokasyon"
"FLEET_STATUS_COLOR","Kulay Katayuan Fleet"
"SUB_CAT_NAME","Sub Pangalan ng Kategorya"
"agents_can_VIEW_ONLY","Agent Tingnan ang Only"
"PERSONAL_ACCESS_TOKEN","Personal Access Token"
"TEXT_1","Personal access token function tulad ng isang pinagsama name at password para sa API authentication. View API documentation para sa karagdagang."
"TEXT_2","API documentation"
"TEXT_3","para sa karagdagang."
"API_TOKEN","V1 API Access Token"
"REFER_API","Maaari kang sumangguni sa v1 API documentation"
"REFER_API_HERE","dito."
"API_DEPRECATED","Ang mga API ay deprecated at mawala ang suporta pagkatapos Septiyembre 30, 2017"
"V2_API_KEYS","V2 KEYS API"
"GENERATE_KEY","bumuo ng Key"
"NO_API","Walang mga key ng API"
"REFER_API_V2","Maaari kang sumangguni sa v2 API documentation"
"AUTHENTICATE_V2","Keys ay ginagamit upang mapatunayan ang lahat ng mga kahilingan v2 API."
"HERE","dito"
"MAX_KEYS","Maaari kang bumuo ng isang maximum ng 10 mga susi API."
"DASHBOARD_MODULES","Dashboard at Mobile App Modules"
"CHOOSE_WORKFLOW","Piliin ang workflow na pinakamahusay na akma sa iyong negosyo pangangailangan."
"PICKUP_&_DELIVERY_TEXT","Pamahalaan ang on-demand pickups at deliveries mahusay."
"APPOINTMENT_TEXT","Pamahalaan ang sa-bahay serbisyo at panatilihin ang iyong mga customer masaya."
"FIELD_WORKFORCE_TEXT","Pamahalaan ang iyong mga on-street customer acquisition koponan effortlessly."
"BUSINESS_TEXT","Negosyo na gamitin ang workflow ay kinabibilangan ng:"
"FOOD_DELIVERY","Food Delivery"
"COURIER_SERVICES","courier Services"
"LAUNDRY_SERVICES","Services Labahan"
"GROCERY_DELIVERY","grocery Delivery"
"ALCOHOL_DELIVERY","Alcohol Delivery"
"MAKE_UP_ARTISTS","Gumawa ng Up Artist"
"WEDDING_STYLISTS","Wedding Stylists"
"HOUSE_REPAIR_SERVICES","House Repair Services"
"MASSAGE_THERAPISTS","massage Therapists"
"AUTO_REPAIR_SERVICES","Auto Repair Services"
"FIELD_MARKETING","Field Marketing"
"PRODUCT_DEMO","Demo ng produkto"
"CUSTOMER_DEVELOPMENT","Customer Acquisition / Development"
"TARGET_MARKETING","Target Pamilihan / Mga Paninda"
"MARKET_RESEARCH","Market Research / Surveys"
"TASK_ATTRIBUTES_TEXT","I-customize ang dashboard sa pamamagitan ng pagpili ng mga module na batay sa iyong negosyo pangangailangan."
"ENABLE_AUTO_ASSIGNMENT","Paganahin ang Auto Assignment"
"BROADCAST_TO_AGENTS","I-broadcast Upang Ahente"
"ONE_BY_ONE","Isa-isa"
"ONE_BE_ONE_HELP_TEXT_1","Request papunta sa isa"
"ONE_BE_ONE_HELP_TEXT_2","(Pinakamalapit & magagamit) una at kung ang timer naubusan o kung ang ahente tanggihan ang gawain, ito ang papunta sa ikalawang pinakamahusay na opsyon. Maaari mong itakda ang timer expire ng panahon."
"REQUEST_EXPIRE","Request ay Matatapos sa"
"SECONDS","tuyo"
"SEND_TO_ALL","Magpadala To All"
"SEND_TO_ALL_HELP_TEXT_1","Kahilingan ay ipinadala sa lahat ng mga magagamit na"
"SEND_TO_ALL_HELP_TEXT_2","at sinomang tumatanggap / Kinikilala muna ang gawain ay kalalagyan."
"START_RADIUS","Start Radius"
"ENTER_START_RADIUS","Ipasok Start Radius"
"RADIUS_INC","radius pagdaragdag"
"ENTER_RADIUS_INC","Ipasok Radius pagdaragdag"
"MAXIMUM_RADIUS","Maximum Radius"
"ENTER_MAX_RADIUS","Ipasok Maximum Radius"
"BATCH_PROCESSING_TIME","Batch Processing Time"
"ENTER_BATCH_PROCESSING_TIME","Ipasok Batch Processing Time"
"REQ_TIME","Request Time"
"ENTER_REQ_TIME","Ipasok Request Time"
"MAX_BATCH_SIZE","Pinakamataas na Sukat Batch"
"ENTER_MAX_BATCH_SIZE","Ipasok Maximum Size Batch"
"BATCH_SIZE_INC","Batch Sukat ng pagdaragdag"
"ENTER_BATCH_SIZE_INC","Ipasok Batch Sukat ng pagdaragdag"
"TASK_TIMER","Task Timer"
"ENTER_TASK_TIMER","Ipasok Task Timer"
"ATTEMPT_LIMIT","pagtatangka Limit"
"ENTER_ATTEMPT_LIMIT","Ipasok Tangkaing Limit"
"CREATE_TEMPLATE","lumikha Template"
"MOBILE_APP_MODULES","Mobile App Modules"
"MOBILE_APP_MODULES_TEXT","I-customize ang mobile app sa pamamagitan ng pagpili ng mga module na kailangan mo at tingnan ang mga pagbabago nang live sa mga mobile mockup."
"ACKNOWLEDGEMENT_TYPE","Pagkilala Uri"
"ACKNOWLEDGE","kumilala"
"ACCEPT_OR_DECLINE","Tanggapin / Tanggihan"
"NONE","wala"
"ACTION_BLOCK","Action-block"
"ADD_NOTES","Magdagdag ng Tala"
"ADD_IMAGES","Magdagdag ng Mga imahe"
"ADD_SIGNATURE","Idagdag Signature"
"APP_MILESTONES","Milestones app"
"SHOW_ARRIVED_BUTTON","Show Dumating Button"
"INTERACTION_LAYOUT","Interaction Layout"
"SHOW_BUTTONS","show Buttons"
"SHOW_SLIDERS","show Sliders"
"ACTION_CONFIRMATION","Action Confirmation"
"SHOW_CONFIRMATION_POPUPS","Show confirmation pop-ups"
"ADD_CUSTOM_TEMPLATE","Magdagdag ng Custom Template"
"EDIT_CUSTOM_FIELD","Edit Custom Field"
"DUPLICATE_CUSTOM_FIELD","Doblehin Custom Field"
"SUB_HEADING","Piliin ang iyong uri ng negosyo at Tookan ay iakma naaayon. Ring i-configure ang mga pagpipilian na gusto mong pag-isipan ang agent mobile app."
"BUSINESS_TYPE","Uri ng negosyo"
"MOBILE_APP_SETUP","Mobile Setup App"
"MOBILE_APP_SETUP_TOOLTIP_2","mobile app. Palakihin Negosyo Parihaba Size upang tumugma Mobile setup"
"ACKNOWLEDGE_TEXT_1","Agent ay maaaring mag-kilalanin ang mga resibo ng Task o tanggapin / tanggihan ang isang Task batay sa iyong pagpili sa ibaba"
"ACKNOWLEDGE_TEXT_2","o tanggapin / tanggihan ang isang"
"ACKNOWLEDGE_TEXT_3","batay sa iyong mga pagpipilian sa ibaba."
"APP_MILESTONES_TEXT_1","Bawasan ang bilang ng milestone na kinakailangan upang makumpleto ang isang Task Basic Mahahalagang Nakamit kasama ang Start, Dumating, Ang matagumpay."
"APP_MILESTONES_TEXT_2","Basic milestones isama Start, Dumating, Ang matagumpay."
"HIDE_CANCEL_BUTTON","Itago Ikansela Button"
"HIDE_FAILED_BUTTON","Itago Nabigong Button"
"INTERACTION_LAYOUT_TEXT_1","Pumili sa pagitan ng pindutan o slider inputs upang makumpleto ang"
"INTERACTION_LAYOUT_TEXT_2","milestones."
"ACTION_BLOCK_TEXT_1","Agent ay maaaring magdagdag ng mga tala, mga larawan at mga lagda sa panahon ng isang Task."
"ADD_BARCODE","Idagdag Barcode"
"AUTO_ASSIGNMENT_TEXT_1","Paganahin ang pagpipiliang ito upang awtomatikong magtalaga ng mga Gawain sa iyong Agent.You maaaring piliin ang takdang-aralin logic na pinakaangkop sa iyong mga pangangailangan sa negosyo."
"AUTO_ASSIGNMENT_TEXT_2","sa iyong"
"AUTO_ASSIGNMENT_TEXT_3","Maaari mong piliin ang assignment logic na pinakaangkop sa iyong mga pangangailangan sa negosyo."
"ONE_BY_ONE_TEXT_1","Ipinapadala ang notification gawain kahilingan sa Agent na pinakamalapit sa ang gawain na lokasyon. Kung ang Agent ay hindi tanggapin ang mga gawain sa loob ng kahilingan ng pag-expire ng panahon, ang gawain ng kahilingan ay ipinadala sa susunod na pinakamalapit na Agent. Kung walang Agent tinanggap ang gawain, ito ay mananatiling naka-assign."
"ONE_BY_ONE_TEXT_2","pinakamalapit sa ang gawain na lokasyon. Kung ang"
"ONE_BY_ONE_TEXT_3","ay hindi tanggapin ang gawain sa loob ng kahilingan-expire ng panahon, ang gawain kahilingan ay ipinadala sa susunod na pinakamalapit na"
"ONE_BY_ONE_TEXT_4","Kung walang"
"BATCH_WISE_TEXT_4","tinanggap ang gawain, ito ay mananatiling naka-assign."
"ROUND_ROBIN_TEXT_1","Agent sa loob ng isang tinukoy na radius ay circularly force nakatakda"
"ROUND_ROBIN_TEXT_2","gawain batay sa ang pinakamataas na limitasyon gawain na itinakda sa bawat"
"NEAREST_TEXT_1","Force ay nagtatalaga ng mga gawain sa isang Agent batay sa availability at distansya."
"NEAREST_TEXT_2","batay sa availability at distansya."
"to_OFF_DUTY","Magtalaga TASK SA OFF-TUNGKULING / logged SA AGENT"
"DISTANCE_SETTINGS","Setting distance"
"BATCH_SETTINGS","Setting batch"
"NEAREST_AVAILABLE","pinakamalapit Magagamit"
"ALLOWED","Pinayagan"
"CHOOSE_WORKFLOW_BUSINESS","Piliin ang workflow pinakamahusay na naaangkop sa iyong negosyo"
"BUSINESS_INCLUDE","Negosyo na gumagamit na ito ang: Food Delivery, Courier Services, Grocery Delivery, Labada Delivery, Alcohol Delivery"
"BUSINESS_INCLUDE_SERVICES","Negosyo na gumagamit na ito ang: Gumawa ng Up Artist, Wedding Stylists, House Repair Services, Massage Therapist, Auto Repair Services"
"BUSINESS_INCLUDE_PRODUCTS","Negosyo na gumagamit na ito ang: Field Marketing, Product Demo, Customer Acquisition / Development, Target Marketing / Sales, Market Research / Surveys"
"BUSINESS_INCLUDE_PICKUP","Mga negosyo na gumagamit ng Pickup & Delivery ay kinabibilangan ng"
"BUSINESS_APPOINTMENT","Mga negosyo na gumagamit ng appointment ay kinabibilangan ng"
"BUSINESS_USE_FIELD","Mga negosyo na gumagamit ng Field Lakas Paggawa isama"
"CUSTOMIZE_TRACKING","I-customize ang real time tracking link ng iyong account"
"DISABLE_RATING","Huwag paganahin ang Customer Rating"
"SELECT_METHOD","Pumili ng paraan upang awtomatikong magtalaga ng mga gawain"
"NUMBER_OF_RETRIES","Bilang ng mga retries"
"RETRIES","retries"
"TIME_SETTINGS","Mga Setting time"
"MANAGE_AT_HOME_SERVICES_AND_KEEP_YOUR_CUSTOMERS_HAPPY","Pamahalaan sa mga serbisyo sa bahay at panatilihin ang iyong mga customer masaya."
"MANAGE_YOUR_ON_STREET_CUSTOMER_ACQUISITION_TEAMS_EFFORTLESSLY","Pamahalaan ang iyong mga on street customer acquisition team walang kahirap-hirap"
"CREATE_YOUR_FIRST_TEAM","Lumikha ng iyong unang team"
"TEAMS_HELP_YOU_CLUB_A_GROUP_OF_AGENT_MEMBERS_BASED_ON_CITY_AREA_ETC","Mga Koponan makatulong sa iyo na club sa isang grupo ng mga miyembro agent batay sa lungsod na lugar etc."
"CONTINUE","magpatuloy"
"PLEASE_SELECT_WORKFLOW","Mangyaring Piliin workflow"
"CALL_THEM_DRIVERS_ARTISTS_SERVICE_PROVIDERS_AVENGERS?_NO_WORRIES_NAME_IT_WILL_CHANGE_EVERYWHERE_IN_YOUR_DASHBOARD","Tawagan ang mga ito Driver, Artists, Service Provider, Avengers? Huwag mag-alala pangalanan ito dito at ito ay baguhin sa lahat ng dako sa dashboard."
"FIELD_WORKFORCE","field Lakas Paggawa"
"SEND_TO_ALL_TEXT_1","Ipinapadala ang notification gawain kahilingan sa Agent available sa task time-slot. Ang gawain ay makakakuha ng nakatalaga sa ""Agent na tinanggap ang mga gawain request muna. Kung walang Agent tinanggap ang gawain, ito ay mananatiling naka-assign."""
"SEND_TO_ALL_TEXT_2","magagamit sa task time-slot. Ang gawain ay makakakuha ng nakatalaga sa """
"SEND_TO_ALL_TEXT_3","na tinanggap ang mga gawain request muna. Kung walang"
"SEND_TO_ALL_TEXT_4","tinanggap ang gawain, ito ay mananatiling naka-assign. """
"BATCH_WISE_TEXT_1","Ipinapadala ang notification gawain kahilingan sa Agent sa batch. Maaari kang lumikha ng mga batch batay sa distansya, oras at mga setting ng laki ng group. Ang gawain ay makakakuha ng nakatalaga sa Agent na tinanggap ang mga gawain request muna. Kung walang Agent tinanggap ang gawain, ito ay mananatiling naka-assign."
"BATCH_WISE_TEXT_2","sa batch. Maaari kang lumikha ng mga batch batay sa distansya, oras at mga setting ng laki ng group. Ang gawain ay makakakuha ng nakatalaga sa"
"BATCH_WISE_TEXT_3","na tinanggap ang mga gawain request muna. Kung walang"
"BATCH_WISE","batch Wise"
"ROUND_ROBIN","Round Robin"
"MAID_CLEANING","katulong Cleaning"
"HOME_SERVICE","Home Service"
"MAX_RADIUS","maximum Radius"
"MAXIMUM","MAXIMUM TASKS PINAYAGAN"
"TASK_RADIUS","radius"
"ONE_BY_ONE_TEXT_5","tinanggap ang gawain, ito ay mananatiling naka-assign."
"CHOOSE_BUSINESS_TYPE","Piliin ang iyong uri ng negosyo at"
"ADAPT_ACCORDINGLY","ay iangkop naaayon."
"CONFIGURE_OPTIONS_MSG","Ring i-configure ang mga pagpipilian na nais mong upang sumalamin sa agent mobile app."
"AGENT_SIGNUP_SETUP","Agent Signup Setup"
"AUTO_VERIFICATION","auto Pag-verify"
"DASHBOARD_VIEW","Dashboard View"
"MULTIPLE_DESTINATIOM_MSG","Piliin kung ipapakita ang maramihang destinasyon (pickups / drop-off / appointment) para sa isang solong gawain sa pinagsama tignan ang gawaing o ipakita bilang mga indibidwal na hinto."
"TASK_VIEW","Task View"
"STOP_VIEW","stop View"
"TASK_PANE_CUSTOMIZATION","Task Pane Pag-customize"
"CUSTOMISE_INFO_MSG","I-customize ang impormasyon na ipinapakita sa mga indibidwal na mga gawain tile sa Map view."
"RESET_SETTINGS","I-reset ang Mga Setting"
"SECTION","SEKSYON"
"DISPLAY","DISPLAY"
"VEHICLE_TYPE_OR_PHOTO","'S NA SASAKYAN TYPE O LARAWAN"
