"key","value"
"PAY_PER_TASK","Pay Per Task"
"agnet_based_plan","Ágens alapú terv"
"agnet_emi","Agent EMI"
"bulk_agent","Tömeges Agent"
"task_plural","feladatok"
"agent_plural","szerek"
"agent_plural1","szerek"
"you_can_add_only_3","Csak akkor válassza a 3 vezetők ebben terv"
"TEAMS","csapatok"
"MANAGERS","menedzserek"
"ADD_MANAGER","Add menedzser"
"ALLOW_ACCESS_TO_UNASSIGNED_TASKS","Való hozzáférés engedélyezése nem osztott feladatok"
"ASSIGN_TEAMS","Rendeljen csapat (ok)"
"EDIT_MANAGER","szerkesztés menedzser"
"DELETE_MANAGER","Törlés menedzser"
"PASSWORD","Jelszó"
"ALLOW_CREATE_TASK","Hagyjuk Feladat létrehozása"
"ALLOW_EDIT_TASK","Hagyjuk Feladat szerkesztése"
"FIRST_NAME","Keresztnév"
"USERNAME","Felhasználónév"
"ACTIONS","Hozzászólások"
"MANAGER_HEADING","Add vezetők létrehozni és szerkeszteni a Feladatok és sorolják őket ügynökök a csapatok. Rendeljen több csapat a vezetők és ad engedélyeket adni szerekkel vagy engednek hozzáférést a nem osztott feladatok."
"OPTIONAL","Választható"
"MANAGER_HEADING_1","Több csapat lehet rendelni a vezetők és a fordulatot kezelheti nem hozzárendelt feladatokat, add illesztőprogramok és sorolják őket feladatok stb"
"MANAGER_HEADING_2","a csapatok. Rendeljen több csapat a vezetők és ad engedélyeket adni"
"MANAGER_HEADING_3","vagy engednek hozzáférést a nem osztott feladatok."
"ALLOW_ADD_AGENTS Agent","Hagyjuk hozzá Agent"
"CUSTOMERS","Az ügyfelek"
"EXPORT_CUSTOMERS","exportügyfeleire"
"ADD_CUSTOMER_VIA_CSV","Add Ügyféltől CSV feltöltése"
"EDIT_CUSTOMER","Ügyfél szerkesztése"
"CUSTOMER_EMAIL","Ügyfél e-mail"
"CUSTOMER_ADDRESS","Ügyfél címe"
"DELETE_CUSTOMER","Biztosan törölni szeretné ezt az ügyfelet?"
"CLICK_TO_SHOW","Kattints, hogy mutasson nagyobb"
"NO_RESULTS","Nincs megjeleníthető találat"
"ENTER_LOCATION","Adjon meg egy érvényes helyet."
"SEARCH_PLACEHOLDER","Keresés feladatokat címet"
"NEW_TASKS","új feladatok"
"PICKUP_ADD","Vedd fel cím szükséges"
"T_GREATER_CT","Idő nagyobbnak kell lennie, mint az aktuális időt."
"TAB","Tab"
"DEL_ADDRESS","Szállítási cím szükséges"
"DT_GREATER_PT","Szállítási idő nagyobb, mint a Pick-up idő."
"ET_GREATER_ST","Vége idő nagyobb, mint a Start időt."
"EDIT_STOP","szerkesztése leállítása"
"DELETE_CUSTOMER_?","Törlés vevő?"
"NOT_AVAILABLE","Nem elérhető"
"AVG_RATING","Átlagos értékelés"
"ENTER_LOC","Adjon meg egy helyet"
"RATINGS_REVIEW","Értékelések és felülvizsgálata"
"BILLING","Számlázás"
"ADD_ONS","Piactér"
"API_KEY","API KEY"
"PROMO","Promóciós kód"
"ADD_PROMO","Add promóciók"
"AUTO_ASSIGNMENT","Auto-hozzárendelés Enabled"
"VENDORS","portálok"
"VENDORS_SETTING","portálok"
"VENDORS_LIST","portál felhasználók"
"WORKFLOW","munkafolyamat"
"BUSINESS","üzleti típus"
"NOTIFICATIONS","értesítések"
"GEOFENCE","Geofence"
"PROFILE","Profil"
"BUSINESS_APP","üzleti App"
"CUSTOM_APPS","Egyedi alkalmazások"
"CATEGORY","Kategória"
"PARENT_CATEGORY","szülő kategória"
"SUBCATEGORY","Alkategória"
"AGENT_SCHEDULE","Agent ütemezése"
"CUSTOMER_NOTIFICATIONS","Értesítések"
"TRIGGERS","triggerek"
"WEBHOOK","Webhook"
"SMS","SMS-fiók"
"PICKUP_NOTIFICATIONS","Pickup értesítések"
"DELIVERY_NOTIFICATIONS","szállítási értesítések"
"INSERT_TAG","Insert Tag"
"SUBJECT","Tantárgy"
"PREVIEW","Előnézet"
"MESSAGE","Üzenet"
"NOTIFICATION_TEXT","Küldj egyedi SMS, e-maileket és webhooks alapján minden ravaszt, és testre szabhatja a tartalmat, kattintson a ceruza ikonra."
"ENABLE_NOTIFICATION","Biztos, hogy engedélyezni szeretné ezt a bejelentést?"
"DISABLE_NOTIFICATION","Biztosan le szeretné tiltani ezt az értesítést?"
"RATE_YOUR_FEEDBACK","Értékeld Visszajelzés"
"SELECT_WORKFLOW","Select Workflow"
"CHOOSE_THE_WORKFLOW_THAT_BEST_COMPLIMENTS_YOUR_BUISNESS","Válassza ki a munkafolyamat, amely a legjobban kiegészíti az üzlet."
"PICKUP_&_DELIVERY","Pick-up & Delivery"
"MANAGE_ON_DEMAND_PICKUPS_AND_DELIVERIES_EFFICIENTLY","Kezelés igény pickup és szállítási hatékonyan"
"BUISNESS_THAT_USE_THIS_WORKFLOW_INCLUDE","Üzleti, hogy használják ezt a munkafolyamatot tartalmazza"
"SMS_WEB","SMS és Webhooks"
"APPOINTMENT","Időpont egyeztetés"
"UPDATE","frissítés"
"EMAIL_ATTACHMENT","Email melléklet"
"APPLICATION_JSON","application / json"
"APPLICATION_URLENCODED","application / x-www-form-urlencoded"
"TAG","címke"
"REQUEST_RECEIVED","kérés megérkezett"
"AGENT_STARTED","Agent lépések"
"AGENT_ARRIVED","Agent Megérkezett"
"SUCCESSFUL","Sikeres"
"TASK_UPDATE","feladat frissítése"
"REQUEST_ACCEPTED","kérés elfogadva"
"CREATE_TEAM","Készítsen csapat"
"EDIT_TEAM","Csapat szerkesztése"
"HELP_TEXT_BATTERY_HEADING","Állítsa pontosabbá Agent alkalmazásban"
"TEAM_MEMBERS","Csapattagok"
"PLEASE_SELECT","Kérlek, válassz"
"LOW","Alacsony"
"MEDIUM","Közepes"
"HIGH","Magas"
"HELP_TEXT_BATTERY_SUB_HEADING","(Csak az akkumulátor optimalizálás)"
"HELP_TEXT_HIGH_DESC","(3 másodperc Location képfrissítést + 30 Seconds Szerver Hit) (GPS + Hálózati hely)"
"HELP_TEXT_MEDIUM_DESC","(30 Seconds Location képfrissítést + 30 Seconds Szerver Hit) (GPS + Hálózati hely)"
"HELP_TEXT_LOW_DESC","(60 másodperc Hely képfrissítést + 60 másodperc Server Hit) (Network Location Only)"
"HELP_TEXT_TAGS","Kérjük, illessze be vesszővel elválasztva. Ezek a címkék kategorizálhatja a csapat."
"ORGANIZE","Szervezze meg"
"BASED_ON","csoportokban a földrajzi elhelyezkedés alapján, zónák a városban, járműtípus és egyéb tényezők."
"AND","és"
"ASSIGNED_ATLEAST","kell rendelni legalább egy csapat."
"ID","Id"
"NO_TRACKING","Nincs nyomkövetés"
"DELETE_TEXT","Törlése vagy shift"
"DELETE_TEXT_2","a másik csapat. Annak érdekében, hogy törölje a csapat."
"CREATE_A_TEAM","Készítsen egy csapat vezetők, a csapatok lapon."
"ENTER_NAME","Írja csapat neve"
"SET_LOCATION","Állítsa pontosabbá"
"HELP_TEXT_NO_TRACKING_DESC","Hely lánctalpas csak feladat váltásának és amikor az ügynök megnyitja az alkalmazást"
"SET_LOCATION_FOR_APP","Lakhelye Pontosság Driver App."
"ORGANIZE_TEXT","Szervezze meg Pilóta csoportokban a földrajzi elhelyezkedés alapján, zónák a városban, járműtípus és egyéb tényezők. Menedzserek csoportosan a földrajzi elhelyezkedés alapján, zónák a városban, járműtípus és egyéb tényezők. Pilóta kell rendelni legalább egy csapat."
"TAGS","CÍMKÉK"
"DELETE_TEAM","Csapat törlése"
"ORGANIZE_TEXT_1","Szervezze meg Agent csoportokban a földrajzi elhelyezkedés alapján, zónák a városban, járműtípus és egyéb tényezők. Menedzserek csoportosan a földrajzi elhelyezkedés alapján, zónák a városban, járműtípus és egyéb factors.Agent kell rendelni legalább egy csapat."
"ORGANIZE_TEXT_2","csoportokban a földrajzi elhelyezkedés alapján, zónák a városban, járműtípus és egyéb tényezők. Menedzserek csoportosan a földrajzi elhelyezkedés alapján, zónák a városban, járműtípus és egyéb tényezők."
"ORGANIZE_TEXT_3","kell rendelni legalább egy csapat."
"ADD","hozzáad"
"IMPORT","import minőségben"
"DEVICE_VERSION","Device Version"
"IN_TRANSIT","Úton"
"FIRST_LOGIN_REQUIRED","Első bejelentkezés szükséges"
"BLOCKED","Zárolt"
"BLOCK_MSG","Biztos benne, hogy szeretné blokkolni ezt az eladóval"
"UNBLOCK_MSG","Biztos benne, hogy szeretné ezt a letiltott Agent"
"ASSIGN_TEAM","Hozzárendelése a csapat"
"TRANSPORT_TYPE","közlekedési típus"
"TRANSPORT_DESC","Szállítás leírása (év, modell)"
"LIC_PLATE","Rendszámtábla"
"COLOR","Szín"
"TAGS_HELP_TEXT","Kérjük, illessze be vesszővel elválasztva. Ezek a címkék használhatók kategorizálni"
"IMPORT_LINK_TEXT","letölthető CSV fájlba sablon minta értékeket hozzá új"
"SCHEDULE_TO","Menetrend engedélyei"
"CANT_ACCESS","Agent Nem fér"
"VIEW_AND_EDIT","Lehet megtekintése és szerkesztése"
"DRIVERS","Drivers"
"ADD_DRIVERS","Add hozzá a drivereket, és sorolják őket egy csapat"
"CSV_HEADER","CSV-fejléc"
"TEAM_ID","ID"
"MANDATORY_CONDITION","Kötelező (belépés felhasználónév, amelyeket használni fognak az ügynök be, hogy a app)"
"MANDATORY_TEAM_ID","Kötelező (Input numerikus Csapat ID, hogy lehet kapni a csapat oldal)"
"OPTIONAL_CONDITION","Nem kötelező (nem kerül automatikusan generált, ha hagyja üresen)"
"TRANSPORT_TYPE_5","Közlekedési típus (0-5)"
"OPTIONAL_NUMERIC","Választható (Input numerikus Szállítás típusa a"
"AVAILABLE_TRANSPORT_TYPES","Elérhető Közlekedési típus"
"CAR","Autó: 0"
"MOTORCYCLE","Motor Cycle: 1"
"BICYCLE","Kerékpár: 2"
"SCOOTER","Scooter: 3"
"FOOT","Foot: 4"
"TRUCK","Truck: 5"
"TRANSPORT_DESCRIPTION","szállítás leírása"
"LICENSE","Engedély"
"DOWNLOAD_CSV","Töltse le a feladat adatait egy CSV-fájlban"
"EMAIL_ADDRESS","Email cím"
"PHONE_NUMBER","Telefonszám"
"USER_NAME","Felhasználónév"
"PROCEED_TO_DASHBOARD","Folytassuk irányítópulthoz"
"PLEASE_SELECT_ATLEAST_ONE_VALUE","Kérjük, válasszon ki legalább egy érték"
"MEMBERS_RECEIVE_AN_EMAIL/SMS_TO_DOWNLOAD_THE_MOBILE_APP","A tagok e-mailt kap / sms letölteni a mobil app."
"THE","A"
"ADD_YOURSELF_AS","Add magad"
"YOU_ADDED","Ön hozzáadva"
"FILTERS","szűrők"
"EDIT","szerkesztése"
"DEVICE_TYPE","Eszköztípus"
"AGENTS_ID","ID"
"IDLE","Tétlen"
"OFFLINE","Offline"
"NEED_SIGNUP_VERIFICATION","Kell Regisztráció Ellenőrző"
"UPDATE_AGENT","Update Agent"
"FIELDS_SUBMITTED","Fields benyújtott jelentkezés során"
"REASON_FOR_RESUBMISSION","Oka újraküldés"
"REMAINING","többi"
"UPDATE_STATUS","Állapot frissítése"
"SELECT_AN_OFFERING","Válasszon egy felajánlás"
"GENERAL","Tábornok"
"CATEGORY_NAME","kategória név"
"CAT_IMAGE","Kategória kép"
"FORM_ID","Form ID"
"ADD_CATEGORY","Kategória hozzáadása"
"MAX_SIZE","maximális méret"
"PER_KILO","Kilométerenkénti díja"
"MIN_FARE","minimum Fare"
"CANC_CHARGE","Lemondási díjak"
"CAT_TYPE","Kategória Típus"
"SET_IMAGE","Set Kategória kép"
"PER_MIN","Percdíja"
"ALL_CATEGORIES","Minden kategória"
"CATEGORY_IMAGE","Kategória kép"
"SEL_CATEGORY_IMAGE","Kiválasztott kategória: Képek"
"ALL_PROMO","Összes akció"
"PROMO_NAME","Promo Név"
"SHORT_DISCR","Rövid leírás"
"TYPE","típus"
"STARTING","Kezdve"
"ENDING","végződő"
"EDIT_CATEGORY","Kategória szerkesztése"
"LAST_LOCATION","Az utolsó hely"
"STORE_VERSION","Store verzió"
"AVG_CSTM_RAT","Átlagos értékelés Cust"
"LAST_UPDATED_LOCATION_TIME","Frissítve Hely Idő"
"FLEET_STATUS_COLOR","Fleet Állapot Szín"
"SUB_CAT_NAME","Alkategória neve"
"agents_can_VIEW_ONLY","Agent Csak megtekintés"
"PERSONAL_ACCESS_TOKEN","Personal Access Token"
"TEXT_1","Személyes hozzáférési token működnek, mint egy kombinált nevet és jelszót API hitelesítés. Részletek API dokumentációjában talál."
"TEXT_2","API dokumentáció"
"TEXT_3","többért."
"API_TOKEN","V1 API hozzáférési token"
"REFER_API","Akkor nézze meg a v1 API dokumentáció"
"REFER_API_HERE","itt ."
"API_DEPRECATED","Ezek API-k elavult, és elveszíti támogatást, miután szeptember 30, 2017"
"V2_API_KEYS","V2 API-kulcsok"
"GENERATE_KEY","Generate Key"
"NO_API","Nem API-kulcsok"
"REFER_API_V2","Akkor nézze meg a v2 API dokumentáció"
"AUTHENTICATE_V2","A kulcsok hitelesítéshez használt összes v2 API kéréseket."
"HERE","itt"
"MAX_KEYS","Akkor létrehoz egy maximum 10 API-kulcs."
"DASHBOARD_MODULES","Dashboard és Mobile App modulok"
"CHOOSE_WORKFLOW","Válassza ki a munkafolyamatot, amely a legjobban megfelel az Ön üzleti követelmény."
"PICKUP_&_DELIVERY_TEXT","Kezelése on-demand pickup és szállítási hatékonyan."
"APPOINTMENT_TEXT","Kezelése otthoni szolgáltatások és a vásárlók szívesen."
"FIELD_WORKFORCE_TEXT","Kezelje utcai ügyfélszerzés csapatok könnyedén."
"BUSINESS_TEXT","Üzleti, hogy használja ezt a munkafolyamatot tartalmazza:"
"FOOD_DELIVERY","Ételszállítás"
"COURIER_SERVICES","Futárszolgálat"
"LAUNDRY_SERVICES","mosodai szolgáltatások"
"GROCERY_DELIVERY","Élélmiszerkiszállítás"
"ALCOHOL_DELIVERY","alkohol Delivery"
"MAKE_UP_ARTISTS","Make Up Artists"
"WEDDING_STYLISTS","Esküvői stylist"
"HOUSE_REPAIR_SERVICES","House Szervizek"
"MASSAGE_THERAPISTS","masszázs terapeuták"
"AUTO_REPAIR_SERVICES","Autószerviz szolgáltatások"
"FIELD_MARKETING","Field Marketing"
"PRODUCT_DEMO","termék Demo"
"CUSTOMER_DEVELOPMENT","Ügyfélszerzés / Development"
"TARGET_MARKETING","Cél Marketing / Sales"
"MARKET_RESEARCH","Piackutatás / Felmérések"
"TASK_ATTRIBUTES_TEXT","Megszokott a műszerfal kiválasztásával modulok alapján az üzleti követelmények."
"ENABLE_AUTO_ASSIGNMENT","Engedélyezze Auto hozzárendelés"
"BROADCAST_TO_AGENTS","Közvetítenek minőségben"
"ONE_BY_ONE","Egyenként"
"ONE_BE_ONE_HELP_TEXT_1","Request megy egy"
"ONE_BE_ONE_HELP_TEXT_2","(A legközelebbi & elérhető) első, és ha az időzítő fut ki, vagy ha az ügynök visszautasítja a feladatot, akkor megy a második legjobb megoldás. Beállíthatja az időzítőt lejárati időt."
"REQUEST_EXPIRE","Request Lejár"
"SECONDS","sec"
"SEND_TO_ALL","Küldés mindenkinek"
"SEND_TO_ALL_HELP_TEXT_1","Kérést küld az összes rendelkezésre álló"
"SEND_TO_ALL_HELP_TEXT_2","és a ki fogad / elismeri a feladat első kapja meg."
"START_RADIUS","Indítás Radius"
"ENTER_START_RADIUS","Írja indítása Radius"
"RADIUS_INC","sugár növekménye"
"ENTER_RADIUS_INC","Írja Radius növekménye"
"MAXIMUM_RADIUS","Legnagyobb sugár"
"ENTER_MAX_RADIUS","Írja maximális sugara"
"BATCH_PROCESSING_TIME","Batch Processing Idő"
"ENTER_BATCH_PROCESSING_TIME","Írja Batch Processing Idő"
"REQ_TIME","Request idő"
"ENTER_REQ_TIME","Írja kérése Idő"
"MAX_BATCH_SIZE","Maximális adag"
"ENTER_MAX_BATCH_SIZE","Írja maximális adag"
"BATCH_SIZE_INC","Batch Méret növekménye"
"ENTER_BATCH_SIZE_INC","Írja Batch Méret növekménye"
"TASK_TIMER","Task Timer"
"ENTER_TASK_TIMER","Írja Task Timer"
"ATTEMPT_LIMIT","kísérlet Limit"
"ENTER_ATTEMPT_LIMIT","Írja Kísérlet Limit"
"CREATE_TEMPLATE","Sablon létrehozása"
"MOBILE_APP_MODULES","Mobile App modulok"
"MOBILE_APP_MODULES_TEXT","Megszokott a mobil app kiválasztásával szükséges modulokat, és tekintse meg a változásokat élnek a mobil mintadarab."
"ACKNOWLEDGEMENT_TYPE","Köszönetnyilvánítás típus"
"ACKNOWLEDGE","elismerni"
"ACCEPT_OR_DECLINE","Elfogad elutasít"
"NONE","Egyik sem"
"ACTION_BLOCK","blokk"
"ADD_NOTES","Megjegyzések hozzáadása"
"ADD_IMAGES","Képek hozzáadása"
"ADD_SIGNATURE","Add Signature"
"APP_MILESTONES","App Mérföldkövek"
"SHOW_ARRIVED_BUTTON","Mutatása Megérkezett gomb"
"INTERACTION_LAYOUT","kölcsönhatás Layout"
"SHOW_BUTTONS","gombok mutatása"
"SHOW_SLIDERS","csúszkák"
"ACTION_CONFIRMATION","Action megerősítése"
"SHOW_CONFIRMATION_POPUPS","Megerősítés pop-up"
"ADD_CUSTOM_TEMPLATE","Add Custom Template"
"EDIT_CUSTOM_FIELD","Szerkesztés egyéni mező"
"DUPLICATE_CUSTOM_FIELD","Ismétlődő egyéni mező"
"SUB_HEADING","Válassza ki a vállalkozás típusát és Tookan alkalmazkodni kell. Is beállíthatja az opciókat szeretné, hogy az tükrözze az ügynök mobil app."
"BUSINESS_TYPE","üzleti típus"
"MOBILE_APP_SETUP","Mobile App beállítása"
"MOBILE_APP_SETUP_TOOLTIP_2","mobil alkalmazás. Növelje üzleti téglalap Méret egyeztetni Mobile beállítás"
"ACKNOWLEDGE_TEXT_1","Agent vagy átvételét a feladat vagy elfogadja / elutasítása feladat alapján válasszon az alábbi lehetőségek"
"ACKNOWLEDGE_TEXT_2","vagy elfogadja / elutasítása"
"ACKNOWLEDGE_TEXT_3","választása alapján az alábbiakban."
"APP_MILESTONES_TEXT_1","Számának csökkentése mérföldkövek befejezéséhez szükséges feladat Alap mérföldkövek Start megérkezik, sikeres."
"APP_MILESTONES_TEXT_2","Alapvető mérföldkövek Start megérkezik, sikeres."
"HIDE_CANCEL_BUTTON","Elrejtése Mégse gomb"
"HIDE_FAILED_BUTTON","Elrejtése sikerült gombot"
"INTERACTION_LAYOUT_TEXT_1","Válasszon a gomb vagy a csúszka be- befejezni a"
"INTERACTION_LAYOUT_TEXT_2","mérföldkövek."
"ACTION_BLOCK_TEXT_1","Agent jegyzeteket, képeket és aláírás feladat során."
"ADD_BARCODE","Add Vonalkód"
"AUTO_ASSIGNMENT_TEXT_1","Engedélyezze ezt a beállítást, hozzá feladatok a Agent.You kiválaszthatja a megbízás logikai amely a legjobban megfelel az Ön üzleti igényeinek."
"AUTO_ASSIGNMENT_TEXT_2","az"
"AUTO_ASSIGNMENT_TEXT_3","Megadhatja a feladatot logika, amely a legjobban megfelel az Ön üzleti igényeinek."
"ONE_BY_ONE_TEXT_1","Elküldi a feladatot kérés értesítést a meghatalmazott legközelebb a feladat helyét. Ha az ügynök nem fogadja el a feladatot a kérelem lejárati idő, a feladat kérés érkezik a következő legközelebbi ügynök. Ha nem ügynök elfogadja a feladatot, akkor is megszüntetni."
"ONE_BY_ONE_TEXT_2","legközelebb a feladat helyét. Ha a"
"ONE_BY_ONE_TEXT_3","nem fogadja el a feladatot belül a kérelem lejárati idő, a feladat kérést küld a következő legközelebbi"
"ONE_BY_ONE_TEXT_4","Ha nem"
"BATCH_WISE_TEXT_4","elfogadja a feladatot, akkor is megszüntetni."
"ROUND_ROBIN_TEXT_1","Agent meghatározott sugarú vannak körkörösen erő rendelve"
"ROUND_ROBIN_TEXT_2","feladatok alapján a maximális feladat határértéket per"
"NEAREST_TEXT_1","Force hozzárendeli a feladat, hogy egy ügynök a rendelkezésre állás alapján és a távolságot."
"NEAREST_TEXT_2","alapján rendelkezésre álló és a távolságot."
"to_OFF_DUTY","HOZZÁRENDEL FELADAT szolgálaton kívüli / kijelentkezett AGENT"
"DISTANCE_SETTINGS","Távolság beállítások"
"BATCH_SETTINGS","batch beállítások"
"NEAREST_AVAILABLE","legközelebbi Elérhető"
"ALLOWED","Engedélyezett"
"CHOOSE_WORKFLOW_BUSINESS","Válassza ki a munkafolyamatot, amely a legjobban megfelel az Ön üzleti"
"BUSINESS_INCLUDE","Üzleti, hogy használják ezt a következőket: Élelmiszer szállítás, futárszolgálat, Élélmiszerkiszállítás, mosoda Szállítás, alkohol Delivery"
"BUSINESS_INCLUDE_SERVICES","Üzleti, hogy használják ezt a következőket: Make Up Artists, Esküvői stylist, Ház javítási szolgáltatások, masszázs terapeuták, Autószerviz szolgáltatások"
"BUSINESS_INCLUDE_PRODUCTS","Üzleti, hogy használják ezt a következők: Field Marketing, Termékbemutató, ügyfélszerzés / Fejlesztési Cél Marketing / Sales, Market Research / Felmérések"
"BUSINESS_INCLUDE_PICKUP","Vállalkozások számára, hogy használja Pickup és Szállítási közé"
"BUSINESS_APPOINTMENT","Vállalkozások számára, hogy használja a kinevezése tartalmazzák"
"BUSINESS_USE_FIELD","Vállalkozások számára, hogy a Field Workforce közé"
"CUSTOMIZE_TRACKING","Szabása fiókja valós idejű nyomon követését linkek"
"DISABLE_RATING","Disable Értékelés"
"SELECT_METHOD","Válasszon egy módszert, hogy automatikusan felosztja a feladatokat"
"NUMBER_OF_RETRIES","A próbálkozások száma"
"RETRIES","Retries"
"TIME_SETTINGS","idő beállítások"
"MANAGE_AT_HOME_SERVICES_AND_KEEP_YOUR_CUSTOMERS_HAPPY","Kezelése otthon és szolgáltatások a vásárlók szívesen."
"MANAGE_YOUR_ON_STREET_CUSTOMER_ACQUISITION_TEAMS_EFFORTLESSLY","Kezelje utcai ügyfélszerzés csapatok könnyedén"
"CREATE_YOUR_FIRST_TEAM","Hozza létre az első csapat"
"TEAMS_HELP_YOU_CLUB_A_GROUP_OF_AGENT_MEMBERS_BASED_ON_CITY_AREA_ETC","Csapatok segítségével csapat egy csoport tagjai szer alapuló városi területen, stb"
"CONTINUE","Folytatni"
"PLEASE_SELECT_WORKFLOW","Kérjük, válasszon munkafolyamat"
"CALL_THEM_DRIVERS_ARTISTS_SERVICE_PROVIDERS_AVENGERS?_NO_WORRIES_NAME_IT_WILL_CHANGE_EVERYWHERE_IN_YOUR_DASHBOARD","Nevezzük őket meghajtók, művészek, szolgáltatók, Avengers? Nem gond nevezd meg itt, és ez meg fog változni mindenütt műszerfalon."
"FIELD_WORKFORCE","Field Workforce"
"SEND_TO_ALL_TEXT_1","Elküldi a feladatot kérés értesítést a meghatalmazott rendelkezésre a feladat időrés. A feladat lesz rendelve a „ügynök, aki elfogadja a feladatot kérelmet az első. Ha nincs meghatalmazott elfogadja a feladatot, akkor is megszüntetni.”"
"SEND_TO_ALL_TEXT_2","rendelkezésre a feladat időrés. A feladat lesz rendelve a”"
"SEND_TO_ALL_TEXT_3","aki elfogadja a feladatot kérelmet először. Ha nem"
"SEND_TO_ALL_TEXT_4","elfogadja a feladatot, akkor is megszüntetni.”"
"BATCH_WISE_TEXT_1","Elküldi a feladatot kérés értesítést Agent tételekben. Hozhat létre tételek alapján távolság, idő és a csoport mérete beállításokat. A feladat lesz rendelve az ügynök, aki elfogadja a feladatot kérelmet először. Ha nem ügynök elfogadja a feladatot, akkor is megszüntetni."
"BATCH_WISE_TEXT_2","tételekben. Hozhat létre tételek alapján távolság, idő és a csoport mérete beállításokat. A feladat lesz rendelve a"
"BATCH_WISE_TEXT_3","aki elfogadja a feladatot kérelmet először. Ha nem"
"BATCH_WISE","szakaszos"
"ROUND_ROBIN","Round Robin"
"MAID_CLEANING","Maid Cleaning"
"HOME_SERVICE","Home Service"
"MAX_RADIUS","maximum Radius"
"MAXIMUM","MAXIMUM FELADATOK ALLOWED"
"TASK_RADIUS","Sugár"
"ONE_BY_ONE_TEXT_5","elfogadja a feladatot, akkor is megszüntetni."
"CHOOSE_BUSINESS_TYPE","Válassza ki a vállalkozás típusát és"
"ADAPT_ACCORDINGLY","alkalmazkodni kell."
"CONFIGURE_OPTIONS_MSG","Is beállíthatja az opciókat szeretné, hogy az tükrözze az ügynök mobilalkalmazást."
"AGENT_SIGNUP_SETUP","Agent Regisztráció beállítása"
"AUTO_VERIFICATION","Auto Ellenőrző"
"DASHBOARD_VIEW","Portál megtekintése"
"MULTIPLE_DESTINATIOM_MSG","Választhat, hogy mutassa több város (pickup / drop-off / események) egyszeri feladat együttes feladat nézetben, vagy azt mutatják, mint egyes megállók."
"TASK_VIEW","Feladat nézet"
"STOP_VIEW","A stop megtekintése"
"TASK_PANE_CUSTOMIZATION","Munkaablak testreszabás"
"CUSTOMISE_INFO_MSG","Megszokott a látható információ az egyes feladat lapkát Térkép nézet."
"RESET_SETTINGS","Beállítások alaphelyzetbe állítása"
"SECTION","SZAKASZ"
"DISPLAY","KIJELZŐ"
"VEHICLE_TYPE_OR_PHOTO","„S JÁRMŰTÍPUS VAGY PHOTO"
"VEHICLE_TYPE","jármű típus"
"PROFILE_PHOTO","Profilkép"
"PICKUP_LINE_1","PICKUP metszetvonalat 1"
"PICKUP_LINE_2","PICKUP RÉSZ LINE 2"
"DELIVERY_SECTION_LINE_1","Részben található LINE 1"
"DELIVERY_SECTION_LINE_2","Részben található LINE 2"
"RUNNING_LATE","KÉSÉSBEN LENNI"
"TASK_ID_729401","Feladat Id 729401"
"PANE_CUSTOMIZATION","Pane testreszabás"
"CUSTOMIZE_INDIVIDUAL_INFO","Megszokott a látható információ az egyes ügynök csempe Térkép nézet."
"TILE_MAP_VIEW","csempe Térkép nézet."
"LINE1","LINE1"
"LINE2","2. SOR"
"LINE3","Line3"
"TEXT_HERE","szöveg itt"
"IMAGE_CAPTION","Add Képfelirat"
"AWAITING_VERIY_TXT","Várakozás ellenőrző szöveg"
"CUSTOMER_SIGNUP","Ügyfél Regisztráció beállítása"
"CHARACTER","karakter"
"MSG_TOOLTIP1","Ez az üzenet jelenik meg a"
"MSG_TOOLTIP2","mikor vár ellenőrzésre."
"FULL_MSG_TOOLTIP2","Ez az üzenet jelenik meg, hogy az ügyfél mikor vár ellenőrzésre."
"AGENT_PANE_CUSTOMIZATION","Agent ablak testreszabása"
"fleet_VEHICLE_TYPE","flotta járműtípus"
"ADD_VENDOR","Add portál felhasználói"
"EDIT_VENDOR","Szerkesztése portál felhasználói"
"DOMAIN","Domain"
"CHOOSE_DOMAIN","Válassza a Domain"
"DELETE_DOMAIN","Biztosan törölni szeretné ezt a domaint"
"DOMAIN_NAME","Domain név"
"JOB_TYPE","Munka típus"
"TEMPLATE","Sablon"
"THEME_COLOR","Theme Szín"
"IS_LOGIN","Van Bejelentkezés szükséges"
"SIGNUP_ALLOWED","REGISZTRÁCIÓ ALLOWED"
"AUTOFILL","Automatikus kitöltés Info Enabled"
"DARK_MAP","Megjelenítése Sötét térkép"
"CONFIRM_PASSWORD","Jelszó megerősítése"
"VENDOR_ID","ID"
"DELETE_VENDOR","Töröl"
"CLIENT_ID","Ügyfélazonosító"
"EDIT_DOMAIN","Domain hozzáadása"
"ADD_NEW","Új domainek"
"EDIT_DOMAINS","szerkesztése Domains"
"DOMAIN_DETAILS","Domain Részletek"
"VENDOR_NAME","Név"
"COMPANY","Vállalat"
"LOGO","logo"
"SMALL_LOGO","kis Logo"
"SEARCH_PORTAL_USR","Keresés portál Felhasználók"
"REVIEW_VENDOR","Vélemény Vendor"
"UPDATE_VENDOR","frissítés Vendor"
"VERIFY","Ellenőrizze"
"REJECT","Elutasít"
"NEED_RESUBMISSION","Needs újraküldésének"
"ADD_REGION","Régió hozzáadása"
"GEOFENCE_SUBHEADING_1","Hozzon létre egy virtuális határt úgy, hogy egy új,"
