"key","value"
"HELP_TEXT_HIGH_DESC","（3秒位置刷新率+ 30秒服务器HIT）（GPS +网络位置）"
"HELP_TEXT_MEDIUM_DESC","（30秒位置刷新率+ 30秒服务器HIT）（GPS +网络位置）"
"HELP_TEXT_LOW_DESC","（60秒位置刷新率+ 60秒服务器HIT）（网络位置只）"
"HELP_TEXT_TAGS","请插入逗号分隔值。这些标签将用于分类你的团队。"
"ORGANIZE","整理"
"BASED_ON","在基于地理位置，在城市区域，车辆和其他因素的类型组。"
"AND","和"
"ASSIGNED_ATLEAST","应该分配给至少一个团队。"
"ID","ID"
"NO_TRACKING","没有跟踪"
"DELETE_TEXT","删除或改变你"
"DELETE_TEXT_2","到其他球队。为了删除一个团队。"
"CREATE_A_TEAM","创建一个司机队伍，在队伍标签。"
"ENTER_NAME","输入队名"
"SET_LOCATION","设置位置精度"
"HELP_TEXT_NO_TRACKING_DESC","位置只跟踪任务状态变化和当代理打开应用"
"SET_LOCATION_FOR_APP","设置定位精度为驱动应用。"
"ORGANIZE_TEXT","组织您的驱动程序在基于地理组，区域在城市中，车辆类型等因素。在组经理基于地理位置，在城市区域，车辆和其他因素的类型。司机应该被分配到至少一个团队。"
"TAGS","TAGS"
"DELETE_TEAM","删除团队"
"ORGANIZE_TEXT_1","基于地理整理剂的群体，在城市区域，车辆类型等因素。基于地理组经理，在一个城市区域，车辆和其他factors.Agent的类型应该被分配到至少一个团队。"
"ORGANIZE_TEXT_2","在基于地理位置，在城市区域，车辆和其他因素的类型组。在组经理基于地理位置，在城市区域，车辆和其他因素的类型。"
"ORGANIZE_TEXT_3","应该分配给至少一个团队。"
"ADD","加"
"IMPORT","进口代理"
"DEVICE_VERSION","设备版本"
"IN_TRANSIT","在途中"
"FIRST_LOGIN_REQUIRED","首先需要登录"
"BLOCKED","受阻"
"BLOCK_MSG","你确定要阻止此供应商"
"UNBLOCK_MSG","你确定要解除封锁此代理"
"ASSIGN_TEAM","分配给球队"
"TRANSPORT_TYPE","传输类型"
"TRANSPORT_DESC","交通描述（年份，型号）"
"LIC_PLATE","车牌"
"COLOR","颜色"
"TAGS_HELP_TEXT","请插入逗号分隔值。这些标签将用于分类你"
"IMPORT_LINK_TEXT","下载CSV文件模板样本值增加新"
"SCHEDULE_TO","附表权限"
"CANT_ACCESS","代理无法访问"
"VIEW_AND_EDIT","可以查看和编辑"
"DRIVERS","驱动程序"
"ADD_DRIVERS","添加驱动程序，并将它们分配给团队"
"CSV_HEADER","CSV标题"
"TEAM_ID","ID"
"MANDATORY_CONDITION","强制性的（将被代理所使用的登录用户名登录到应用程序）"
"MANDATORY_TEAM_ID","强制性的（输入的数字团队的ID，你可以从团队的页面获取）"
"OPTIONAL_CONDITION","可选的（如果你把它空会自动生成）"
"TRANSPORT_TYPE_5","传输类型（0-5）"
"OPTIONAL_NUMERIC","可选（用于输入数值运输类型的"
"AVAILABLE_TRANSPORT_TYPES","可用传输类型"
"CAR","汽车：0"
"MOTORCYCLE","摩托车：1"
"BICYCLE","自行车：2"
"SCOOTER","踏板车：3"
"FOOT","脚：4"
"TRUCK","卡车：5"
"TRANSPORT_DESCRIPTION","交通描述"
"LICENSE","执照"
"DOWNLOAD_CSV","下载您的任务数据在CSV文件"
"EMAIL_ADDRESS","电子邮件地址"
"PHONE_NUMBER","电话号码"
"USER_NAME","用户名"
"PROCEED_TO_DASHBOARD","继续到信息中心"
"PLEASE_SELECT_ATLEAST_ONE_VALUE","请至少选择一个值"
"MEMBERS_RECEIVE_AN_EMAIL/SMS_TO_DOWNLOAD_THE_MOBILE_APP","会员收到一封电子邮件/短信下载手机应用程序。"
"THE","该"
"ADD_YOURSELF_AS","将自己添加为"
"YOU_ADDED","您添加"
"FILTERS","过滤器"
"EDIT","编辑"
"DEVICE_TYPE","设备类型"
"AGENTS_ID","ID"
"IDLE","闲"
"OFFLINE","离线"
"NEED_SIGNUP_VERIFICATION","必须在申请验证"
"UPDATE_AGENT","更新代理"
"FIELDS_SUBMITTED","在注册时提交的字段"
"REASON_FOR_RESUBMISSION","原因重新提交"
"REMAINING","其余"
"UPDATE_STATUS","更新状态"
"SELECT_AN_OFFERING","选择产品"
"GENERAL","一般"
"CATEGORY_NAME","分类名称"
"CAT_IMAGE","分类图片"
"FORM_ID","表ID"
"ADD_CATEGORY","添加类别"
"MAX_SIZE","最大尺寸"
"PER_KILO","每公里收费"
"MIN_FARE","最低票价"
"CANC_CHARGE","取消收费"
"CAT_TYPE","分类型"
"SET_IMAGE","设定的分类图片"
"PER_MIN","每分钟收费"
"ALL_CATEGORIES","所有类别"
"CATEGORY_IMAGE","分类图片"
"SEL_CATEGORY_IMAGE","所选类别的图像"
"ALL_PROMO","所有促销活动"
"PROMO_NAME","促销名称"
"SHORT_DISCR","简短的介绍"
"TYPE","类型"
"STARTING","从...开始"
"ENDING","结束于"
"EDIT_CATEGORY","编辑类别"
"LAST_LOCATION","最后的位置"
"STORE_VERSION","商店版本"
"AVG_CSTM_RAT","平均卡斯特评级"
"LAST_UPDATED_LOCATION_TIME","最后更新时间地点"
"FLEET_STATUS_COLOR","舰队状态颜色"
"SUB_CAT_NAME","子类别名称"
"agents_can_VIEW_ONLY","代理仅查看"
"PERSONAL_ACCESS_TOKEN","个人访问令牌"
"TEXT_1","个人访问令牌功能像API认证组合名和密码。更多浏览API文档。"
"TEXT_2","API文档"
"TEXT_3","更多。"
"API_TOKEN","V1 API访问令牌"
"REFER_API","您可以参考1.0版API文档"
"REFER_API_HERE","这里 。"
"API_DEPRECATED","这些API将被弃用，2017年9月30日之后失去支撑"
"V2_API_KEYS","V2 API密钥"
"GENERATE_KEY","生成密钥"
"NO_API","没有API密钥"
"REFER_API_V2","您可以参考V2 API文档"
"AUTHENTICATE_V2","密钥是用来验证所有第2版API请求。"
"HERE","这里"
"MAX_KEYS","您可以产生最多10个API密钥。"
"DASHBOARD_MODULES","仪表盘和移动应用模块"
"CHOOSE_WORKFLOW","选择最适合您的业务需求的工作流程。"
"PICKUP_&_DELIVERY_TEXT","有效地管理点播皮卡和交付。"
"APPOINTMENT_TEXT","管理在家的服务和让客户满意。"
"FIELD_WORKFORCE_TEXT","轻松管理您的路边客户获取团队。"
"BUSINESS_TEXT","使用该业务的工作流程包括："
"FOOD_DELIVERY","送外卖"
"COURIER_SERVICES","快递服务"
"LAUNDRY_SERVICES","洗衣服务"
"GROCERY_DELIVERY","杂货配送"
"ALCOHOL_DELIVERY","酒精交付"
"MAKE_UP_ARTISTS","化妆师"
"WEDDING_STYLISTS","婚礼造型师"
"HOUSE_REPAIR_SERVICES","房子修理服务"
"MASSAGE_THERAPISTS","按摩治疗师"
"AUTO_REPAIR_SERVICES","汽车维修服务"
"FIELD_MARKETING","区域市场"
"PRODUCT_DEMO","产品演示"
"CUSTOMER_DEVELOPMENT","客户获取/发展"
"TARGET_MARKETING","目标市场/销售"
"MARKET_RESEARCH","市场研究/调查"
"TASK_ATTRIBUTES_TEXT","通过选择基于您的业务需求的模块自定义的仪表板。"
"ENABLE_AUTO_ASSIGNMENT","启用自动分配"
"BROADCAST_TO_AGENTS","广播代理"
"ONE_BY_ONE","一个接一个"
"ONE_BE_ONE_HELP_TEXT_1","请求均进入一个"
"ONE_BE_ONE_HELP_TEXT_2","（最近的和可用的）第一，如果定时器耗尽或者代理人辞去任务，它进入第二个最好的选择。您可以设置定时器到期时间。"
"REQUEST_EXPIRE","请求过期在"
"SECONDS","秒"
"SEND_TO_ALL","发送到所有"
"SEND_TO_ALL_HELP_TEXT_1","请求被发送到所有可用"
"SEND_TO_ALL_HELP_TEXT_2","和凡接受/先确认该任务将接受它。"
"START_RADIUS","起始半径"
"ENTER_START_RADIUS","输入起始半径"
"RADIUS_INC","半径增量"
"ENTER_RADIUS_INC","输入半径增量"
"MAXIMUM_RADIUS","最大半径"
"ENTER_MAX_RADIUS","输入最大半径"
"BATCH_PROCESSING_TIME","批处理时间"
"ENTER_BATCH_PROCESSING_TIME","输入批处理时间"
"REQ_TIME","申请时间"
"ENTER_REQ_TIME","输入请求时间"
"MAX_BATCH_SIZE","最大批量大小"
"ENTER_MAX_BATCH_SIZE","输入最大批量大小"
"BATCH_SIZE_INC","批量大小增量"
"ENTER_BATCH_SIZE_INC","进入批量大小增量"
"TASK_TIMER","任务定时器"
"ENTER_TASK_TIMER","进入任务定时器"
"ATTEMPT_LIMIT","尝试限制"
"ENTER_ATTEMPT_LIMIT","输入尝试限制"
"CREATE_TEMPLATE","创建模板"
"MOBILE_APP_MODULES","移动应用模块"
"MOBILE_APP_MODULES_TEXT","选择你需要的模块定制移动应用程序和查看更改住在移动样机。"
"ACKNOWLEDGEMENT_TYPE","确认类型"
"ACKNOWLEDGE","确认"
"ACCEPT_OR_DECLINE","接受拒绝"
"NONE","没有"
"ACTION_BLOCK","动作方块"
"ADD_NOTES","笔录"
"ADD_IMAGES","添加图片"
"ADD_SIGNATURE","添加签名"
"APP_MILESTONES","应用里程碑"
"SHOW_ARRIVED_BUTTON","显示到达按钮"
"INTERACTION_LAYOUT","互动布局"
"SHOW_BUTTONS","显示按钮"
"SHOW_SLIDERS","显示滑块"
"ACTION_CONFIRMATION","动作确认"
"SHOW_CONFIRMATION_POPUPS","显示确认弹出窗口"
"ADD_CUSTOM_TEMPLATE","添加自定义模板"
"EDIT_CUSTOM_FIELD","编辑自定义字段"
"DUPLICATE_CUSTOM_FIELD","重复的自定义字段"
"SUB_HEADING","选择您的业务类型和Tookan会做出相应的调整。还配置要体现在代理移动应用程序的选项。"
"BUSINESS_TYPE","业务类型"
"MOBILE_APP_SETUP","移动应用程序设置"
"MOBILE_APP_SETUP_TOOLTIP_2","移动应用。提高业务矩形大小，以匹配手机设置"
"ACKNOWLEDGE_TEXT_1","代理可以确认所收到的任务或接受/拒绝任务根据您在下面选择"
"ACKNOWLEDGE_TEXT_2","或接受/拒绝一个"
"ACKNOWLEDGE_TEXT_3","基于以下选择。"
"APP_MILESTONES_TEXT_1","减少完成任务的基本指标所需里程碑的数量包括启动，到达，成功。"
"APP_MILESTONES_TEXT_2","基本的里程碑包括开始，到达，成功。"
"HIDE_CANCEL_BUTTON","隐藏取消按钮"
"HIDE_FAILED_BUTTON","隐藏按钮失败"
"INTERACTION_LAYOUT_TEXT_1","按钮或滑块输入之间选择完成"
"INTERACTION_LAYOUT_TEXT_2","里程碑。"
"ACTION_BLOCK_TEXT_1","代理可以在任务中添加注释，图像及签名。"
"ADD_BARCODE","添加条码"
"AUTO_ASSIGNMENT_TEXT_1","启用该选项可自动将任务分配给您的Agent.You可以选择最适合您的业务需求分配逻辑。"
"AUTO_ASSIGNMENT_TEXT_2","您"
"AUTO_ASSIGNMENT_TEXT_3","您可以选择最适合您的业务需求分配逻辑。"
"ONE_BY_ONE_TEXT_1","发送最接近任务位置的任务请求通知代理。如果代理不接受申请截止时间内完成这项任务，任务请求被发送到下一个最近的代理。如果没有代理接受任务，但它仍然未分配。"
"ONE_BY_ONE_TEXT_2","最接近该任务的位置。如果"
"ONE_BY_ONE_TEXT_3","不接受请求期满时间内的任务，任务请求被发送到下一个最近的"
"ONE_BY_ONE_TEXT_4","如果不"
"BATCH_WISE_TEXT_4","接受任务，但它仍然未分配。"
"ROUND_ROBIN_TEXT_1","定义的半径范围内代理方式环状力分配"
"ROUND_ROBIN_TEXT_2","根据每个设置的最大任务极限任务"
"NEAREST_TEXT_1","力基于可用性和距离上的任务分配给代理。"
"NEAREST_TEXT_2","根据实际情况和距离。"
"to_OFF_DUTY","分配任务到下班/登出AGENT"
"DISTANCE_SETTINGS","距离设置"
"BATCH_SETTINGS","批量设置"
"NEAREST_AVAILABLE","最近的可用"
"ALLOWED","允许的"
"CHOOSE_WORKFLOW_BUSINESS","选择最适合您的业务工作流程"
"BUSINESS_INCLUDE","使用该业务包括：食品配送，快递服务，杂货配送，洗衣交货，交货酒精"
"BUSINESS_INCLUDE_SERVICES","化妆师，造型师婚礼，房屋装修服务，按摩治疗师，汽车维修服务：使用该业务包括"
"BUSINESS_INCLUDE_PRODUCTS","使用该业务包括：现场营销，产品演示，客户获取/开发，目标市场营销/销售，市场研究/调查"
"BUSINESS_INCLUDE_PICKUP","使用提货与发货公司业务主要包括"
"BUSINESS_APPOINTMENT","使用预约业务包括"
"BUSINESS_USE_FIELD","使用现场工作人员的业务包括："
"CUSTOMIZE_TRACKING","自定义您的帐户的实时跟踪链接"
"DISABLE_RATING","禁用客户评级"
"SELECT_METHOD","选择自动分配任务的方法"
"NUMBER_OF_RETRIES","重试次数"
"RETRIES","重试"
"TIME_SETTINGS","时间设置"
"MANAGE_AT_HOME_SERVICES_AND_KEEP_YOUR_CUSTOMERS_HAPPY","管理家庭服务，让客户满意。"
"MANAGE_YOUR_ON_STREET_CUSTOMER_ACQUISITION_TEAMS_EFFORTLESSLY","在街上客户获取团队管理您毫不费力"
"CREATE_YOUR_FIRST_TEAM","创建您的第一个队"
"TEAMS_HELP_YOU_CLUB_A_GROUP_OF_AGENT_MEMBERS_BASED_ON_CITY_AREA_ETC","团队帮助你的俱乐部基础上城区等一组代理成员"
"CONTINUE","继续"
"PLEASE_SELECT_WORKFLOW","请选择工作流程"
"CALL_THEM_DRIVERS_ARTISTS_SERVICE_PROVIDERS_AVENGERS?_NO_WORRIES_NAME_IT_WILL_CHANGE_EVERYWHERE_IN_YOUR_DASHBOARD","打电话给他们司机，艺术家，服务提供商，复仇者？不用担心这里的名字，它就会在仪表盘处处改变。"
"FIELD_WORKFORCE","现场工作人员"
"SEND_TO_ALL_TEXT_1","发送任务请求通知代理在任务时隙可用。任务被分配到“代理谁第一个接受任务请求。如果没有代理接受任务，但它仍然未分配。”"
"SEND_TO_ALL_TEXT_2","在任务时隙可用。任务被分配到”"
"SEND_TO_ALL_TEXT_3","谁第一个接受任务请求。如果不"
"SEND_TO_ALL_TEXT_4","接受任务，但它仍然未分配“。"
"BATCH_WISE_TEXT_1","发送批量任务请求通知代理。您可以根据距离，时间和组的大小设置创建批次。任务被分配给谁第一个接受任务请求代理。如果没有代理接受任务，但它仍然未分配。"
"BATCH_WISE_TEXT_2","在批次。您可以根据距离，时间和组的大小设置创建批次。任务被分配给"
"BATCH_WISE_TEXT_3","谁第一个接受任务请求。如果不"
"BATCH_WISE","分批"
"ROUND_ROBIN","轮循"
"MAID_CLEANING","女仆清洁"
"HOME_SERVICE","家庭服务"
"MAX_RADIUS","最大半径"
"MAXIMUM","最大任务允许的"
"TASK_RADIUS","半径"
"ONE_BY_ONE_TEXT_5","接受任务，但它仍然未分配。"
"CHOOSE_BUSINESS_TYPE","选择您的业务类型和"
"ADAPT_ACCORDINGLY","将相应的调整。"
"CONFIGURE_OPTIONS_MSG","同时配置要体现在代理移动应用程序的选项。"
"AGENT_SIGNUP_SETUP","代理注册设置"
"AUTO_VERIFICATION","自动验证"
"DASHBOARD_VIEW","仪表板视图"
"MULTIPLE_DESTINATIOM_MSG","选择是否显示多个目标（拾音器/落跑/预约），用于合并任务视图中的单个任务或显示为个人停止。"
"TASK_VIEW","任务视图"
"STOP_VIEW","停止查看"
"TASK_PANE_CUSTOMIZATION","任务窗格定制"
"CUSTOMISE_INFO_MSG","自定义在地图视图中的单个任务平铺显示的信息。"
"RESET_SETTINGS","重新设置"
"SECTION","部分"
"DISPLAY","显示"
"VEHICLE_TYPE_OR_PHOTO","作者：车辆类型或照片"
"VEHICLE_TYPE","车辆类型"
"PROFILE_PHOTO","头像照片"
"PICKUP_LINE_1","拾取部分LINE 1"
"PICKUP_LINE_2","拾取部分LINE 2"
"DELIVERY_SECTION_LINE_1","递送部LINE 1"
"DELIVERY_SECTION_LINE_2","递送部LINE 2"
"RUNNING_LATE","快迟到了"
"TASK_ID_729401","任务ID 729401"
"PANE_CUSTOMIZATION","面板定制"
"CUSTOMIZE_INDIVIDUAL_INFO","自定义在地图视图个人代理平铺显示的信息。"
"TILE_MAP_VIEW","平铺在地图视图。"
"LINE1","LINE1"
"LINE2","LINE2"
"LINE3","LINE3"
"TEXT_HERE","在这打字"
"IMAGE_CAPTION","添加图像说明"
"AWAITING_VERIY_TXT","等待验证文本"
"CUSTOMER_SIGNUP","客户注册设置"
"CHARACTER","字符"
"MSG_TOOLTIP1","此消息将被显示给"
"MSG_TOOLTIP2","当他正在等待验证。"
"FULL_MSG_TOOLTIP2","此消息将显示，当他正在等待验证客户。"
"AGENT_PANE_CUSTOMIZATION","代理窗格定制"
"fleet_VEHICLE_TYPE","车队车辆类型"
"ADD_VENDOR","添加门户网站用户"
"EDIT_VENDOR","编辑门户网站用户"
"DOMAIN","域"
"CHOOSE_DOMAIN","选择域名"
"DELETE_DOMAIN","你确定要删除这个域名"
"DOMAIN_NAME","域名"
"JOB_TYPE","工作类型"
"TEMPLATE","模板"
"THEME_COLOR","主题颜色"
"IS_LOGIN","是否需要登录"
"SIGNUP_ALLOWED","SIGN UP允许的"
"AUTOFILL","自动填充信息已启用"
"DARK_MAP","显示黑暗地图"
"CONFIRM_PASSWORD","确认密码"
"VENDOR_ID","ID"
"DELETE_VENDOR","删除"
"CLIENT_ID","客户端ID"
"EDIT_DOMAIN","添加域"
"ADD_NEW","添加新域名"
"EDIT_DOMAINS","编辑域"
"DOMAIN_DETAILS","域详细信息"
"VENDOR_NAME","名称"
"COMPANY","公司"
"LOGO","商标"
"SMALL_LOGO","小标识"
"SEARCH_PORTAL_USR","搜索门户网站用户"
"REVIEW_VENDOR","审查供应商"
"UPDATE_VENDOR","更新供应商"
"VERIFY","校验"
"REJECT","拒绝"
"NEED_RESUBMISSION","需要重新提交"
"ADD_REGION","添加一个区域"
"GEOFENCE_SUBHEADING_1","创建虚拟边界，使新"
"GEOFENCE_SUBHEADING_2","从该边界来分配给该特定"
"GEOFENCE_EDIT_TEXT_1","任务会自动分配给代理，如果有新的任务目标是在区域内。"
"GEOFENCE_EDIT_TEXT_2","如果新"
"GEOFENCE_EDIT_TEXT_3","目的地是区域内。"
"MAP_TEXT","多边形点击开始编辑它。"
"POLYGON_TOOL","选择多边形绘图工具（多边形图标，地图的顶部中心）并点击地图绘制多边形。"
"GEOFENCE_DETAILS","电子围栏详细"
"DELETE_REGION_MSG","你确定要删除这个区域"
"CLEAR_REGION","清空地区"
"MOVE_MAP","移动地图"
"MARK_REGION","标记区域"
"SELECT_GEO","选择电子围栏"
"enter_name","输入名字"
"no_geofence_found","没有电子围栏发现"
"last_updated","最近更新时间"
"VENDOR_FORM_TEXT","在几秒钟内举办一个面向客户的形式。让您的业务领域特定的设置，并开始获得订单的时候了。域名例如：yourbusiness.xyz.com。"
"INTEGRATE_WITH_ZAPIER_TEXT","与Zapier整合集成Zapier是web应用程序连接在一起的一个工具。每当触发一个应用程序中发生的，Zapier会自动执行在我们的系统中所需的操作。通过点击按钮集成接受邀请到我们的Zapier应用和使用API​​密钥验证您的所有要求"
"SMS_ACCOUNT_TEXT","我们可以让你在手机短信通知的形式邮件自动给客户。现在，您可以轻松地连接自己的短信服务提供商帐户像Twilio或Plivo"
"CUSTOM_CSV_SUPPORT_TEXT","我们提供的任何支持自定义的CSV格式，让您的批量任务导入过程天衣无缝。只要点击触摸按钮的获取和发送给我们，您希望我们支持你样品csv文件。一旦我们激活了您的帐户，在一天的时间，那么你将能够顺利上传从您的CSV的任务，我们的平台。"
"POS_INTEGRATIONS_TEXT","整合我们的平台到您现有的订购或交付管理系统。只要点击触摸按钮的获取和发电邮给我们。"
"MASKING_TEXT","面膜的安全通话和发短信的个人电话号码。保护用户的数量，同时实现无缝通信。手机号。不会暴露在谈话的两侧，一旦此插件被激活。有关附加的进一步信息，请与我们联系"
"WHITE_LABEL_TEXT","我们很高兴地宣布给予充分品牌仪表盘和移动应用程序，用自己的应用程序图标一个独特的产品。在本次发行中，我们到处都取代目前的标志，并把自己的企业标志来代替。只要点击触摸按钮的获取和发电邮给我们。"
"BCC_EMAIL_TEXT","有了这个插件，我们已经使你BCC自己在所有通过Tookan终端客户的邮件，这样就可以保持所有通信记录到你的客户。您可以添加多个接收机和成本为$ 1元接收器每月收费每月。"
"BCC_EMAIL","BCC自己客户的电子邮件，以保持客户沟通的记录。"
"ROUTE_OPTIMIZATION","路线优化"
"ROUTE_OPTIMIZATION_TEXT","现在，用户可以根据“距离”或“时代”选择路由优化。此外，优化也可以针对特定的代理完成。"
"WHITE_LABEL","品牌驱动器应用"
"POS_INTEGRATIONS","POS集成"
"CUSTOM_CSV_SUPPORT","自定义CSV支持"
"ADD_CARD_DETAILS","ADD卡详细信息"
"ACTIVATE_ADD_ON","激活加载上"
"MASKING","号码屏蔽"
"INTEGRATE_WITH_ZAPIER","与Zapier整合"
"INTEGRATE_WITH_ZAPIER_BUTTON","整合"
"MOBILE_APP_OFFLINE_SYNC","电力您的代理，即使没有互联网连接随时随地工作。"
"MOBILE_APP_OFFLINE_SYNC_TEXT","给力的现场工作人员随时随地，完全不插电工作。此插件使代理移动应用程序没有互联网连接工作。注：位置geostamp和时间戳可能在离线模式下更小的精度。"
"SMS_ACCOUNT","连接您的短信帐户"
"DEACTIVATE","停用"
"VENDOR_FORM","预订表格（应用程序编辑器）"
"CONTROL_SCHEDULE","控制代理时间表"
"AMPLIFIED_PRODUCTIVITY","驾驶员时间表的一个选项的放大视图，以监督调度和操纵任务的配发，根据驱动器的可用性，从而导致超过效率和生产力的提高"
"CHAT_BOT","Facebook的Messenger的聊天机器人"
"BOT_MSG","客户只需打开Messenger和短信他们为了将“助手应用程序”。此外，企业将能够创建"
"BOT_MSG_AND_GET","并获得"
"BOT_MSG_STATUS","在Messenger上本身的状态。"
"BOT_MSG_ASSIGNMENT","分配由我们的后端平台自动完成。"
"EMAIL_PARSING","Рассылкаэлектроннойпочты"
"EMAIL_PARSING_TEXT","轻松连接您的Grubhub，EAT24，外卖，吃到现在，饥饿的房子，E_Order开始，通过转发你的电子邮件，以独特的电子邮件ID和我们一起吃街，Delivery.com，Blizzfull，新光拉面和保存的人工任务创建时间小时。我们已经自动解析他们的电子邮件格式，使您不必手动做任何事情。"
"INTEGRATE_FOOD","餐厅点菜系统 - 与GloriaFood整合"
"INTEGRATE_FOOD_TEXT","这是restaruants免佣金网上订货平台。餐厅可以接受网上放置交货的订单。每当为了得到公认，也被发布到我们的系统。您需要先登录了某家餐馆account.You可以使通过API集成从网上订购管理区域。"
"SIGN_UP","注册"
"JUGNOO_DELIVERY","Jugnoo交货"
"FREE","自由"
"JUGNOO_DELIVERY_TEXT","有了这个插件，你要利用Jugnoo交货的大型船队在您的处置的机会。您可以激活此插件，通过简单地用你的Jugnoo帐户凭据登录。所有的款项都将从链接Jungoo钱包Account.This自动扣除加上目前仅在"
"JUGNOO_DELIVERY_TEXT_INDIA","印度"
"RECURRING_TASKS","定期任务"
"RECURRING_TASKS_TEXT","现在，您可以创建重复的任务，类似于使用该添加在谷歌日历重复事件。一旦被激活，你将能够看到一个"
"RECURRING_TASKS_TEXT_REPEAT","重复"
"RECURRING_TASKS_TEXT_RELEVENT_DETAILS","选择在创建任务页面。在相关任务的详细信息填写，检查"
"RECURRING_TASKS_TEXT_CREATE_TASK","设置你的规则，并建立了任务。设置规则一次，任务将自动创建每天早晨，按你的规则设置。"
"BECOME_PARTNER","成为我们的合作伙伴"
"BECOME_PARTNER_TEXT","这加上允许您从其他帐户所有者接受任务，并使用自己的代理团队为他们提供服务。数据帐户之间无缝同步的，同时与业主跟踪任务实时双方的仪表板。"
"CONNECT_PARTNER","与我们的合作伙伴连接"
"CONNECT_PARTNER_TEXT","这加上允许您与我们的合作伙伴账户，允许分享他们的代理人为你的任务连接。一旦您的帐户与合作伙伴帐户相关联，您将能够将任务分派给他们的代理，跟踪他们的位置，并得到同步到您的帐户完整的任务历史。这加上允许您通过利用合作伙伴账户，扩大你的舰队，进一步。"
"STUART_DELIVERY","斯图尔特交货"
"STUART_DELIVERY_TEXT","有了这个插件，你要利用斯图尔特交货的大型船队在您的处置的机会。您可以激活此插件，通过简单地用你的斯图尔特帐户凭据登录。"
"ADD_EMAILS","添加电子邮件"
"DEACTIVATE_ADD_ON","取消附加"
"CONNECT_JUGNOO","连接您的Jugnoo交收账户"
"TOOKAN_PARTNER","成为合作伙伴Tookan"
"DISPLAY_NAME","显示名称"
"EMAIL_ID","电子邮件ID"
"REMOVE","去掉"
"TOOKEN_CLIENT","成为Tookan客户端"
"REVOKED_ACCESS","你Tookan合作伙伴可能会撤销你的访问！"
"PARTNER_TOKEN","Tookan合作伙伴令牌"
"PARTNER_TOOKEN","合作伙伴令牌"
"UNIQUE_ID","对于电子邮件解析唯一ID"
"CONNECT_STUART_ACCOUNT","连接您的斯图尔特交收账户"
"CLIENT_SECRET","客户端密钥"
"CONNECT_SMS","连接您的短信帐户"
"CHOOSE_PROVIDER","选择服务提供商"
"PHONE_NO","你的电话号码是什么"
"ACCOUNT_SID","AccountSID"
"AUTHTOKEN","的authToken"
"SENDERID","发件人ID"
"SHORT_CODE","短代码"
"USER_ID","用户名"
"MASK","面具"
"ACTIVATED_ON","激活了"
"CREATE_TASK_PREFERENCES","创建任务首选项"
"CREATE_TASK_PREFERENCES_TEXT","此功能允许代理商从他们的应用程序中创建任务，从而使他们可以自由地在球场上创建任务。此功能特别有助于相关数据的收集赛场上的使用情况，并采取了很多负荷过仪表板所有者。"
"APP_INVOICE","应用进销存模块"
"APP_INVOICE_TEXT","此功能可让您在当时的任务完成时显示在代理应用自己的自定义HTML发票。一旦激活此插件，你可以设置发票HTML的逐个从模板页面中的每个模板。"
"THIS_WILL","这会"
"ROUTE","为您的帐户路由优化"
"INVOICE_FOR_ACCOUNT","应用程序发票为您的帐户"
"ALLOW_TO_CREATE","让你的代理商创建任务"
"MASKING_ACCOUNT","数字掩盖您的帐户"
"VENDOR_FOR_ACCOUNT","供应商的形式为您的帐户"
"PARSING_FOR_ACCOUNT","电子邮件解析为您的帐户。"
"CACHING_ACCOUNT","应用端缓存为您的帐户。"
"EMAIL_TRACKING","为您的账户“客户的电子邮件跟踪。"
"JD_INTEGRATION","Jugnoo配送一体化。"
"ACTIVATE_RECURRING","你想激活定期任务添加呢？"
"REALLY_DEACTIVATE","你真的要停用附加上？"
"ACTIVATE_TOOKAN","你想激活Tookan客户端添加呢？"
"ACTIVATE_TOOKAN_PARTNER","你想激活Tookan合作伙伴加入吗？"
"NOTE","注意：您还可以更新定期统治的结束日期，通过选择结转选项。如果禁用2个日期，结束日期将延长2次多次出现。"
"BILLING_PLAN_2","$ 10.00"
"ROUTE_OPTIMIZATION_TEXT1","您可以有效地优化代理路线节省了时间和金钱。这是您目前的帐户之上另行收取的溢价功能。"
"BILLING_PLAN_3","$ 0.10"
"CONTROL_SCHEDULE_TEXT","驾驶员时间表的一个选项的放大视图，以根据驾驶者的可用性监督调度，从而导致超过效率和生产力的提高。"
"WHITE_LABEL_TEXT1","在本次发行中，我们到处都取代目前的标志，并把自己的企业标志来代替。只要点击触摸按钮的获取，让我们做休息。"
"MASKING_TEXT1","面膜的安全通话和发短信的个人电话号码。保护用户的数量，同时实现无缝通信。"
"BILLING_PLAN_2_Masking","$ 4.99"
"BILLING_PLAN_3_Masking","$ 0.10"
"CHAT_BOT_TEXT","客户只需打开Messenger和短信他们为了将“助手应用程序”。此外，企业将能够的CreateTask，更新任务并获得信使本身任务状态。"
"CREATE_TASK_PREFERENCES_TEXT1","此功能允许代理商从他们的应用程序中创建任务，从而使他们可以自由地在球场上创建任务。"
"POS_INTEGRATIONS_TEXT1","整合我们的平台到您现有的订购或交付管理系统。只要点击触摸按钮的获取，让我们做休息。"
"CUSTOM_CSV_SUPPORT_TEXT1","我们提供的任何支持自定义的CSV格式，让您的批量任务导入过程天衣无缝。"
"APP_INVOICE_TEXT1","此功能可让您在一个任务由代理完成显示在代理应用自己的自定义HTML发票。"
