"key","value"
"CHOOSE_RIGHT_PLAN","Pilih pelan yang sesuai untuk anda"
"MONTH","bulan"
"ALLOW_USAGE_ONLY","Membenarkan penggunaan sahaja"
"ADDIIONAL_STOP_SAME_TASK","Stop tambahan dalam Task sama"
"BULK_TASK","Task pukal"
"TASK_EMI","tugas EMI"
"TASK_BASED","tugas Based"
"CURRENT_PLAN","Pelan semasa"
"DELETE_ACCOUNT","Padam Akaun"
"TOTAL_PENDING_PAYMENT","Jumlah bayaran yang belum selesai adalah"
"INVOICE","invois"
"UPTO","Sehingga"
"MMYY","mm / yyyy"
"CVV","CVV"
"TASKPER_MOTH","Tugas sebulan"
"UNLIMITED_TASK","Tugas tanpa had setiap Agent"
"PAY_PER_TASK","Pay Per Task"
"agnet_based_plan","Plan ejen Berdasarkan"
"agnet_emi","Agent EMI"
"bulk_agent","Agent pukal"
"task_plural","tugas-tugas"
"agent_plural","ejen"
"agent_plural1","ejen"
"you_can_add_only_3","Anda hanya boleh memilih 3 pemandu dalam pelan ini"
"TEAMS","pasukan"
"MANAGERS","pengurus"
"ADD_MANAGER","Tambahkan Pengurus"
"ALLOW_ACCESS_TO_UNASSIGNED_TASKS","Membenarkan akses kepada tugas-tugas ditugaskan"
"ASSIGN_TEAMS","Berikan Team (s)"
"EDIT_MANAGER","Edit Manager"
"DELETE_MANAGER","Padam Pengurus"
"PASSWORD","kata laluan"
"ALLOW_CREATE_TASK","Benarkan Buat Task"
"ALLOW_EDIT_TASK","Benarkan Edit Task"
"FIRST_NAME","Nama pertama"
"USERNAME","Nama pengguna"
"ACTIONS","tindakan"
"MANAGER_HEADING","Tambah Pengurus untuk membuat dan mengedit Tugas dan memberikan mereka kepada ejen dalam pasukan mereka. Menetapkan beberapa pasukan untuk Pengurus dan memberi keizinan untuk menambah ejen atau membenarkan akses kepada Tugas ditugaskan."
"OPTIONAL","pilihan"
"MANAGER_HEADING_1","Pasukan berganda boleh diberikan kepada pengurus dan mereka di-seterusnya boleh menguruskan tugas-tugas ditugaskan, menambah pemandu dan memberikan mereka kepada tugas-tugas dan lain-lain"
"MANAGER_HEADING_2","dalam pasukan mereka. Menetapkan beberapa pasukan untuk Pengurus dan memberi keizinan untuk menambah"
"MANAGER_HEADING_3","atau membenarkan akses kepada Tugasan ditugaskan."
"ALLOW_ADD_AGENTS Agent","Benarkan menambah Agent"
"CUSTOMERS","pelanggan"
"EXPORT_CUSTOMERS","PELANGGAN EXPORT"
"ADD_CUSTOMER_VIA_CSV","Tambahkan Pelanggan melalui muat naik CSV"
"EDIT_CUSTOMER","Edit Pelanggan"
"CUSTOMER_EMAIL","Pelanggan E-mel"
"CUSTOMER_ADDRESS","Alamat Pelanggan"
"DELETE_CUSTOMER","Adakah anda pasti anda mahu memadam pelanggan ini?"
"CLICK_TO_SHOW","Klik Untuk Tunjukkan Lagi"
"NO_RESULTS","Tiada keputusan untuk dipaparkan"
"ENTER_LOCATION","Sila masukkan lokasi yang sah."
"SEARCH_PLACEHOLDER","Carian tugas dengan alamat"
"NEW_TASKS","Tugas baru"
"PICKUP_ADD","Angkat address diperlukan"
"T_GREATER_CT","Masa harus lebih besar daripada masa semasa."
"TAB","tab"
"DEL_ADDRESS","alamat penghantaran diperlukan"
"DT_GREATER_PT","masa penghantaran harus lebih besar daripada masa Pick-up."
"ET_GREATER_ST","Masa tamat harus lebih besar daripada Start masa."
"EDIT_STOP","Edit Stop"
"DELETE_CUSTOMER_?","Memadam Pelanggan?"
"NOT_AVAILABLE","tidak Sesuai"
"AVG_RATING","Penilaian purata"
"ENTER_LOC","Masukkan lokasi"
"RATINGS_REVIEW","Penilaian & Semakan"
"BILLING","Billing"
"ADD_ONS","Marketplace"
"API_KEY","API KEY"
"PROMO","Kod promosi"
"ADD_PROMO","menambah Promosi"
"AUTO_ASSIGNMENT","Auto-tugasan Didayakan"
"VENDORS","Portals"
"VENDORS_SETTING","Portals"
"VENDORS_LIST","Pengguna Portal"
"WORKFLOW","aliran kerja"
"BUSINESS","jenis perniagaan"
"NOTIFICATIONS","pemberitahuan"
"GEOFENCE","Geofence"
"PROFILE","profil"
"BUSINESS_APP","Perniagaan App"
"CUSTOM_APPS","Apps adat"
"CATEGORY","kategori"
"PARENT_CATEGORY","Kategori"
"SUBCATEGORY","sub Kategori"
"AGENT_SCHEDULE","Jadual Agent"
"CUSTOMER_NOTIFICATIONS","Pemberitahuan"
"TRIGGERS","pencetus"
"WEBHOOK","Webhook"
"SMS","Akaun SMS anda"
"PICKUP_NOTIFICATIONS","Pemberitahuan Pickup"
"DELIVERY_NOTIFICATIONS","Pemberitahuan penghantaran"
"INSERT_TAG","Masukkan tag"
"SUBJECT","subjek"
"PREVIEW","Preview"
"MESSAGE","mesej"
"NOTIFICATION_TEXT","Hantar SMS adat, e-mel dan webhooks berdasarkan setiap pencetus dan menyesuaikan kandungan dengan klik pada ikon pensel."
"ENABLE_NOTIFICATION","Adakah anda pasti anda mahu untuk membolehkan pemberitahuan ini?"
"DISABLE_NOTIFICATION","Adakah anda pasti anda mahu melumpuhkan pemberitahuan ini?"
"RATE_YOUR_FEEDBACK","Menilai Maklum Balas"
"SELECT_WORKFLOW","Pilih Aliran Kerja"
"CHOOSE_THE_WORKFLOW_THAT_BEST_COMPLIMENTS_YOUR_BUISNESS","Pilih aliran kerja yang paling pujian perniagaan anda."
"PICKUP_&_DELIVERY","Pick-up & penghantaran"
"MANAGE_ON_DEMAND_PICKUPS_AND_DELIVERIES_EFFICIENTLY","Uruskan di pickup permintaan dan penghantaran cekap"
"BUISNESS_THAT_USE_THIS_WORKFLOW_INCLUDE","Perniagaan yang menggunakan aliran kerja ini termasuk"
"SMS_WEB","SMS dan Webhooks"
"APPOINTMENT","pelantikan"
"UPDATE","Update"
"EMAIL_ATTACHMENT","Lampiran emel"
"APPLICATION_JSON","application / json"
"APPLICATION_URLENCODED","application / x-www-bentuk-urlencoded"
"TAG","tag"
"REQUEST_RECEIVED","permintaan Diterima"
"AGENT_STARTED","Agent Mula"
"AGENT_ARRIVED","Agent Tiba"
"SUCCESSFUL","berjaya"
"TASK_UPDATE","Task Update"
"REQUEST_ACCEPTED","permintaan diterima"
"CREATE_TEAM","Buat pasukan"
"EDIT_TEAM","Edit pasukan"
"HELP_TEXT_BATTERY_HEADING","Menetapkan Ketepatan Lokasi untuk apl Agent"
"TEAM_MEMBERS","Anggota kumpulan"
"PLEASE_SELECT","Sila Pilih"
"LOW","rendah"
"MEDIUM","sederhana"
"HIGH","Tinggi"
"HELP_TEXT_BATTERY_SUB_HEADING","(Untuk Battery Optimization)"
"HELP_TEXT_HIGH_DESC","(3 Seconds Lokasi Refresh Rate + 30 Seconds Server Hit) (GPS + Network Lokasi)"
"HELP_TEXT_MEDIUM_DESC","(30 Seconds Lokasi Refresh Rate + 30 Seconds Server Hit) (GPS + Network Lokasi)"
"HELP_TEXT_LOW_DESC","(60 Seconds Lokasi Refresh Rate + 60 Seconds Server Hit) (Rangkaian Lokasi Sahaja)"
"HELP_TEXT_TAGS","Sila masukkan nilai dipisahkan koma. Tag akan digunakan untuk mengkategorikan pasukan anda."
"ORGANIZE","menganjurkan anda"
"BASED_ON","dalam kumpulan berdasarkan geografi, zon di bandar, jenis kenderaan dan faktor-faktor lain."
"AND","dan"
"ASSIGNED_ATLEAST","perlu diberikan kepada sekurang-kurangnya satu pasukan."
"ID","ID"
"NO_TRACKING","No Tracking"
"DELETE_TEXT","Padam atau beralih anda"
"DELETE_TEXT_2","kepada pasukan lain. Untuk memadam satu pasukan."
"CREATE_A_TEAM","Mewujudkan satu pasukan pemandu, dalam tab pasukan itu."
"ENTER_NAME","Masukkan Nama Pasukan"
"SET_LOCATION","Menetapkan Ketepatan Lokasi untuk"
"HELP_TEXT_NO_TRACKING_DESC","Lokasi dikesan hanya untuk perubahan status tugas dan apabila ejen membuka aplikasi"
"SET_LOCATION_FOR_APP","Menetapkan Ketepatan Lokasi pemandu App."
"ORGANIZE_TEXT","Menyusun pemandu anda dalam kumpulan berdasarkan geografi, zon di bandar, jenis kenderaan dan faktor-faktor lain. Pengurus dalam kumpulan berdasarkan geografi, zon di bandar, jenis kenderaan dan faktor-faktor lain. Pemandu perlu diberikan kepada sekurang-kurangnya satu pasukan."
"TAGS","TAGS"
"DELETE_TEAM","memadam pasukan"
"ORGANIZE_TEXT_1","Menyusun Agent anda dalam kumpulan berdasarkan geografi, zon di bandar, jenis kenderaan dan faktor-faktor lain. Pengurus dalam kumpulan berdasarkan geografi, zon di bandar, jenis kenderaan dan factors.Agent lain harus diberikan kepada sekurang-kurangnya satu pasukan."
"ORGANIZE_TEXT_2","dalam kumpulan berdasarkan geografi, zon di bandar, jenis kenderaan dan faktor-faktor lain. Pengurus dalam kumpulan berdasarkan geografi, zon di bandar, jenis kenderaan dan faktor-faktor lain."
"ORGANIZE_TEXT_3","perlu diberikan kepada sekurang-kurangnya satu pasukan."
"ADD","Tambah"
"IMPORT","import Agents"
"DEVICE_VERSION","Versi peranti"
"IN_TRANSIT","dalam Transit"
"FIRST_LOGIN_REQUIRED","Pertama Login Diperlukan"
"BLOCKED","disekat"
"BLOCK_MSG","Adakah anda pasti anda mahu menyekat vendor ini"
"UNBLOCK_MSG","Adakah anda pasti anda mahu menyekat Agent ini"
"ASSIGN_TEAM","Beri kepada pasukan"
"TRANSPORT_TYPE","Jenis pengangkutan"
"TRANSPORT_DESC","Penerangan Pengangkutan (Tahun, Model)"
"LIC_PLATE","Plate Lesen"
"COLOR","warna"
"TAGS_HELP_TEXT","Sila masukkan nilai dipisahkan koma. Tag akan digunakan untuk mengkategorikan anda"
"IMPORT_LINK_TEXT","untuk memuat turun CSV template fail dengan nilai-nilai sampel untuk menambah baru"
"SCHEDULE_TO","Jadual Kebenaran untuk"
"CANT_ACCESS","Agent Tidak dapat masuk ke"
"VIEW_AND_EDIT","Boleh Lihat & Edit"
"DRIVERS","pemandu"
"ADD_DRIVERS","Menambah pemandu dan memberikan mereka kepada satu pasukan"
"CSV_HEADER","header CSV"
"TEAM_ID","ID"
"MANDATORY_CONDITION","Mandatori (username login yang akan digunakan oleh ejen itu untuk melog masuk ke app)"
"MANDATORY_TEAM_ID","Mandatori (Input berangka ID Pasukan yang anda boleh mendapatkan dari laman pasukan)"
"OPTIONAL_CONDITION","Pilihan (akan dijana secara automatik jika anda meninggalkan ia kosong)"
"TRANSPORT_TYPE_5","Jenis pengangkutan (0-5)"
"OPTIONAL_NUMERIC","Pilihan (Input Jenis Pengangkutan berangka untuk anda"
"AVAILABLE_TRANSPORT_TYPES","Ada Jenis Pengangkutan"
"CAR","Kereta: 0"
"MOTORCYCLE","Motor Cycle: 1"
"BICYCLE","Basikal: 2"
"SCOOTER","Skuter: 3"
"FOOT","Kaki: 4"
"TRUCK","Lori: 5"
"TRANSPORT_DESCRIPTION","Penerangan pengangkutan"
"LICENSE","lesen"
"DOWNLOAD_CSV","Muat turun data tugas anda dalam fail CSV"
"EMAIL_ADDRESS","Alamat emel"
"PHONE_NUMBER","Nombor telefon"
"USER_NAME","Nama pengguna"
"PROCEED_TO_DASHBOARD","Teruskan ke papan pemuka"
"PLEASE_SELECT_ATLEAST_ONE_VALUE","Sila Pilih Atleast Satu Nilai"
"MEMBERS_RECEIVE_AN_EMAIL/SMS_TO_DOWNLOAD_THE_MOBILE_APP","Ahli menerima email / sms untuk memuat turun aplikasi mudah alih."
"THE","yang"
"ADD_YOURSELF_AS","Menambah diri anda sebagai"
"YOU_ADDED","anda Ditambah"
"FILTERS","Penapis"
"EDIT","Edit"
"DEVICE_TYPE","Jenis peranti"
"AGENTS_ID","ID"
"IDLE","Idle"
"OFFLINE","offline"
"NEED_SIGNUP_VERIFICATION","Perlu Daftar Pengesahan"
"UPDATE_AGENT","Update Agent"
"FIELDS_SUBMITTED","Fields dikemukakan semasa pendaftaran"
"REASON_FOR_RESUBMISSION","Sebab untuk mengembalikan semula"
"REMAINING","baki"
"UPDATE_STATUS","Kemaskini status"
"SELECT_AN_OFFERING","Pilih persembahan"
"GENERAL","umum"
"CATEGORY_NAME","Nama kategori"
"CAT_IMAGE","kategori Image"
"FORM_ID","borang ID"
"ADD_CATEGORY","Tambah Kategori yang"
"MAX_SIZE","Saiz maksimum"
"PER_KILO","Penerbangan Caj Kilometer"
"MIN_FARE","Fare Minimum"
"CANC_CHARGE","Caj pembatalan"
"CAT_TYPE","kategori Jenis"
"SET_IMAGE","Set Kategori Image"
"PER_MIN","Penerbangan Caj Saat"
"ALL_CATEGORIES","semua Kategori"
"CATEGORY_IMAGE","kategori Image"
"SEL_CATEGORY_IMAGE","Dipilih Kategori Image"
"ALL_PROMO","semua Promosi"
"PROMO_NAME","Nama Promo"
"SHORT_DISCR","Penerangan Ringkas"
"TYPE","Jenis"
"STARTING","Bermula dari"
"ENDING","berakhir Pada"
"EDIT_CATEGORY","Edit Kategori"
"LAST_LOCATION","Lokasi lalu"
"STORE_VERSION","kedai Version"
"AVG_CSTM_RAT","Purata Cust Rating"
"LAST_UPDATED_LOCATION_TIME","Last Time Lokasi Dikemaskini"
"FLEET_STATUS_COLOR","Status armada Warna"
"SUB_CAT_NAME","Sub Kategori Nama"
"agents_can_VIEW_ONLY","Agent Lihat Sahaja"
"PERSONAL_ACCESS_TOKEN","Akses Peribadi Token"
"TEXT_1","akses peribadi fungsi tanda seperti nama gabungan dan kata laluan untuk pengesahan API. dokumentasi Lihat API untuk lebih."
"TEXT_2","dokumentasi API"
"TEXT_3","untuk lebih."
"API_TOKEN","V1 API Access Token"
"REFER_API","Anda boleh merujuk kepada dokumentasi v1 API"
"REFER_API_HERE","di sini."
"API_DEPRECATED","API ini akan ditamatkan dan kehilangan sokongan selepas tarikh 30 September 2017"
"V2_API_KEYS","V2 KEYS API"
"GENERATE_KEY","menjana Key"
"NO_API","Tiada kekunci API"
"REFER_API_V2","Anda boleh merujuk kepada dokumentasi v2 API"
"AUTHENTICATE_V2","Kekunci digunakan untuk mengesahkan semua permintaan v2 API."
"HERE","di sini"
"MAX_KEYS","Anda boleh menjana maksimum 10 kunci API."
"DASHBOARD_MODULES","Dashboard dan App Modul Mobile"
"CHOOSE_WORKFLOW","Pilih aliran kerja yang paling sesuai dengan keperluan perniagaan anda."
"PICKUP_&_DELIVERY_TEXT","Mengurus pickup dan penghantaran atas permintaan cekap."
"APPOINTMENT_TEXT","Menguruskan perkhidmatan di rumah dan pelanggan anda gembira."
"FIELD_WORKFORCE_TEXT","Mengurus di jalan pasukan pemerolehan pelanggan anda dengan mudah."
"BUSINESS_TEXT","Perniagaan yang menggunakan aliran kerja ini termasuk:"
"FOOD_DELIVERY","Penghantaran makanan"
"COURIER_SERVICES","Courier Services"
"LAUNDRY_SERVICES","Perkhidmatan dobi"
"GROCERY_DELIVERY","Penghantaran runcit"
"ALCOHOL_DELIVERY","alkohol Penghantaran"
"MAKE_UP_ARTISTS","Make Up Artists"
"WEDDING_STYLISTS","Stylists Perkahwinan"
"HOUSE_REPAIR_SERVICES","House Repair Services"
"MASSAGE_THERAPISTS","Massage Therapists"
"AUTO_REPAIR_SERVICES","Auto Repair Services"
"FIELD_MARKETING","Marketing Field"
"PRODUCT_DEMO","Demo produk"
"CUSTOMER_DEVELOPMENT","Perolehan Pelanggan / Pembangunan"
"TARGET_MARKETING","Target Marketing / Sales"
"MARKET_RESEARCH","Penyelidikan Pasaran / Penyiasatan"
"TASK_ATTRIBUTES_TEXT","Menyesuaikan papan pemuka dengan memilih modul berdasarkan keperluan perniagaan anda."
"ENABLE_AUTO_ASSIGNMENT","Membolehkan Auto Tugasan"
"BROADCAST_TO_AGENTS","Disiarkan Untuk Agents"
"ONE_BY_ONE","Satu demi satu"
"ONE_BE_ONE_HELP_TEXT_1","Permintaan pergi ke salah satu"
"ONE_BE_ONE_HELP_TEXT_2","(Yang terdekat & ada) dahulu dan jika pemasa kehabisan atau jika ejen itu menolak tugas itu, ia pergi ke pilihan kedua terbaik. Anda boleh menetapkan masa pemasa tamat."
"REQUEST_EXPIRE","Permintaan Tamat dalam"
"SECONDS","sec"
"SEND_TO_ALL","Hantar Kepada Semua"
"SEND_TO_ALL_HELP_TEXT_1","Permintaan dihantar kepada semua yang ada"
"SEND_TO_ALL_HELP_TEXT_2","dan barangsiapa yang menerima / mengakui tugas pertama akan menerimanya."
"START_RADIUS","Mula Radius"
"ENTER_START_RADIUS","Masukkan Mula Radius"
"RADIUS_INC","radius Kenaikan Gaji"
"ENTER_RADIUS_INC","Masukkan Radius Kenaikan Gaji"
"MAXIMUM_RADIUS","Radius maksimum"
"ENTER_MAX_RADIUS","Masukkan Radius maksimum"
"BATCH_PROCESSING_TIME","Batch Tempoh Pemprosesan"
"ENTER_BATCH_PROCESSING_TIME","Masukkan Batch Pemprosesan"
"REQ_TIME","permintaan Masa"
"ENTER_REQ_TIME","Masukkan Permintaan Masa"
"MAX_BATCH_SIZE","Batch Saiz Maksimum"
"ENTER_MAX_BATCH_SIZE","Masukkan Batch Saiz Maksimum"
"BATCH_SIZE_INC","Batch Saiz Kenaikan Gaji"
"ENTER_BATCH_SIZE_INC","Masukkan Batch Saiz Kenaikan Gaji"
"TASK_TIMER","Task Timer"
"ENTER_TASK_TIMER","Masukkan Task Timer"
"ATTEMPT_LIMIT","Had percubaan"
"ENTER_ATTEMPT_LIMIT","Masukkan Cuba Had"
"CREATE_TEMPLATE","Buat Template"
"MOBILE_APP_MODULES","App Modul Mobile"
"MOBILE_APP_MODULES_TEXT","Menyesuaikan aplikasi mudah alih dengan memilih modul yang anda perlukan dan melihat perubahan hidup dalam mockup mudah alih."
"ACKNOWLEDGEMENT_TYPE","Jenis Penghargaan"
"ACKNOWLEDGE","akui"
"ACCEPT_OR_DECLINE","Terima / Tolak"
"NONE","Tiada"
"ACTION_BLOCK","Sekat tindakan"
"ADD_NOTES","Tambah Nota"
"ADD_IMAGES","Tambah Imej"
"ADD_SIGNATURE","Tambahkan Signature"
"APP_MILESTONES","Pencapaian app"
"SHOW_ARRIVED_BUTTON","Show Button Tiba"
"INTERACTION_LAYOUT","interaksi Layout"
"SHOW_BUTTONS","Papar Butang"
"SHOW_SLIDERS","Show slider"
"ACTION_CONFIRMATION","Pengesahan tindakan"
"SHOW_CONFIRMATION_POPUPS","Show pengesahan pop-up"
"ADD_CUSTOM_TEMPLATE","Tambah Custom Template"
"EDIT_CUSTOM_FIELD","Edit Field Custom"
"DUPLICATE_CUSTOM_FIELD","Salinan Custom Field"
"SUB_HEADING","Pilih jenis perniagaan anda dan Tookan akan menyesuaikan diri dengan sewajarnya. Juga mengkonfigurasi pilihan yang anda mahu untuk merenung aplikasi mudah alih ejen itu."
"BUSINESS_TYPE","jenis perniagaan"
"MOBILE_APP_SETUP","Persediaan App Mobile"
"MOBILE_APP_SETUP_TOOLTIP_2","aplikasi mudah alih. Meningkatkan Perniagaan Rectangle Saiz sepadan setup Mobile"
"ACKNOWLEDGE_TEXT_1","Agent sama ada boleh mengakui penerimaan Task atau menerima / menolak Task berdasarkan pilihan anda di bawah"
"ACKNOWLEDGE_TEXT_2","atau menerima / menolak yang"
"ACKNOWLEDGE_TEXT_3","berdasarkan pilihan anda di bawah."
"APP_MILESTONES_TEXT_1","Mengurangkan bilangan peristiwa penting yang diperlukan untuk melengkapkan pencapaian Task asas termasuk Mula, Tiba, berjaya."
"APP_MILESTONES_TEXT_2","pencapaian asas termasuk Mula, Tiba, berjaya."
"HIDE_CANCEL_BUTTON","Sembunyi Batal Button"
"HIDE_FAILED_BUTTON","Sembunyikan butang Gagal"
"INTERACTION_LAYOUT_TEXT_1","Pilih antara butang atau slider input untuk melengkapkan"
"INTERACTION_LAYOUT_TEXT_2","peristiwa penting."
"ACTION_BLOCK_TEXT_1","Ejen boleh menambah nota, imej & tanda tangan semasa tugas."
"ADD_BARCODE","Tambahkan Barcode"
"AUTO_ASSIGNMENT_TEXT_1","Aktifkan opsyen ini untuk secara automatik menetapkan Tugas-tugas untuk Agent.You anda boleh memilih logik tugasan yang paling sesuai dengan keperluan perniagaan anda."
"AUTO_ASSIGNMENT_TEXT_2","untuk awak"
"AUTO_ASSIGNMENT_TEXT_3","Anda boleh memilih logik tugasan yang paling sesuai dengan keperluan perniagaan anda."
"ONE_BY_ONE_TEXT_1","Menghantarkan permintaan tugas pemberitahuan kepada Ejen terdekat ke lokasi tugas. Jika Agent tidak menerima tugas dalam permintaan masa tamat, permintaan tugas itu dihantar kepada Ejen yang terdekat akan datang. Jika tiada Agent menerima tugas itu, ia masih belum diserahkan."
"ONE_BY_ONE_TEXT_2","terdekat ke lokasi tugas. jika"
"ONE_BY_ONE_TEXT_3","tidak menerima tugas dalam tempoh permintaan masa tamat, permintaan tugas itu dihantar ke depan terdekat"
"ONE_BY_ONE_TEXT_4","Jika tidak"
"BATCH_WISE_TEXT_4","menerima tugas itu, ia masih belum diserahkan."
"ROUND_ROBIN_TEXT_1","Agent dalam radius yang wajib daya circularly diberikan"
"ROUND_ROBIN_TEXT_2","tugas-tugas berdasarkan had tugas maksimum yang ditetapkan bagi setiap"
"NEAREST_TEXT_1","Tentera memberikan tugas untuk Ejen berdasarkan kepada ketersediaan dan jarak."
"NEAREST_TEXT_2","berdasarkan kepada ketersediaan dan jarak."
"to_OFF_DUTY","Menyerahkan tugas KE OFF-DUTI / log-OUT AGENT"
"DISTANCE_SETTINGS","Tetapan Jarak"
"BATCH_SETTINGS","Tetapan Batch"
"NEAREST_AVAILABLE","terdekat Tersedia"
"ALLOWED","Dibenarkan"
"CHOOSE_WORKFLOW_BUSINESS","Pilih aliran kerja yang paling sesuai dengan perniagaan anda"
"BUSINESS_INCLUDE","Perniagaan yang menggunakan ini termasuk: Food Delivery, Courier Services, Grocery Delivery, Perkhidmatan Dobi Delivery, Alkohol Penghantaran"
"BUSINESS_INCLUDE_SERVICES","Perniagaan yang menggunakan ini termasuk: Make Up Artists, Stylists Perkahwinan, House Repair Services, Massage Therapists, Auto Repair Services"
"BUSINESS_INCLUDE_PRODUCTS","Perniagaan yang menggunakan ini termasuk: Field Marketing, Produk Demo, Perolehan Pelanggan / Pembangunan, Pemasaran Sasaran / Jualan, Penyelidikan Pasaran / Penyiasatan"
"BUSINESS_INCLUDE_PICKUP","Perniagaan yang menggunakan Pickup & Delivery termasuk"
"BUSINESS_APPOINTMENT","Perniagaan yang menggunakan Pelantikan termasuk"
"BUSINESS_USE_FIELD","Perniagaan yang menggunakan Field Workforce termasuk"
"CUSTOMIZE_TRACKING","Menyesuaikan pautan pengesanan masa sebenar akaun anda"
"DISABLE_RATING","Melumpuhkan Rating Pelanggan"
"SELECT_METHOD","Pilih kaedah untuk auto-memperuntukkan tugas"
"NUMBER_OF_RETRIES","Beberapa cubaan semula"
"RETRIES","cubaan semula"
"TIME_SETTINGS","Tetapan masa"
"MANAGE_AT_HOME_SERVICES_AND_KEEP_YOUR_CUSTOMERS_HAPPY","Menguruskan pada perkhidmatan rumah dan menjaga pelanggan anda gembira."
"MANAGE_YOUR_ON_STREET_CUSTOMER_ACQUISITION_TEAMS_EFFORTLESSLY","Urus di jalan pasukan pemerolehan pelanggan dengan mudah"
"CREATE_YOUR_FIRST_TEAM","Mewujudkan pasukan pertama anda"
"TEAMS_HELP_YOU_CLUB_A_GROUP_OF_AGENT_MEMBERS_BASED_ON_CITY_AREA_ETC","Pasukan membantu anda kelab sekumpulan ahli ejen berdasarkan kawasan bandar dan lain-lain"
"CONTINUE","Teruskan"
"PLEASE_SELECT_WORKFLOW","Sila Pilih Aliran Kerja"
"CALL_THEM_DRIVERS_ARTISTS_SERVICE_PROVIDERS_AVENGERS?_NO_WORRIES_NAME_IT_WILL_CHANGE_EVERYWHERE_IN_YOUR_DASHBOARD","Memanggil mereka Drivers, Artis, Pembekal Perkhidmatan, Avengers? Jangan bimbang nama itu di sini dan ia akan mengubah mana-mana di papan pemuka."
"FIELD_WORKFORCE","bidang Tenaga Kerja"
"SEND_TO_ALL_TEXT_1","Menghantarkan permintaan tugas pemberitahuan kepada Agent ada dalam tugas masa slot. Tugas ini mendapat diberikan kepada ""Ejen yang menerima permintaan tugas pertama. Jika tiada Agent menerima tugas itu, ia masih belum diserahkan."""
"SEND_TO_ALL_TEXT_2","tersedia dalam tugas masa slot. Tugas ini mendapat diberikan kepada """
"SEND_TO_ALL_TEXT_3","yang menerima permintaan tugas pertama. Jika tidak"
"SEND_TO_ALL_TEXT_4","menerima tugas itu, ia masih belum diserahkan. """
"BATCH_WISE_TEXT_1","Menghantarkan permintaan tugas pemberitahuan kepada Agent dalam kelompok. Anda boleh membuat kumpulan berdasarkan jarak, masa dan tetapan saiz kumpulan. Tugas ini mendapat diberikan kepada Agent yang menerima permintaan tugas pertama. Jika tiada Agent menerima tugas itu, ia masih belum diserahkan."
"BATCH_WISE_TEXT_2","dalam kelompok. Anda boleh membuat kumpulan berdasarkan jarak, masa dan tetapan saiz kumpulan. Tugas ini mendapat diberikan kepada"
"BATCH_WISE_TEXT_3","yang menerima permintaan tugas pertama. Jika tidak"
"BATCH_WISE","Batch Bijaksana"
"ROUND_ROBIN","Robin pusingan"
"MAID_CLEANING","Cleaning Maid"
"HOME_SERVICE","Home Service"
"MAX_RADIUS","Radius maksimum"
"MAXIMUM","TUGAS MAKSIMUM DIBENARKAN"
"TASK_RADIUS","radius"
"ONE_BY_ONE_TEXT_5","menerima tugas itu, ia masih belum diserahkan."
"CHOOSE_BUSINESS_TYPE","Pilih jenis perniagaan anda dan"
"ADAPT_ACCORDINGLY","akan menyesuaikan diri dengan sewajarnya."
"CONFIGURE_OPTIONS_MSG","Juga mengkonfigurasi pilihan yang anda mahu untuk merenung aplikasi mudah alih ejen itu."
"AGENT_SIGNUP_SETUP","Ejen Daftar Persediaan"
"AUTO_VERIFICATION","Auto Pengesahan"
"DASHBOARD_VIEW","Dashboard Lihat"
"MULTIPLE_DESTINATIOM_MSG","Pilih sama ada untuk menunjukkan pelbagai destinasi (pickup / drop-off / temujanji) untuk tugas tunggal memandangkan tugas digabungkan atau menunjukkan sebagai henti individu."
"TASK_VIEW","tugas Lihat"
"STOP_VIEW","Stop Lihat"
"TASK_PANE_CUSTOMIZATION","Task Pane Ubahsuaian"
"CUSTOMISE_INFO_MSG","Menyesuaikan maklumat yang dipaparkan dalam jubin tugas individu dalam Paparan peta."
"RESET_SETTINGS","Aturan semula"
"SECTION","BAHAGIAN"
"DISPLAY","DISPLAY"
"VEHICLE_TYPE_OR_PHOTO","'S KENDERAAN JENIS ATAU PHOTO"
"VEHICLE_TYPE","jenis kenderaan"
"PROFILE_PHOTO","Gambar profil"
"PICKUP_LINE_1","PICKUP SECTION LINE 1"
"PICKUP_LINE_2","PICKUP SECTION LINE 2"
"DELIVERY_SECTION_LINE_1","DELIVERY SECTION LINE 1"
"DELIVERY_SECTION_LINE_2","DELIVERY SECTION LINE 2"
"RUNNING_LATE","RUNNING LEWAT"
"TASK_ID_729401","Tugas Id 729.401"
"PANE_CUSTOMIZATION","Pane Ubahsuaian"
"CUSTOMIZE_INDIVIDUAL_INFO","Menyesuaikan maklumat yang dipaparkan dalam jubin Agent individu dalam Paparan peta."
"TILE_MAP_VIEW","jubin dalam paparan Peta."
"LINE1","BARIS 1"
"LINE2","baris2"
"LINE3","Baris3"
"TEXT_HERE","teks Sini"
"IMAGE_CAPTION","Tambah Kapsyen Image"
"AWAITING_VERIY_TXT","Menunggu teks pengesahan"
"CUSTOMER_SIGNUP","Persediaan Daftar pelanggan"
"CHARACTER","watak"
"MSG_TOOLTIP1","Mesej ini akan ditunjukkan kepada"
"MSG_TOOLTIP2","ketika ia sedang menunggu pengesahan."
"FULL_MSG_TOOLTIP2","mesej ini akan ditunjukkan kepada pelanggan apabila dia sedang menunggu pengesahan."
