"key","value"
"CARD_NUMBER","Kart numarası"
"SKIP","atlamak"
"CANCEL","İptal etmek"
"NO_CARD","Kredi kartı eklenmedi"
"CHOOSE_RIGHT_PLAN","sizin için doğru planı seçin"
"MONTH","Ay"
"ALLOW_USAGE_ONLY","sadece kullanımına izin verin"
"ADDIIONAL_STOP_SAME_TASK","Aynı Görev dahilinde ek Dur"
"BULK_TASK","Toplu Görev"
"TASK_EMI","Görev EMI"
"TASK_BASED","Görev Tabanlı"
"CURRENT_PLAN","Güncel Planı"
"DELETE_ACCOUNT","Hesabı sil"
"TOTAL_PENDING_PAYMENT","Toplam bekleyen ödemedir"
"INVOICE","Fatura"
"UPTO","kadar"
"MMYY","aa / yyyy"
"CVV","CVV"
"TASKPER_MOTH","Ayda Görevler"
"UNLIMITED_TASK","Ajan başına Sınırsız Görevler"
"PAY_PER_TASK","Başına Görevi Öde"
"agnet_based_plan","Ajan Bazlı Planı"
"agnet_emi","Ajan EMI"
"bulk_agent","Toplu Ajan"
"task_plural","görevler"
"agent_plural","ajanları"
"agent_plural1","ajanları"
"you_can_add_only_3","Yalnızca bu planda 3 sürücülerini seçebilirsiniz"
"TEAMS","Takımlar"
"MANAGERS","yöneticiler"
"ADD_MANAGER","Yöneticisi ekle"
"ALLOW_ACCESS_TO_UNASSIGNED_TASKS","atanmamış görevlere erişime izin ver"
"ASSIGN_TEAMS","Ekibi atama (ler)"
"EDIT_MANAGER","Düzenleme Yöneticisi"
"DELETE_MANAGER","Yöneticisi Sil"
"PASSWORD","Parola"
"ALLOW_CREATE_TASK","Görev Oluştur Allow"
"ALLOW_EDIT_TASK","İzin Görevi Düzenle"
"FIRST_NAME","İsim"
"USERNAME","Kullanıcı adı"
"ACTIONS","Eylemler"
"MANAGER_HEADING","oluşturmak ve Görevleri düzenleyebilir ve onların ekipleri ajanları atamak için Yöneticileri ekleyin. Yöneticileri için birden Ata ekipleri ve ajanlar eklemek veya atanmamış Görevler erişime izin vermek için izinleri verir."
"OPTIONAL","İsteğe bağlı"
"MANAGER_HEADING_1","Birden fazla takımlar yöneticilere atanabilir ve dönüşü onlar, atanmamış görevleri yönetmek sürücüleri ekleyip vb görevler atayabilirsiniz"
"MANAGER_HEADING_2","takımiçi. Yöneticileri için birden Ata ekipleri ve eklenecek izinlerini vermek"
"MANAGER_HEADING_3","veya atanmamış Görevler erişime izin verir."
"ALLOW_ADD_AGENTS Agent","Ajan eklemek Allow"
"CUSTOMERS","Müşteriler"
"EXPORT_CUSTOMERS","İHRACAT MÜŞTERİLER"
"ADD_CUSTOMER_VIA_CSV","CSV yükleme yoluyla Müşteri ekle"
"EDIT_CUSTOMER","Düzenleme Müşteri"
"CUSTOMER_EMAIL","Müşteri E-posta"
"CUSTOMER_ADDRESS","Müşteri Adresi"
"DELETE_CUSTOMER","Bu müşteri silmek istediğinizden emin misiniz?"
"CLICK_TO_SHOW","Daha göster için tıkla"
"NO_RESULTS","Görüntülenecek sonuç yok"
"ENTER_LOCATION","Geçerli bir konum girin."
"SEARCH_PLACEHOLDER","adresine göre ara görevleri"
"NEW_TASKS","Yeni Görevler"
"PICKUP_ADD","Pick up adresi gereklidir"
"T_GREATER_CT","Zaman şimdiki zamandan daha büyük olmalıdır."
"TAB","çıkıntı"
"DEL_ADDRESS","Teslimat adresi gereklidir"
"DT_GREATER_PT","Teslim süresi Pick-up zamanından daha büyük olmalıdır."
"ET_GREATER_ST","Bitiş saati Başlangıç ​​zamanından daha büyük olmalıdır."
"EDIT_STOP","Düzenleme Durdur"
"DELETE_CUSTOMER_?","Müşteri Sil?"
"NOT_AVAILABLE","Müsait değil"
"AVG_RATING","Ortalama puanı"
"ENTER_LOC","Bir yer girin"
"RATINGS_REVIEW","Puanlar & İnceleme"
"BILLING","fatura"
"ADD_ONS","Pazaryeri"
"API_KEY","API KEY"
"PROMO","Promosyon kodu"
"ADD_PROMO","Promosyonlar ekle"
"AUTO_ASSIGNMENT","Otomatik atama Etkin"
"VENDORS","Portallar"
"VENDORS_SETTING","Portallar"
"VENDORS_LIST","Portal Kullanıcılar"
"WORKFLOW","İş Akışı"
"BUSINESS","İş Tipi"
"NOTIFICATIONS","Bildirimler"
"GEOFENCE","Coğrafik çit"
"PROFILE","Profil"
"BUSINESS_APP","İş App"
"CUSTOM_APPS","Özel Uygulamalar"
"CATEGORY","Kategori"
"PARENT_CATEGORY","aile kategorisi"
"SUBCATEGORY","Alt Kategori"
"AGENT_SCHEDULE","Ajan Takvimi"
"CUSTOMER_NOTIFICATIONS","Bildirimler"
"TRIGGERS","tetikleyiciler"
"WEBHOOK","Webhook"
"SMS","SMS Hesabı"
"PICKUP_NOTIFICATIONS","Pickup Bildirimler"
"DELIVERY_NOTIFICATIONS","Teslim Bildirimleri"
"INSERT_TAG","tanıtmak Tag"
"SUBJECT","konu"
"PREVIEW","Önizleme"
"MESSAGE","Mesaj"
"NOTIFICATION_TEXT","Her tetik dayalı özel bir SMS 's, e-posta ve webhooks gönderme ve kalem ikonuna tıklayarak içeriğini özelleştirmek."
"ENABLE_NOTIFICATION","Bu bildirimi etkinleştirmek istediğiniz emin misiniz?"
"DISABLE_NOTIFICATION","Bu bildirimi devre dışı bırakmak istediğiniz emin misiniz?"
"RATE_YOUR_FEEDBACK","Sizin Feedback ver"
"SELECT_WORKFLOW","seç İş Akışı"
"CHOOSE_THE_WORKFLOW_THAT_BEST_COMPLIMENTS_YOUR_BUISNESS","İşletmenizi en iyi tamamlar iş akışı seçin."
"PICKUP_&_DELIVERY","Pick-up ve Teslimat"
"MANAGE_ON_DEMAND_PICKUPS_AND_DELIVERIES_EFFICIENTLY","verimli talep Transfer ve teslimatlar Yönet"
"BUISNESS_THAT_USE_THIS_WORKFLOW_INCLUDE","Bu iş akışını kullanın şunlardır İş"
"SMS_WEB","SMS ve Webhooks"
"APPOINTMENT","Randevu"
"UPDATE","Güncelleştirme"
"EMAIL_ATTACHMENT","E-posta eki"
"APPLICATION_JSON","uygulama / json"
"APPLICATION_URLENCODED","Uygulama / x-www-form-urlencoded"
"TAG","etiket"
"REQUEST_RECEIVED","İstek Alınan"
"AGENT_STARTED","Ajan başladı"
"AGENT_ARRIVED","Ajan geldi"
"SUCCESSFUL","Başarılı"
"TASK_UPDATE","Görev Güncelleme"
"REQUEST_ACCEPTED","İstek Kabul edildi"
"CREATE_TEAM","Ekip oluşturma"
"EDIT_TEAM","Düzenleme Ekibi"
"HELP_TEXT_BATTERY_HEADING","Ajan uygulaması için ayarlayın Konum Doğruluğu"
"TEAM_MEMBERS","Takım üyeleri"
"PLEASE_SELECT","Lütfen seçin"
"LOW","Düşük"
"MEDIUM","Orta"
"HIGH","Yüksek"
"HELP_TEXT_BATTERY_SUB_HEADING","(Pil Optimizasyonu için)"
"HELP_TEXT_HIGH_DESC","(3 Saniye Yer Yenileme Hızı + 30 Saniye Sunucu Hit) (GPS + Ağ Konumu)"
"HELP_TEXT_MEDIUM_DESC","(30 Saniye Yer Yenileme Hızı + 30 Saniye Sunucu Hit) (GPS + Ağ Konumu)"
"HELP_TEXT_LOW_DESC","(60 Saniye Yer Yenileme Hızı + 60 Saniye Sunucu Hit) (Ağ Konumu Only)"
"HELP_TEXT_TAGS","virgülle ayrılmış değerler giriniz. Bu etiketler takımını kategorize etmek için kullanılacaktır."
"ORGANIZE","Şu Verilerinizi Organize"
"BASED_ON","coğrafya, bir şehirde bölgeleri, araç ve diğer faktörlere türüne göre gruplar halinde."
"AND","ve"
"ASSIGNED_ATLEAST","En az bir ekibe atanmalıdır."
"ID","İD"
"NO_TRACKING","İzleme yok"
"DELETE_TEXT","Sil veya vardiya senin"
"DELETE_TEXT_2","diğer takıma. Amacıyla bir ekip silmek."
"CREATE_A_TEAM","Takımlar sekmede, sürücülerin bir ekip oluşturun."
"ENTER_NAME","Takım Adı girin"
"SET_LOCATION","ayarla Yer Doğruluğu"
"HELP_TEXT_NO_TRACKING_DESC","Yer görev durum değişiklikleri için tek izlenir ve ajan uygulaması açtığında"
"SET_LOCATION_FOR_APP","Sürücü App Set Konum Doğruluğu."
"ORGANIZE_TEXT","Aracın ve diğer faktörlerin bir şehir, tip coğrafya göre gruplar dilimlerinde Sürücü düzenleyin. Coğrafi konuma göre gruplar halinde Yöneticileri, bir şehirde bölgeleri, araç ve diğer faktörlere bağlıdır. Sürücü en az bir ekibe atanmalıdır."
"TAGS","Etiketler"
"DELETE_TEAM","Ekibi Sil"
"ORGANIZE_TEXT_1","Coğrafi konuma göre gruplar halinde Ajan Organize bir şehirde bölgeleri, araç ve diğer faktörlere bağlıdır. Coğrafi konuma göre gruplar halinde Yöneticileri, bir şehirde bölgeleri, araç ve diğer factors.Agent tipi en az bir ekibe atanmalıdır."
"ORGANIZE_TEXT_2","coğrafya, bir şehirde bölgeleri, araç ve diğer faktörlere türüne göre gruplar halinde. Coğrafi konuma göre gruplar halinde Yöneticileri, bir şehirde bölgeleri, araç ve diğer faktörlere bağlıdır."
"ORGANIZE_TEXT_3","En az bir ekibe atanmalıdır."
"ADD","Eklemek"
"IMPORT","İthalat Ajanlar"
"DEVICE_VERSION","cihaz Versiyonu"
"IN_TRANSIT","Transit olarak"
"FIRST_LOGIN_REQUIRED","İlk Giriş Gerekli"
"BLOCKED","tıkalı"
"BLOCK_MSG","Eğer bu satıcı engellemek istediğinizden emin misiniz"
"UNBLOCK_MSG","Bunu Ajan engellemesini kaldırmak istediğinizden emin misiniz"
"ASSIGN_TEAM","Takım ata"
"TRANSPORT_TYPE","Taşıma Türü"
"TRANSPORT_DESC","Taşıma Açıklama (Yıl, Model)"
"LIC_PLATE","Plaka"
"COLOR","Renk"
"TAGS_HELP_TEXT","virgülle ayrılmış değerler giriniz. Bu etiketler kategorize etmek için kullanılacaktır senin"
"IMPORT_LINK_TEXT","Yeni ekleme örnek değerleri ile CSV dosyası şablonunu indirmek için"
"SCHEDULE_TO","için Zamanlama İzinleri"
"CANT_ACCESS","Ajan Erişemiyorum"
"VIEW_AND_EDIT","Görünüm & Düzenleme Can"
"DRIVERS","Sürücüler"
"ADD_DRIVERS","sürücüleri ekleyin ve bir ekip atamak"
"CSV_HEADER","CSV başlığı"
"TEAM_ID","İD"
"MANDATORY_CONDITION","Zorunlu (ajan tarafından kullanılacak giriş kullanıcı adı uygulamasına giriş)"
"MANDATORY_TEAM_ID","Zorunlu (Input takımın sayfasından alabilirsiniz sayısal Takım ID)"
"OPTIONAL_CONDITION","İsteğe bağlı (Boş bırakırsanız otomatik olarak oluşturulan edilecektir)"
"TRANSPORT_TYPE_5","Taşıma Türü (0-5)"
"OPTIONAL_NUMERIC","İsteğe bağlı (Girdi için sayısal Ulaşım tipi senin"
"AVAILABLE_TRANSPORT_TYPES","Mevcut Taşıma Türü"
"CAR","Araç: 0"
"MOTORCYCLE","Motor Cycle: 1"
"BICYCLE","Bisiklet: 2"
"SCOOTER","Scooter: 3"
"FOOT","Ayak: 4"
"TRUCK","Kamyon: 5"
"TRANSPORT_DESCRIPTION","Taşıma Açıklama"
"LICENSE","Lisans"
"DOWNLOAD_CSV","Bir CSV dosyası görev verilerini indirin"
"EMAIL_ADDRESS","E"
"PHONE_NUMBER","Telefon numarası"
"USER_NAME","Kullanıcı adı"
"PROCEED_TO_DASHBOARD","Tablosu'na için Devam"
"PLEASE_SELECT_ATLEAST_ONE_VALUE","Lütfen Seçin En azından biri Değeri"
"MEMBERS_RECEIVE_AN_EMAIL/SMS_TO_DOWNLOAD_THE_MOBILE_APP","Üye mobil uygulamayı indirmek için bir e-posta / sms alırlar."
"THE","The"
"ADD_YOURSELF_AS","olarak kendinizi ekleyin"
"YOU_ADDED","Sen ekledin"
"FILTERS","Filtreler"
"EDIT","Düzenleme"
"DEVICE_TYPE","Cihaz tipi"
"AGENTS_ID","İD"
"IDLE","boş"
"OFFLINE","Çevrimdışı"
"NEED_SIGNUP_VERIFICATION","Kayıt Doğrulama Need"
"UPDATE_AGENT","Güncelleme Ajan"
"FIELDS_SUBMITTED","Alanlar Kayıt sırasında gönderilen"
"REASON_FOR_RESUBMISSION","resubmission Nedeni"
"REMAINING","kalan"
"UPDATE_STATUS","Güncelleme durumu"
"SELECT_AN_OFFERING","bir teklif seçin"
"GENERAL","Genel"
"CATEGORY_NAME","Kategori adı"
"CAT_IMAGE","Kategori Görüntü"
"FORM_ID","Form kimliği"
"ADD_CATEGORY","Bir Kategori Ekle"
"MAX_SIZE","En büyük boy"
"PER_KILO","Kilometre Charge Başına"
"MIN_FARE","Asgari Ücret"
"CANC_CHARGE","İptal Masraflar"
"CAT_TYPE","Kategori Tipi"
"SET_IMAGE","Set Kategori Görüntü"
"PER_MIN","Dakika Charge Başına"
"ALL_CATEGORIES","Tüm Kategoriler"
"CATEGORY_IMAGE","Kategori Görüntü"
"SEL_CATEGORY_IMAGE","Seçilen Kategori Görüntü"
"ALL_PROMO","Tüm Promosyonlar"
"PROMO_NAME","Promosyon Adı"
"SHORT_DISCR","Kısa Açıklama"
"TYPE","tip"
"STARTING","Den başlayarak"
"ENDING","On Bitiş"
"EDIT_CATEGORY","Kategori Düzenle"
"LAST_LOCATION","Son Yer"
"STORE_VERSION","Mağaza Sürüm"
"AVG_CSTM_RAT","Ort Cust Değerlendirme"
"LAST_UPDATED_LOCATION_TIME","Son Güncelleme Yeri Zaman"
"FLEET_STATUS_COLOR","Filo Durum Renk"
"SUB_CAT_NAME","Alt Kategori Adı"
"agents_can_VIEW_ONLY","Ajan Salt Görüntüleme"
"PERSONAL_ACCESS_TOKEN","Kişisel Erişim Jetonu"
"TEXT_1","API kimlik doğrulaması için bir kombine adı ve şifre gibi kişisel erişim belirteci fonksiyonu. Daha fazla bilgi için Görünüm API belgelerine."
"TEXT_2","API belgeleri"
"TEXT_3","daha fazlası için."
"API_TOKEN","V1 API Erişimi Jetonu"
"REFER_API","Sen v1 API belgelerine başvurabilirsiniz"
"REFER_API_HERE","İşte ."
"API_DEPRECATED","Bu API'ler kaldırılmış ve 30 Eylül 2017 sonrasında desteğini kaybetmek olacak"
"V2_API_KEYS","V2 API ANAHTARLARI"
"GENERATE_KEY","Anahtar üret"
"NO_API","Hiçbir API anahtarları"
"REFER_API_V2","Sen v2 API belgelerine başvurabilirsiniz"
"AUTHENTICATE_V2","Tuşlar tüm v2 API isteklerini kimlik doğrulaması için kullanılır."
"HERE","İşte"
"MAX_KEYS","Sen 10 API anahtarları maksimum oluşturabilir."
"DASHBOARD_MODULES","Dashboard ve Mobil Uygulama Modülleri"
"CHOOSE_WORKFLOW","En iyi iş gereksinimi uyan iş akışını seçin."
"PICKUP_&_DELIVERY_TEXT","on-demand alıcılar ve teslimat verimli bir şekilde yönetin."
"APPOINTMENT_TEXT","evde hizmetleri yönetmek ve müşterilerinizin mutlu."
"FIELD_WORKFORCE_TEXT","zahmetsizce üzerinde sokak müşteri edinme ekipleri yönetmek."
"BUSINESS_TEXT","Bu iş akışını kullanın İş şunlardır:"
"FOOD_DELIVERY","Gıda dagıtımı"
"COURIER_SERVICES","Kurye servisi"
"LAUNDRY_SERVICES","Çamaşırhane Hizmetleri"
"GROCERY_DELIVERY","bakkal Teslim"
"ALCOHOL_DELIVERY","alkol Teslimat"
"MAKE_UP_ARTISTS","Sanatçılar Makyaj"
"WEDDING_STYLISTS","düğün Stilistler"
"HOUSE_REPAIR_SERVICES","Ev Onarım Hizmetleri"
"MASSAGE_THERAPISTS","Masaj Terapistler"
"AUTO_REPAIR_SERVICES","Oto Tamir Servisleri"
"FIELD_MARKETING","saha Pazarlama"
"PRODUCT_DEMO","Ürün Demosu"
"CUSTOMER_DEVELOPMENT","Müşteri Kazanımı / Geliştirme"
"TARGET_MARKETING","Hedef Pazarlama / Satış"
"MARKET_RESEARCH","Pazar Araştırması / Anketler"
"TASK_ATTRIBUTES_TEXT","iş gereksinimine göre modülleri seçerek kontrol panelini özelleştirin."
"ENABLE_AUTO_ASSIGNMENT","Otomatik Ataması etkinleştirme"
"BROADCAST_TO_AGENTS","Ajanlara yayın"
"ONE_BY_ONE","Teker teker"
"ONE_BE_ONE_HELP_TEXT_1","Talep birine gider"
"ONE_BE_ONE_HELP_TEXT_2","(En yakın ve mevcut) Birinci ve zamanlayıcı biterse veya ajan görevi reddederse, ikinci en iyi seçenek giderse. Zamanlayıcı zaman aşımı süresini ayarlayabilirsiniz."
"REQUEST_EXPIRE","İsteği içinde sona eriyor"
"SECONDS","sek"
"SEND_TO_ALL","Hepsine gönder"
"SEND_TO_ALL_HELP_TEXT_1","Talep mevcut tüm gönderilir"
"SEND_TO_ALL_HELP_TEXT_2","ve kim / kabul alacaksınız ilk görev kabul eder."
"START_RADIUS","Başlangıç ​​Radius"
"ENTER_START_RADIUS","Başlangıç ​​Radius girin"
"RADIUS_INC","radius Artım"
"ENTER_RADIUS_INC","Radius Artım girin"
"MAXIMUM_RADIUS","maksimum yarıçapı"
"ENTER_MAX_RADIUS","Maksimum Radius girin"
"BATCH_PROCESSING_TIME","Toplu İşlem Süresi"
"ENTER_BATCH_PROCESSING_TIME","Enter Toplu İşlem Süresi"
"REQ_TIME","İstek Zamanı"
"ENTER_REQ_TIME","Talep Saat girin"
"MAX_BATCH_SIZE","Maksimum Parti Büyüklüğü"
"ENTER_MAX_BATCH_SIZE","Maksimum Toplu Boyutu girin"
"BATCH_SIZE_INC","Toplu Boyut Artış"
"ENTER_BATCH_SIZE_INC","Parti Büyüklüğü Artım girin"
"TASK_TIMER","görev Zamanlayıcı"
"ENTER_TASK_TIMER","Görev Zamanlayıcı girin"
"ATTEMPT_LIMIT","denemesi Sınırı"
"ENTER_ATTEMPT_LIMIT","Sınırı deneyin girin"
"CREATE_TEMPLATE","Şablon oluştur"
"MOBILE_APP_MODULES","Mobil Uygulama Modülleri"
"MOBILE_APP_MODULES_TEXT","İhtiyacınız olan modülleri seçerek mobil uygulamasını özelleştirme ve değişiklikler mobil mockup yaşıyor görüntüleyin."
"ACKNOWLEDGEMENT_TYPE","Teşekkür Tipi"
"ACKNOWLEDGE","kabul"
"ACCEPT_OR_DECLINE","/ Reddet Kabul"
"NONE","Yok"
"ACTION_BLOCK","Eylem Blok"
"ADD_NOTES","Notlar ekle"
"ADD_IMAGES","Görüntüler ekle"
"ADD_SIGNATURE","İmza ekle"
"APP_MILESTONES","Uygulama Kilometre Taşları"
"SHOW_ARRIVED_BUTTON","Göster Geldi Düğme"
"INTERACTION_LAYOUT","etkileşim Düzeni"
"SHOW_BUTTONS","göster Düğmeler"
"SHOW_SLIDERS","göster Kaydırıcılar"
"ACTION_CONFIRMATION","Eylem Onayı"
"SHOW_CONFIRMATION_POPUPS","Göster onay pop-up"
"ADD_CUSTOM_TEMPLATE","Özel Şablon ekle"
"EDIT_CUSTOM_FIELD","Düzenleme Özel Alan"
"DUPLICATE_CUSTOM_FIELD","Özel Alan çoğaltın"
"SUB_HEADING","iş türünü seçin ve Tookan buna göre adapte olacaktır. Ayrıca ajan mobil uygulamasında yansıtmak istiyoruz seçenekleri yapılandırın."
"BUSINESS_TYPE","İş Tipi"
"MOBILE_APP_SETUP","Mobil Uygulama Kurulum"
"MOBILE_APP_SETUP_TOOLTIP_2","mobil uygulama. Mobil kurulum maç İş Dikdörtgen boyutunu artırmak"
"ACKNOWLEDGE_TEXT_1","Ajan aşağıya seçime göre bir Görevi Görev aldığını teyit edecek ya kabul / reddetmek ya"
"ACKNOWLEDGE_TEXT_2","veya kabul / a düşüş"
"ACKNOWLEDGE_TEXT_3","Aşağıdaki seçiminize dayalı."
"APP_MILESTONES_TEXT_1","Bir Görev Temel kilometre taşları tamamlamak için gerekli kilometre taşları sayısını azaltın Başlat, Başarılı, varış sayılabilir."
"APP_MILESTONES_TEXT_2","Temel kilometre taşları Başlat, Başarılı, gelmesi sayılabilir."
"HIDE_CANCEL_BUTTON","İptal Düğmesi gizle"
"HIDE_FAILED_BUTTON","Başarısız Düğmesi gizle"
"INTERACTION_LAYOUT_TEXT_1","tamamlamak için düğmeye veya kaydırıcı girişler arasında seçim"
"INTERACTION_LAYOUT_TEXT_2","kilometre taşları."
"ACTION_BLOCK_TEXT_1","Ajan bir Görev sırasında notlar, resimler ve imza ekleyebilirsiniz."
"ADD_BARCODE","Barkod ekle"
"AUTO_ASSIGNMENT_TEXT_1","Otomatik olarak en iyi iş ihtiyaçlarına uygun atama mantığı seçebileceğiniz Agent.You için Görevler atamak için bu seçeneği etkinleştirin."
"AUTO_ASSIGNMENT_TEXT_2","senin için"
"AUTO_ASSIGNMENT_TEXT_3","En iyi iş ihtiyaçlarına uygun atama mantığı seçebilirsiniz."
"ONE_BY_ONE_TEXT_1","Görev konuma en yakın Ajana görev isteği bildirimi gönderir. Ajan isteği son kullanma süre içinde görevi kabul etmezse, görev isteği sonraki en yakın Ajan gönderilir. Hiçbir Ajan görevi kabul ederse, o atanmamış kalır."
"ONE_BY_ONE_TEXT_2","Görev konuma en yakın. Eğer"
"ONE_BY_ONE_TEXT_3","istek zaman aşımı süresi içinde görevi kabul etmez, görev isteği bir sonraki en yakın gönderilir"
"ONE_BY_ONE_TEXT_4","Eğer hayırsa"
"BATCH_WISE_TEXT_4","Görev, bu atanmamış kalır kabul eder."
"ROUND_ROBIN_TEXT_1","Tanımlanmış yarıçapı içinde Ajan dairesel kuvvet atanır"
"ROUND_ROBIN_TEXT_2","set başına maksimum görev sınırı dayalı görevler"
"NEAREST_TEXT_1","Kuvvet kullanılabilirliği ve mesafeye göre bir ajan görevi atar."
"NEAREST_TEXT_2","kullanılabilirliği ve mesafeye göre."
"to_OFF_DUTY","KAPALI-GÖREV / LOGGED-OUT AJAN İÇİN görev atamak"
"DISTANCE_SETTINGS","Mesafe Ayarları"
"BATCH_SETTINGS","toplu Ayarları"
"NEAREST_AVAILABLE","En yakın Mevcut"
"ALLOWED","İzin"
"CHOOSE_WORKFLOW_BUSINESS","İşletmenizi en iyi uyan iş akışı seçin"
"BUSINESS_INCLUDE","Bunu kullanmak İş şunlardır: Yemek Siparişi, Kurye Hizmetleri, Bakkal Teslim, Çamaşırhane Delivery, Alkol Teslimat"
"BUSINESS_INCLUDE_SERVICES","Sanatçılar, Düğün stilist, Ev Onarım Hizmetleri, Masaj Terapistleri, Oto Tamir Servisleri Makyaj: Bunu kullanmak dahil İş"
"BUSINESS_INCLUDE_PRODUCTS","Bunu kullanmak İş şunlardır: Alan Pazarlama, Ürün Demo'muzu Müşteri Edinme / Geliştirme, Hedef Pazarlama / Satış, Pazar Araştırması / Araştırmalar"
"BUSINESS_INCLUDE_PICKUP","Pikap & Delivery kullanan şirketler, dahil"
"BUSINESS_APPOINTMENT","Randevu kullanan şirketler, dahil"
"BUSINESS_USE_FIELD","Saha İşgücü kullanan şirketler, dahil"
"CUSTOMIZE_TRACKING","Hesabınızın gerçek zamanlı izleme bağlantıları özelleştirme"
"DISABLE_RATING","Devre Dışı Müşteri Değerlendirmesi"
"SELECT_METHOD","görevleri otomatik ayırmak için bir yöntem seçin"
"NUMBER_OF_RETRIES","Denemesi Sayısı"
"RETRIES","Retries"
"TIME_SETTINGS","Zaman Ayarları"
"MANAGE_AT_HOME_SERVICES_AND_KEEP_YOUR_CUSTOMERS_HAPPY","Ev hizmetlerinde yönetin ve müşterileri memnun etmeyi."
"MANAGE_YOUR_ON_STREET_CUSTOMER_ACQUISITION_TEAMS_EFFORTLESSLY","zahmetsizce sokak müşteri edinme takımlara Yönet"
"CREATE_YOUR_FIRST_TEAM","İlk ekip oluşturun"
"TEAMS_HELP_YOU_CLUB_A_GROUP_OF_AGENT_MEMBERS_BASED_ON_CITY_AREA_ETC","Takımlar ajan üye bir grup şehir alanında vb dayanarak size kulübü yardım"
"CONTINUE","Devam et"
"PLEASE_SELECT_WORKFLOW","İş Akışı Seçiniz"
"CALL_THEM_DRIVERS_ARTISTS_SERVICE_PROVIDERS_AVENGERS?_NO_WORRIES_NAME_IT_WILL_CHANGE_EVERYWHERE_IN_YOUR_DASHBOARD",", Sürücüler, Sanatçılar, Servis Sağlayıcıları İntikamcıları onları çağır? Endişeye gerek yok burada bunun adı ve gösterge tablosunda her yerde değişir."
"FIELD_WORKFORCE","Saha İş Gücü"
"SEND_TO_ALL_TEXT_1","Görev süresi-yuvaya mevcut Ajana görev isteği bildirimi gönderir. Görev atanan alır ""hayır Ajan görevi kabul ederse, o atanmamış kalır. İlk görev isteğini kabul Ajan."""
"SEND_TO_ALL_TEXT_2","Görev süresi-yuvaya kullanılabilir. Görev atanan alır"""
"SEND_TO_ALL_TEXT_3","kim ilk görev isteğini kabul eder. Eğer hayırsa"
"SEND_TO_ALL_TEXT_4","Görev, bu atanmamış kalır kabul eder."""
"BATCH_WISE_TEXT_1","gruplar halinde Aracısı'na görev isteği bildirimi gönderir. Sen mesafe, zaman ve grup boyutu ayarlara dayalı gruplar oluşturabilir. Görev İlk görev isteğini kabul Ajan atanmaktadır. Hiçbir Ajan görevi kabul ederse, o atanmamış kalır."
"BATCH_WISE_TEXT_2","gruplar halinde. Sen mesafe, zaman ve grup boyutu ayarlara dayalı gruplar oluşturabilir. Görev atanan alır"
"BATCH_WISE_TEXT_3","kim ilk görev isteğini kabul eder. Eğer hayırsa"
"BATCH_WISE","Toplu Wise"
"ROUND_ROBIN","daire şeklinde imzalanan dilekçe"
"MAID_CLEANING","Hizmetçi Temizleme"
"HOME_SERVICE","Ev Servisi"
"MAX_RADIUS","Maksimum yarıçapı"
"MAXIMUM","MAKSİMUM GÖREVLER İZİN"
"TASK_RADIUS","yarıçap"
"ONE_BY_ONE_TEXT_5","Görev, bu atanmamış kalır kabul eder."
"CHOOSE_BUSINESS_TYPE","iş türü seçin ve"
"ADAPT_ACCORDINGLY","buna göre uyarlanır."
"CONFIGURE_OPTIONS_MSG","Ayrıca ajan mobil uygulamasında yansıtmak istiyoruz seçenekleri yapılandırın."
"AGENT_SIGNUP_SETUP","Ajan Kayıt Kur"
"AUTO_VERIFICATION","Otomatik Doğrulama"
"DASHBOARD_VIEW","Gösterge Tablosu Görünümü"
"MULTIPLE_DESTINATIOM_MSG","Kombine görev görünümünde tek bir görev için birden çok hedef (manyetikler / drop-off / randevular) göstermek veya bireysel durur olarak gösterilip gösterilmeyeceğini seçin."
"TASK_VIEW","Görev Görünümü"
"STOP_VIEW","Dur görüntüle"
"TASK_PANE_CUSTOMIZATION","Görev Bölmesi Özelleştirme"
"CUSTOMISE_INFO_MSG","Harita görünümünde tek tek görev karo gösterilen bilgileri özelleştirin."
"RESET_SETTINGS","Ayarları Sıfırla"
"SECTION","BÖLÜM"
"DISPLAY","GÖRÜNTÜLE"
"VEHICLE_TYPE_OR_PHOTO","‘S ARAÇ CİNSİ VEYA FOTOĞRAF"
"VEHICLE_TYPE","araç tipi"
"PROFILE_PHOTO","Profil resmi"
"PICKUP_LINE_1","TOPLAMA BÖLÜM HATTI 1"
"PICKUP_LINE_2","TOPLAMA BÖLÜM HATTI 2"
"DELIVERY_SECTION_LINE_1","TESLİM BÖLÜM HATTI 1"
"DELIVERY_SECTION_LINE_2","TESLİM BÖLÜM HATTI 2"
"RUNNING_LATE","GEÇ KOŞU"
"TASK_ID_729401","Görev Kimliği 729401"
"PANE_CUSTOMIZATION","Bölme Özelleştirme"
"CUSTOMIZE_INDIVIDUAL_INFO","Harita görünümünde bireysel Ajan karo gösterilen bilgileri özelleştirin."
"TILE_MAP_VIEW","Harita görünümünde karo."
"LINE1","SATIR 1"
"LINE2","HAT 2"
"LINE3","LINE3"
"TEXT_HERE","İşte metin"
"IMAGE_CAPTION","Görüntü Başlık Ekle"
"AWAITING_VERIY_TXT","doğrulama metni Bekleniyor"
"CUSTOMER_SIGNUP","Müşteri Kaydı Ayarı"
"CHARACTER","karakter"
"MSG_TOOLTIP1","Bu mesaj gösterilecektir"
