"key","value"
"MANAGER_HEADING","Tilføj Managers til at oprette og redigere opgaver og tildele dem til agenter i deres hold. Tildel flere hold til lederne og give tilladelser til at tilføje agenter eller give adgang til ikke-tildelte opgaver."
"OPTIONAL","Valgfri"
"MANAGER_HEADING_1","Flere hold kan tildeles til ledere og de i-sving kan håndtere ikke-tildelte opgaver, tilføje drivere og tildele dem til opgaver mv"
"MANAGER_HEADING_2","i deres teams. Tildel flere hold til ledere og give tilladelser til at tilføje"
"MANAGER_HEADING_3","eller give adgang til ikke-tildelte opgaver."
"ALLOW_ADD_AGENTS Agent","Tillad tilføje Agent"
"CUSTOMERS","kunder"
"EXPORT_CUSTOMERS","eksportkunder"
"ADD_CUSTOMER_VIA_CSV","Tilføj Kunden via CSV upload"
"EDIT_CUSTOMER","Rediger kunde"
"CUSTOMER_EMAIL","Customer Email"
"CUSTOMER_ADDRESS","Customer Adresse"
"DELETE_CUSTOMER","Er du sikker på at du vil slette denne kunde?"
"CLICK_TO_SHOW","Klik for at vise flere"
"NO_RESULTS","Ingen resultater at vise"
"ENTER_LOCATION","Indtast en gyldig placering."
"SEARCH_PLACEHOLDER","Søg opgaver efter adresse"
"NEW_TASKS","Nye opgaver"
"PICKUP_ADD","Pick up adresse er påkrævet"
"T_GREATER_CT","Tiden skal være større end aktuel tid."
"TAB","Tab"
"DEL_ADDRESS","Leveringsadresse kræves"
"DT_GREATER_PT","Leveringstid bør være større end Afhentning tid."
"ET_GREATER_ST","Sluttidspunkt skal være større end Start tid."
"EDIT_STOP","Rediger Stop"
"DELETE_CUSTOMER_?","Slet kunde?"
"NOT_AVAILABLE","Ikke tilgængelig"
"AVG_RATING","Gennemsnitlig vurdering"
"ENTER_LOC","Indtast en placering"
"RATINGS_REVIEW","Ratings & anmeldelse"
"BILLING","Fakturering"
"ADD_ONS","Marknad"
"API_KEY","API KEY"
"PROMO","Tilbudskode"
"ADD_PROMO","Tilføj Kampagner"
"AUTO_ASSIGNMENT","Auto-opgave aktiveret"
"VENDORS","Portaler"
"VENDORS_SETTING","Portaler"
"VENDORS_LIST","Portal Brugere"
"WORKFLOW","Workflow"
"BUSINESS","Forretnings type"
"NOTIFICATIONS","underretninger"
"GEOFENCE","Geofence"
"PROFILE","Profil"
"BUSINESS_APP","forretning App"
"CUSTOM_APPS","Brugerdefinerede apps"
"CATEGORY","Kategori"
"PARENT_CATEGORY","forældre kategori"
"SUBCATEGORY","underkategori"
"AGENT_SCHEDULE","Agent Schedule"
"CUSTOMER_NOTIFICATIONS","underretninger"
"TRIGGERS","triggers"
"WEBHOOK","Webhook"
"SMS","SMS-konto"
"PICKUP_NOTIFICATIONS","Pickup Underretninger"
"DELIVERY_NOTIFICATIONS","Levering Meddelelser"
"INSERT_TAG","Indsæt Tag"
"SUBJECT","Emne"
"PREVIEW","Eksempel"
"MESSAGE","Besked"
"NOTIFICATION_TEXT","Send brugerdefinerede sms'er, e-mails og webhooks baseret på hver udløser og tilpasse indholdet ved at klikke på ikonet blyant."
"ENABLE_NOTIFICATION","Er du sikker på du vil aktivere denne meddelelse?"
"DISABLE_NOTIFICATION","Er du sikker på du vil deaktivere denne meddelelse?"
"RATE_YOUR_FEEDBACK","Bedøm Din feedback"
"SELECT_WORKFLOW","Vælg Workflow"
"CHOOSE_THE_WORKFLOW_THAT_BEST_COMPLIMENTS_YOUR_BUISNESS","Vælg den arbejdsgang, der bedst komplimenter din virksomhed."
"PICKUP_&_DELIVERY","Pick-up & Delivery"
"MANAGE_ON_DEMAND_PICKUPS_AND_DELIVERIES_EFFICIENTLY","Administrer on demand pickupper og leverancer effektivt"
"BUISNESS_THAT_USE_THIS_WORKFLOW_INCLUDE","Business, der bruger denne arbejdsproces omfatter"
"SMS_WEB","SMS og Webhooks"
"APPOINTMENT","Aftale"
"UPDATE","Opdatering"
"EMAIL_ATTACHMENT","Email vedhæftning"
"APPLICATION_JSON","application / json"
"APPLICATION_URLENCODED","application / x- www-formen-urlencoded"
"TAG","tag"
"REQUEST_RECEIVED","Anmodning modtaget"
"AGENT_STARTED","Agent i gang"
"AGENT_ARRIVED","Agent Ankom"
"SUCCESSFUL","Vellykket"
"TASK_UPDATE","Opgave opdatering"
"REQUEST_ACCEPTED","Anmodning Accepteret"
"CREATE_TEAM","Opret Team"
"EDIT_TEAM","Edit Team"
"HELP_TEXT_BATTERY_HEADING","Sæt Beliggenhed Nøjagtighed af Agent app"
"TEAM_MEMBERS","Holdkammerater"
"PLEASE_SELECT","Vælg venligst"
"LOW","Lav"
"MEDIUM","Medium"
"HIGH","Høj"
"HELP_TEXT_BATTERY_SUB_HEADING","(For Battery Optimization)"
"HELP_TEXT_HIGH_DESC","(3 sekunder Sted opdateringshastighed + 30 Seconds Server Hit) (GPS + Network Location)"
"HELP_TEXT_MEDIUM_DESC","(30 Seconds Sted opdateringshastighed + 30 Seconds Server Hit) (GPS + Network Location)"
"HELP_TEXT_LOW_DESC","(60 sekunder Sted opdateringshastighed + 60 sekunder Server Hit) (Network Location Only)"
"HELP_TEXT_TAGS","Indsæt kommaseparerede værdier. Disse tags vil blive brugt til at kategorisere dit team."
"ORGANIZE","Organiser din"
"BASED_ON","i grupper baseret på geografi, zoner i en by, køretøjstype og andre faktorer."
"AND","og"
"ASSIGNED_ATLEAST","bør tildeles mindst ét ​​hold."
"ID","Id"
"NO_TRACKING","ingen Sporing"
"DELETE_TEXT","Slet eller flytte din"
"DELETE_TEXT_2","til andre hold. For at slette et team."
"CREATE_A_TEAM","Opret et hold af chauffører, under fanen hold."
"ENTER_NAME","Indtast Team navn"
"SET_LOCATION","Sæt Beliggenhed Nøjagtighed af"
"HELP_TEXT_NO_TRACKING_DESC","Placering spores kun for task status ændres, og når agenten åbner app"
"SET_LOCATION_FOR_APP","Sæt Beliggenhed Nøjagtighed af driver App."
"ORGANIZE_TEXT","Organiser din driver i grupper baseret på geografi, zoner i en by, type køretøj og andre faktorer. Ledere i grupper baseret på geografi, zoner i en by, køretøjstype og andre faktorer. Driver bør tildeles mindst ét ​​hold."
"TAGS","TAGS"
"DELETE_TEAM","Slet Team"
"ORGANIZE_TEXT_1","Organiser din agent i grupper baseret på geografi, zoner i en by, type køretøj og andre faktorer. Ledere i grupper baseret på geografi, zoner i en by, type køretøj og andre factors.Agent bør tildeles mindst ét ​​hold."
"ORGANIZE_TEXT_2","i grupper baseret på geografi, zoner i en by, køretøjstype og andre faktorer. Ledere i grupper baseret på geografi, zoner i en by, køretøjstype og andre faktorer."
"ORGANIZE_TEXT_3","bør tildeles mindst ét ​​hold."
"ADD","Tilføje"
"IMPORT","Import Agenter"
"DEVICE_VERSION","Device Version"
"IN_TRANSIT","Undervejs"
"FIRST_LOGIN_REQUIRED","Første logon er påkrævet"
"BLOCKED","Blokeret"
"BLOCK_MSG","Er du sikker på, du vil blokere denne leverandør"
"UNBLOCK_MSG","Er du sikker på, du vil fjerne blokeringen denne agent"
"ASSIGN_TEAM","Tildel til Team"
"TRANSPORT_TYPE","Transport Type"
"TRANSPORT_DESC","Transport Beskrivelse (År, Model)"
"LIC_PLATE","Nummerplade"
"COLOR","Farve"
"TAGS_HELP_TEXT","Indsæt kommaseparerede værdier. Disse tags vil blive brugt til at kategorisere din"
"IMPORT_LINK_TEXT","at downloade CSV-fil skabelon med stikprøveværdier til at tilføje nye"
"SCHEDULE_TO","Planlæg Tilladelser til"
"CANT_ACCESS","Agent kan ikke få adgang"
"VIEW_AND_EDIT","Kan se og rediger"
"DRIVERS","chauffører"
"ADD_DRIVERS","Tilføj chauffører og tildele dem til et hold"
"CSV_HEADER","CSV header"
"TEAM_ID","ID"
"MANDATORY_CONDITION","Obligatorisk (login brugernavn, som vil blive anvendt af midlet til at logge på app)"
"MANDATORY_TEAM_ID","Obligatorisk (Input den numeriske Team ID, som du kan få fra holdets side)"
"OPTIONAL_CONDITION","Valgfri (vil blive autogenereret hvis du lader det tom)"
"TRANSPORT_TYPE_5","Transport type (0-5)"
"OPTIONAL_NUMERIC","Valgfri (Input den numeriske Transportation type til din"
"AVAILABLE_TRANSPORT_TYPES","Tilgængelige Transport type"
"CAR","Bil: 0"
"MOTORCYCLE","Motor Cycle: 1"
"BICYCLE","Cykel: 2"
"SCOOTER","Scooter: 3"
"FOOT","Fods: 4"
"TRUCK","Lastbil: 5"
"TRANSPORT_DESCRIPTION","transport Beskrivelse"
"LICENSE","Licens"
"DOWNLOAD_CSV","Download din opgave data i en CSV-fil"
"EMAIL_ADDRESS","Email adresse"
"PHONE_NUMBER","Telefonnummer"
"USER_NAME","Brugernavn"
"PROCEED_TO_DASHBOARD","Fortsæt til Dashboard"
"PLEASE_SELECT_ATLEAST_ONE_VALUE","Vælg venligst mindst én værdi"
"MEMBERS_RECEIVE_AN_EMAIL/SMS_TO_DOWNLOAD_THE_MOBILE_APP","Medlemmerne modtager en e-mail / sms for at hente den mobile app."
"THE","Det"
"ADD_YOURSELF_AS","Tilføj dig selv som"
"YOU_ADDED","Du har tilføjet"
"FILTERS","filtre"
"EDIT","Redigere"
"DEVICE_TYPE","Enhedstype"
"AGENTS_ID","ID"
"IDLE","Ledig"
"OFFLINE","Offline"
"NEED_SIGNUP_VERIFICATION","Behov Tilmeld Verifikation"
"UPDATE_AGENT","Update Agent"
"FIELDS_SUBMITTED","Felter fremlagt under tilmelding"
"REASON_FOR_RESUBMISSION","Årsag til genindsendelse"
"REMAINING","resterende"
"UPDATE_STATUS","Opdater status"
"SELECT_AN_OFFERING","Vælg et offer"
"GENERAL","Generel"
"CATEGORY_NAME","Kategori Navn"
"CAT_IMAGE","Kategori Billede"
"FORM_ID","Form id"
"ADD_CATEGORY","Tilføj en kategori"
"MAX_SIZE","Maksimal størrelse"
"PER_KILO","Per kilometer Charge"
"MIN_FARE","Mindste Fare"
"CANC_CHARGE","afbestillingsgebyrer"
"CAT_TYPE","Kategori Type"
"SET_IMAGE","Set Category Billede"
"PER_MIN","Per minut"
"ALL_CATEGORIES","alle kategorier"
"CATEGORY_IMAGE","Kategori Billede"
"SEL_CATEGORY_IMAGE","Valgte kategori Billede"
"ALL_PROMO","Alle kampagner"
"PROMO_NAME","Promo Navn"
"SHORT_DISCR","Kort beskrivelse"
"TYPE","Type"
"STARTING","Startende fra"
"ENDING","slutter den"
"EDIT_CATEGORY","Rediger kategori"
"LAST_LOCATION","sidste Beliggenhed"
"STORE_VERSION","Store Version"
"AVG_CSTM_RAT","Gennemsnitlig Cust Rating"
"LAST_UPDATED_LOCATION_TIME","Senest opdateret Beliggenhed Tid"
"FLEET_STATUS_COLOR","Flåde status Farve"
"SUB_CAT_NAME","Underkategori Navn"
"agents_can_VIEW_ONLY","Agent View Kun"
"PERSONAL_ACCESS_TOKEN","Personlig Access Token"
"TEXT_1","Personlig adgang token funktion som en kombineret og adgangskode til API-godkendelse. dokumentation Se API til mere."
"TEXT_2","API-dokumentation"
"TEXT_3","for mere."
"API_TOKEN","V1 API-adgang Token"
"REFER_API","Du kan henvise til v1 API-dokumentationen"
"REFER_API_HERE","her ."
"API_DEPRECATED","Disse API'er bliver udfaset og mister støtte efter den 30. sept 2017"
"V2_API_KEYS","V2 API TASTER"
"GENERATE_KEY","Generer Key"
"NO_API","Ingen API nøgler"
"REFER_API_V2","Du kan henvise til v2 API-dokumentationen"
"AUTHENTICATE_V2","Nøgler er bruges til at godkende alle v2 API anmodninger."
"HERE","her"
"MAX_KEYS","Du kan generere op til 10 API nøgler."
"DASHBOARD_MODULES","Dashboard og Mobile App moduler"
"CHOOSE_WORKFLOW","Vælg den arbejdsgang, der passer bedst til din virksomhed krav."
"PICKUP_&_DELIVERY_TEXT","Administrer on-demand pickupper og leverancer effektivt."
"APPOINTMENT_TEXT","Administrer at-home services og holde dine kunder glade."
"FIELD_WORKFORCE_TEXT","Administrer dine on-street kundeakkvisitionsomkostninger hold besvær."
"BUSINESS_TEXT","Business, der bruger denne arbejdsgang er:"
"FOOD_DELIVERY","Madudbringning"
"COURIER_SERVICES","Kurertjenester"
"LAUNDRY_SERVICES","Vaskerier"
"GROCERY_DELIVERY","Grocery Levering"
"ALCOHOL_DELIVERY","Alkohol Levering"
"MAKE_UP_ARTISTS","Make Up Artists"
"WEDDING_STYLISTS","Bryllup stylister"
"HOUSE_REPAIR_SERVICES","House Reparationsservice"
"MASSAGE_THERAPISTS","Massage behandlere"
"AUTO_REPAIR_SERVICES","Auto Reparationsservice"
"FIELD_MARKETING","Field Marketing"
"PRODUCT_DEMO","Produkt Demo"
"CUSTOMER_DEVELOPMENT","Customer Acquisition / Development"
"TARGET_MARKETING","Target Marketing / Salg"
"MARKET_RESEARCH","Marked forskning / undersøgelser"
"TASK_ATTRIBUTES_TEXT","Tilpas instrumentbrættet ved at vælge de moduler, baseret på din virksomhed krav."
"ENABLE_AUTO_ASSIGNMENT","Aktiver Auto Assignment"
"BROADCAST_TO_AGENTS","Udsend Til Agenter"
"ONE_BY_ONE","En efter en"
"ONE_BE_ONE_HELP_TEXT_1","Anmodningen går til en"
"ONE_BE_ONE_HELP_TEXT_2","(Nærmeste & tilgængelig) først, og hvis timeren løber ud, eller hvis agenten afviser opgaven, det går til den næstbedste løsning. Du kan indstille timeren udløber tid."
"REQUEST_EXPIRE","Anmodning Udløber i"
"SECONDS","sek"
"SEND_TO_ALL","Send til Alle"
"SEND_TO_ALL_HELP_TEXT_1","Anmodning sendes til alle de tilgængelige"
"SEND_TO_ALL_HELP_TEXT_2","og den, som accepterer / anerkender opgaven først vil modtage den."
"START_RADIUS","Start Radius"
"ENTER_START_RADIUS","Indtast Start Radius"
"RADIUS_INC","Radius Increment"
"ENTER_RADIUS_INC","Indtast Radius Increment"
"MAXIMUM_RADIUS","Maksimal Radius"
"ENTER_MAX_RADIUS","Indtast Maximum Radius"
"BATCH_PROCESSING_TIME","Batch Behandlingstid"
"ENTER_BATCH_PROCESSING_TIME","Indtast Batch Behandlingstid"
"REQ_TIME","Anmodning Time"
"ENTER_REQ_TIME","Indtast Anmod Time"
"MAX_BATCH_SIZE","Maksimal Batch Size"
"ENTER_MAX_BATCH_SIZE","Indtast Maksimal Batch Size"
"BATCH_SIZE_INC","Batch Size Tilvækst"
"ENTER_BATCH_SIZE_INC","Indtast Batch Size Tilvækst"
"TASK_TIMER","Task Timer"
"ENTER_TASK_TIMER","Indtast Task Timer"
"ATTEMPT_LIMIT","forsøg Limit"
"ENTER_ATTEMPT_LIMIT","Indtast Forsøg Limit"
"CREATE_TEMPLATE","Opret skabelon"
"MOBILE_APP_MODULES","Mobile App Moduler"
"MOBILE_APP_MODULES_TEXT","Tilpas mobile app ved at vælge de moduler, du har brug for og se ændringerne lever i den mobile mockup."
"ACKNOWLEDGEMENT_TYPE","Kvittering Type"
"ACKNOWLEDGE","Anerkende"
"ACCEPT_OR_DECLINE","Accepter afvis"
"NONE","Ingen"
"ACTION_BLOCK","Action Block"
"ADD_NOTES","Tilføj noter"
"ADD_IMAGES","Tilføj billeder"
"ADD_SIGNATURE","Tilføj underskrift"
"APP_MILESTONES","App Milepæle"
"SHOW_ARRIVED_BUTTON","Vis Ankom Button"
"INTERACTION_LAYOUT","Interaktion layout"
"SHOW_BUTTONS","Vis Knapper"
"SHOW_SLIDERS","Vis skydere"
"ACTION_CONFIRMATION","Action Bekræftelse"
"SHOW_CONFIRMATION_POPUPS","Vis bekræftelse pop-ups"
"ADD_CUSTOM_TEMPLATE","Tilføj brugerdefineret skabelon"
"EDIT_CUSTOM_FIELD","Rediger brugerdefineret Field"
"DUPLICATE_CUSTOM_FIELD","Duplicate Brugerdefineret Field"
"SUB_HEADING","Vælg din virksomhedstype og Tookan vil tilpasse sig i overensstemmelse hermed. konfigurere Også de muligheder, du gerne vil reflektere over agenten mobile app."
"BUSINESS_TYPE","Forretnings type"
"MOBILE_APP_SETUP","Mobile App Setup"
"MOBILE_APP_SETUP_TOOLTIP_2","mobile app. Øge virksomhedernes rektangel Størrelse at matche Mobile setup"
"ACKNOWLEDGE_TEXT_1","Agent kan enten bekræfte modtagelsen af ​​den Opgave eller acceptere / afvise en opgave baseret på dit valg nedenfor"
"ACKNOWLEDGE_TEXT_2","eller acceptere / afvise en"
"ACKNOWLEDGE_TEXT_3","baseret på dit valg nedenfor."
"APP_MILESTONES_TEXT_1","Reducer antallet af milepæle, der kræves for at fuldføre en opgave Grundlæggende milepæle omfatter Start, Arrive, vellykket."
"APP_MILESTONES_TEXT_2","Grundlæggende milepæle omfatter Start, Arrive, vellykket."
"HIDE_CANCEL_BUTTON","Gem Annullér Button"
"HIDE_FAILED_BUTTON","Skjul Mislykket Button"
"INTERACTION_LAYOUT_TEXT_1","Vælg mellem knap eller skyderen input til at fuldføre"
"INTERACTION_LAYOUT_TEXT_2","milepæle."
"ACTION_BLOCK_TEXT_1","Agent kan tilføje noter, billeder og underskrift under en opgave."
"ADD_BARCODE","Tilføj Stregkode"
"AUTO_ASSIGNMENT_TEXT_1","Aktivér denne indstilling for automatisk at tildele opgaver til din Agent.You kan vælge opgaven logik, der passer bedst til din virksomheds behov."
"AUTO_ASSIGNMENT_TEXT_2","til din"
"AUTO_ASSIGNMENT_TEXT_3","Du kan vælge opgaven logik, der passer bedst til din virksomheds behov."
"ONE_BY_ONE_TEXT_1","Sender opgave anmodning meddelelse til Agent den nærmeste til opgaven placering. Hvis agenten ikke accepterer opgaven inden anmodningen udløb tid, er anmodningen opgave sendt til den næste nærmeste Agent. Hvis der ikke Agent accepterer opgaven, er det stadig ikke fordelt."
"ONE_BY_ONE_TEXT_2","nærmest opgaven placering. Hvis"
"ONE_BY_ONE_TEXT_3","accepterer ikke opgaven inden anmodningen udløbstid, er anmodningen opgave sendt til den næste nærmeste"
"ONE_BY_ONE_TEXT_4","Hvis der ikke"
"BATCH_WISE_TEXT_4","accepterer opgaven, er det stadig ikke fordelt."
"ROUND_ROBIN_TEXT_1","Agent inden for et defineret radius er cirkulært kraft tildelt"
"ROUND_ROBIN_TEXT_2","opgaver ud fra den maksimale opgave grænse pr"
"NEAREST_TEXT_1","Kraft tildeler opgaven til en agent baseret på tilgængelighed og afstand."
"NEAREST_TEXT_2","baseret på tilgængelighed og afstand."
"to_OFF_DUTY","TILDEL OPGAVE TIL off-duty / LOGGET-OUT AGENT"
"DISTANCE_SETTINGS","Distance Indstillinger"
"BATCH_SETTINGS","Batch-indstillinger"
"NEAREST_AVAILABLE","nærmeste Tilgængelig"
"ALLOWED","Tilladt"
"CHOOSE_WORKFLOW_BUSINESS","Vælg den arbejdsgang, der passer bedst til din virksomhed"
"BUSINESS_INCLUDE","Business, der anvender dette omfatte: Mad Levering, Kurertjenester, Grocery Levering, Vaskeri Levering, Alkohol Levering"
"BUSINESS_INCLUDE_SERVICES","Business, der anvender dette omfatte: Make Up Artists, Bryllup stylister, Hus Reparationsservice, massør, Auto Reparationsservice"
"BUSINESS_INCLUDE_PRODUCTS","Business, der anvender dette omfatte: Field Marketing, Product Demo, Customer Acquisition / Udvikling, Target Marketing / Salg, Market Research / Undersøgelser"
"BUSINESS_INCLUDE_PICKUP","Virksomheder, der bruger Pickup og levering omfatter"
"BUSINESS_APPOINTMENT","Virksomheder, der bruger Udnævnelse omfatter"
"BUSINESS_USE_FIELD","Virksomheder, der bruger Field Workforce omfatter"
"CUSTOMIZE_TRACKING","Tilpas din kontos real time tracking links"
"DISABLE_RATING","Deaktiver Kundebedømmelser"
"SELECT_METHOD","Vælg en metode til automatisk fordeler opgaverne"
"NUMBER_OF_RETRIES","Antal forsøg"
"RETRIES","Retries"
"TIME_SETTINGS","time Settings"
"MANAGE_AT_HOME_SERVICES_AND_KEEP_YOUR_CUSTOMERS_HAPPY","Administrer derhjemme tjenester og holde dine kunder glade."
"MANAGE_YOUR_ON_STREET_CUSTOMER_ACQUISITION_TEAMS_EFFORTLESSLY","Administrer din på gaden kundeakkvisitionsomkostninger hold besvær"
"CREATE_YOUR_FIRST_TEAM","Opret din første hold"
"TEAMS_HELP_YOU_CLUB_A_GROUP_OF_AGENT_MEMBERS_BASED_ON_CITY_AREA_ETC","Hold hjælpe dig klub en gruppe medlemmer agent baseret på byen område mv"
"CONTINUE","Blive ved"
"PLEASE_SELECT_WORKFLOW","Vælg venligst Workflow"
"CALL_THEM_DRIVERS_ARTISTS_SERVICE_PROVIDERS_AVENGERS?_NO_WORRIES_NAME_IT_WILL_CHANGE_EVERYWHERE_IN_YOUR_DASHBOARD","Ring til dem Drivers, Kunstnere, serviceudbydere, Avengers? Ingen bekymringer name it her, og det vil ændre sig overalt i instrumentbrættet."
"FIELD_WORKFORCE","Field Workforce"
"SEND_TO_ALL_TEXT_1","Sender opgave anmodning meddelelse til Agent til rådighed i opgaven tid-slot. Opgaven bliver tildelt til ""Agent, der accepterer anmodningen opgave først. Hvis der ikke Agent accepterer opgaven, er det stadig ikke fordelt."""
"SEND_TO_ALL_TEXT_2","tilgængelige i opgaven tid-slot. Opgaven bliver tildelt"""
"SEND_TO_ALL_TEXT_3","der accepterer anmodningen opgave først. Hvis der ikke"
"SEND_TO_ALL_TEXT_4","accepterer opgaven, er det stadig ikke fordelt."""
"BATCH_WISE_TEXT_1","Sender opgaven anmodning meddelelse til Agent i partier. Du kan oprette batches baseret på distance, tid og indstillinger gruppe størrelse. Opgaven bliver tildelt den agent, der accepterer anmodningen opgave først. Hvis der ikke Agent accepterer opgaven, er det stadig ikke fordelt."
"BATCH_WISE_TEXT_2","i partier. Du kan oprette batches baseret på distance, tid og indstillinger gruppe størrelse. Opgaven bliver tildelt"
"BATCH_WISE_TEXT_3","der accepterer anmodningen opgave først. Hvis der ikke"
"BATCH_WISE","Batch Wise"
"ROUND_ROBIN","Runde Robin"
"MAID_CLEANING","maid Cleaning"
"HOME_SERVICE","Home service"
"MAX_RADIUS","Maksimal Radius"
"MAXIMUM","MAXIMUM OPGAVER TILLADT"
"TASK_RADIUS","Radius"
"ONE_BY_ONE_TEXT_5","accepterer opgaven, er det stadig ikke fordelt."
"CHOOSE_BUSINESS_TYPE","Vælg din virksomhedstype og"
"ADAPT_ACCORDINGLY","vil tilpasse sig i overensstemmelse hermed."
"CONFIGURE_OPTIONS_MSG","konfigurere Også de muligheder, du gerne vil reflektere over middel mobile app."
"AGENT_SIGNUP_SETUP","Agent Tilmeld opsætning"
"AUTO_VERIFICATION","Auto Verifikation"
"DASHBOARD_VIEW","Dashboard View"
"MULTIPLE_DESTINATIOM_MSG","Vælge, om at vise flere adresser (pickups / drop-offs / aftaler) for en enkelt opgave i kombineret opgavevisningen eller vis som individuelle stopper."
"TASK_VIEW","Opgave View"
"STOP_VIEW","Stop Vis"
"TASK_PANE_CUSTOMIZATION","Opgaveruden Tilpasning"
"CUSTOMISE_INFO_MSG","Tilpas oplysninger, der vises i den enkelte opgave flise i Kortvisning."
"RESET_SETTINGS","Nulstil indstillingerne"
"SECTION","AFSNIT"
"DISPLAY","SKÆRM"
"VEHICLE_TYPE_OR_PHOTO","’S KØRETØJ ELLER PHOTO"
"VEHICLE_TYPE","Køretøjstype"
"PROFILE_PHOTO","Profil Foto"
"PICKUP_LINE_1","PICKUP snitlinien 1"
"PICKUP_LINE_2","PICKUP snitlinien 2"
"DELIVERY_SECTION_LINE_1","DELIVERY snitlinien 1"
"DELIVERY_SECTION_LINE_2","DELIVERY snitlinien 2"
"RUNNING_LATE","ER FOR SENT PÅ DEN"
"TASK_ID_729401","Opgave-id 729.401"
"PANE_CUSTOMIZATION","Pane Tilpasning"
"CUSTOMIZE_INDIVIDUAL_INFO","Tilpas de viste oplysninger i individuel Agent flise i Kortvisning."
"TILE_MAP_VIEW","flise i Kortvisning."
"LINE1","LINE1"
"LINE2","LINE2"
"LINE3","LINE3"
"TEXT_HERE","tekst her"
"IMAGE_CAPTION","Tilføj Billede billedtekst"
"AWAITING_VERIY_TXT","Afventer bekræftelse tekst"
"CUSTOMER_SIGNUP","Kunden Tilmeld opsætning"
"CHARACTER","Karakter"
"MSG_TOOLTIP1","Denne besked vil blive vist til"
"MSG_TOOLTIP2","når han afventer verifikation."
"FULL_MSG_TOOLTIP2","Denne besked vil blive vist til kunden, når han afventer verifikation."
"AGENT_PANE_CUSTOMIZATION","Agent Pane Tilpasning"
"fleet_VEHICLE_TYPE","flåde køretøjstype"
"ADD_VENDOR","Tilføj Portal Bruger"
"EDIT_VENDOR","Edit Portal Bruger"
"DOMAIN","Domæne"
"CHOOSE_DOMAIN","Vælg domæne"
"DELETE_DOMAIN","Er du sikker på du vil slette dette domæne"
"DOMAIN_NAME","Domænenavn"
"JOB_TYPE","Jobtype"
"TEMPLATE","Skabelon"
"THEME_COLOR","Temafarve"
"IS_LOGIN","Er Login påkrævet"
"SIGNUP_ALLOWED","TILMELD TILLADT"
"AUTOFILL","Auto-udfyld Info Aktiveret"
"DARK_MAP","Vis Mørk kort"
"CONFIRM_PASSWORD","Bekræft kodeord"
"VENDOR_ID","ID"
"DELETE_VENDOR","Slet"
"CLIENT_ID","klient-id"
"EDIT_DOMAIN","Tilføj domæne"
"ADD_NEW","Tilføj nye domæner"
"EDIT_DOMAINS","Rediger domæner"
"DOMAIN_DETAILS","Domain Details"
"VENDOR_NAME","Navn"
"COMPANY","Selskab"
"LOGO","Logo"
"SMALL_LOGO","lille logo"
"SEARCH_PORTAL_USR","Søg Portal Brugere"
"REVIEW_VENDOR","anmeldelse Vendor"
"UPDATE_VENDOR","opdater Vendor"
"VERIFY","Verificere"
"REJECT","Afvise"
"NEED_RESUBMISSION","behov genindsendelse"
"ADD_REGION","Tilføj en region"
"GEOFENCE_SUBHEADING_1","Opret en virtuel grænse, således at en ny"
"GEOFENCE_SUBHEADING_2","kommer fra denne grænse er tildelt til den bestemte"
"GEOFENCE_EDIT_TEXT_1","Opgaver vil blive auto-tildelt befuldmægtiget, hvis nye Task destination ligger i samme region."
"GEOFENCE_EDIT_TEXT_2","Hvis nye"
"GEOFENCE_EDIT_TEXT_3","destination ligger i samme region."
"MAP_TEXT","Tryk på polygon at begynde at redigere den."
"POLYGON_TOOL","Vælg polygon tegneværktøj (polygon ikon, øverst i midten på kort), og tryk på kortet for at tegne polygon."
"GEOFENCE_DETAILS","Geo-fence Detaljer"
"DELETE_REGION_MSG","Er du sikker på, at du vil slette denne region"
"CLEAR_REGION","Klar Region"
"MOVE_MAP","Flyt kort"
"MARK_REGION","Mark Region"
"SELECT_GEO","Vælg geo-hegn"
"enter_name","Indtast navn"
"no_geofence_found","Ingen Geo-hegn fundet"
"last_updated","Sidst opdateret"
"VENDOR_FORM_TEXT","Host en kunde overfor form inden for et par sekunder. Få din virksomhed bestemt domæne setup og begynde at få dine ordrer med det samme. Domæne eksempel: yourbusiness.xyz.com."
"INTEGRATE_WITH_ZAPIER_TEXT","Integrer med Zapier Integrer Zapier er et værktøj til at forbinde sammen web apps. Når aftrækkeren sker i én app, vil Zapier automatisk udføre de nødvendige handlinger i vores system. Accepter invitation til vores app på Zapier ved at klikke på knappen Integrer og godkende alle dine anmodninger ved hjælp af din API-nøgle"
"SMS_ACCOUNT_TEXT","Vi giver dig mulighed for at automatisere dine beskeder til kunderne i form af sms-beskeder. Nu kan du nemt tilslutte din egen SMS-serviceudbyder konto ligesom Twilio eller Plivo"
"CUSTOM_CSV_SUPPORT_TEXT","Vi tilbyder støtte enhver brugerdefineret CSV-format, hvilket gør dit bulk-opgave importen problemfri. Bare klik på Kom i kontakt knappen og send os dig prøve CSV-fil, som du vil have os til at støtte. Når vi aktivere den for din konto, i en dags tid, så vil du være i stand til problemfrit overføre opgaver fra din csv til vores platform."
"POS_INTEGRATIONS_TEXT","Integrer vores platform i dine allerede eksisterende bestilling eller levering management systemer. Bare klik på Kom i kontakt knappen og sende os en mail."
