"key","value"
"MANAGER_HEADING_1","Каждому менеджеру назначется несколько групп, менеджер управляет созданием и назначением Заданий, и редактирует данные Агентов. "
"MANAGER_HEADING_2","в их группах.Назначайте менеджерам по несколько групп для управления их деятельностью"
"MANAGER_HEADING_3","или предоставьте доступ к неназначенным заданиям"
"ALLOW_ADD_AGENTS Agent","Разрешить добавлять Агентов"
"CUSTOMERS","Клиенты"
"EXPORT_CUSTOMERS","Экспортировать данные Клиентов"
"ADD_CUSTOMER_VIA_CSV","Добавить клиента загрузкой списка CSV"
"EDIT_CUSTOMER","Редактировать данные Клиента"
"CUSTOMER_EMAIL","E-mail клиента"
"CUSTOMER_ADDRESS","Адрес клиента"
"DELETE_CUSTOMER","Вы уверены, что хотите удалить этого клиента?"
"CLICK_TO_SHOW","Нажмите, чтобы узнать больше"
"NO_RESULTS","Нет результатов для отображения"
"ENTER_LOCATION","Пожалуйста введите правильную гео-локацию"
"SEARCH_PLACEHOLDER","Поиск заданий по адресу"
"NEW_TASKS","Новые задания"
"PICKUP_ADD","Адрес забора обязателен к заполнению"
"T_GREATER_CT","Время должно быть позднее чем текущее"
"TAB","Вкладка"
"DEL_ADDRESS","Адрес доставки обязателен к заполнению"
"DT_GREATER_PT","Время доставки должно быть позднее времени забора"
"ET_GREATER_ST","Время окончания должно быть позднее времени начала"
"EDIT_STOP","Редактировать Задание"
"DELETE_CUSTOMER_?","Удалить клиента"
"NOT_AVAILABLE","Недоступен"
"AVG_RATING","Средний рейтинг"
"ENTER_LOC","Ввести местоположение"
"RATINGS_REVIEW","Рейтинг и отзывы"
"BILLING","Платежи"
"ADD_ONS","Marketplace"
"API_KEY","КЛЮЧ API"
"PROMO","ПРОМО"
"ADD_PROMO","Добавить промо-акции"
"AUTO_ASSIGNMENT","Включено авто-назначение"
"VENDORS","Порталы"
"VENDORS_SETTING","Порталы"
"VENDORS_LIST","Пользователи портала"
"WORKFLOW","Тип процесса"
"BUSINESS","Тип бизнеса"
"NOTIFICATIONS","Уведомления"
"GEOFENCE","Геозонирование"
"PROFILE","Профиль"
"BUSINESS_APP","Тарифы и акции"
"CUSTOM_APPS","Кастомизация"
"CATEGORY","Категория"
"PARENT_CATEGORY","Родительская категория"
"SUBCATEGORY","Подкатегория"
"AGENT_SCHEDULE","Расписание Агентов"
"CUSTOMER_NOTIFICATIONS","Уведомления"
"TRIGGERS","Триггеры"
"WEBHOOK","Веб-оповещение "
"SMS","ваш СМС-аккаунт"
"PICKUP_NOTIFICATIONS","Уведомления о заборе"
"DELIVERY_NOTIFICATIONS","Уведомления о доставке"
"INSERT_TAG","Вставить тэг"
"SUBJECT","Объект"
"PREVIEW","Предпросмотр"
"MESSAGE","Сообщение"
"NOTIFICATION_TEXT","Для отправки СМС, электронных писем и веб-оповещений с вашим текстом, на основе каждого триггера - изменяйте их содержание после нажатия на иконку ""Карандаш""."
"ENABLE_NOTIFICATION","Вы уверены, что хотите подключить данное уведомление?"
"DISABLE_NOTIFICATION","Вы уверены, что хотите отключить данное уведомление?"
"RATE_YOUR_FEEDBACK","Оцените отзыв"
"SELECT_WORKFLOW","Выбрать тип процесса"
"CHOOSE_THE_WORKFLOW_THAT_BEST_COMPLIMENTS_YOUR_BUISNESS","Выберите тип процесса, наиболее подходящий вашему бизнесу"
"PICKUP_&_DELIVERY","Забор и доставка"
"MANAGE_ON_DEMAND_PICKUPS_AND_DELIVERIES_EFFICIENTLY","Эффективно управляйте забором и доставкой по требованию"
"BUISNESS_THAT_USE_THIS_WORKFLOW_INCLUDE","Компании, которые используют этот тип процесса"
"SMS_WEB","СМС и веб-оповещения"
"APPOINTMENT","Запись"
"UPDATE","Обновить"
"EMAIL_ATTACHMENT","Вложение в электронное письмо"
"APPLICATION_JSON","application/json"
"APPLICATION_URLENCODED","application/x-www-form-urlencoded"
"TAG","тэг"
"REQUEST_RECEIVED","Запрос получен"
"AGENT_STARTED","Агент приступил к выполнению"
"AGENT_ARRIVED","Агент прибыл"
"SUCCESSFUL","Успешно выполненные"
"TASK_UPDATE","Обновление задания"
"REQUEST_ACCEPTED","Запрос принят"
"CREATE_TEAM","Создать группу"
"EDIT_TEAM","Редактировать Группу"
"HELP_TEXT_BATTERY_HEADING","Установите точность геолокации"
"TEAM_MEMBERS","Участники группы"
"PLEASE_SELECT","Пожалуйста выберите"
"LOW","Низкая"
"MEDIUM","Средняя"
"HIGH","Высокая"
"HELP_TEXT_BATTERY_SUB_HEADING","(для оптимизации расхода батареи)"
"HELP_TEXT_HIGH_DESC","*Высокая (частота обновления - каждые 3 секунды +30 секунд - реакция сервера."
"HELP_TEXT_MEDIUM_DESC","*Средняя (частота обновления 30 секунд +30 секунд реакция сервера) (GPS+интернет)"
"HELP_TEXT_LOW_DESC","*Низкая (частота обновления 60 секунд+ 60 секунд реакция сервера) (только Интернет)"
"HELP_TEXT_TAGS","Пожалуйста, разделяйте тэги запятыми. Тэги используются для присвоения категории группе."
"ORGANIZE","Формируйте группы из своих"
"BASED_ON","в группы, на основе географических признаков, зон в пределах города, типа транспортного средства и других факторов"
"AND","и"
"ASSIGNED_ATLEAST","обязательно должен входить в состав хотя бы одной группы."
"ID","ID"
"NO_TRACKING","Нет отслеживания"
"DELETE_TEXT","Удалите или передайте свой"
"DELETE_TEXT_2","другой группе агентов. Чтобы удалить группу агентов."
"CREATE_A_TEAM","Создайте группу водителей, в разделе создания групп"
"ENTER_NAME","Ввести название группы"
"SET_LOCATION","Установить точность геолокации для"
"HELP_TEXT_NO_TRACKING_DESC","Геолокация отслеживается только для уточнения статуса выполнения заданий, когда Агент открывает приложение"
"SET_LOCATION_FOR_APP","Установить точность определения геолокации для Приложения Агента."
"ORGANIZE_TEXT","Организуйте ваших Водителей в группы на основе: георгафических факторов, зон в городе, типов ТС и других. Менеджеры также могут быть объединены в группе на основе тех же факторов. Каждый водитель должен быть присвоен хотя бы одной группе."
"TAGS","ТЭГИ"
"DELETE_TEAM","Удалить группу"
"ORGANIZE_TEXT_1","Формируйте группы из своих Агентов на основании географических факторов (геозон), типа ТС и других факторов. Менеджеров также можно объединять в группы на основании таких же факторов. Агент должен быть присвоен хотя бы одной группе."
"ORGANIZE_TEXT_2","в группы, на основании геолокаций, выделенных зон в пределах города, типа транспортного средства и других факторов. Менеджеров можно объединить в группы, на основании геолокаций, выделенных зон в пределах города, типа транспортного средства и других факторов."
"ORGANIZE_TEXT_3","должно быть назначено хотя бы одной группе."
"ADD","Добавить"
"IMPORT","Импортировать"
"DEVICE_VERSION","Версия устройства"
"IN_TRANSIT","В пути"
"FIRST_LOGIN_REQUIRED","Требуется войти в учетную запись"
"BLOCKED","Заблокирован"
"BLOCK_MSG","Вы уверены, что хотите заблокировать этого поставщика"
"UNBLOCK_MSG","Вы действительно хотите разблокировать этот агент"
"ASSIGN_TEAM","Назначить Группе"
"TRANSPORT_TYPE","Тип транспорта"
"TRANSPORT_DESC","Описание транспортного средства (год выпуска, модель)"
"LIC_PLATE","Номерной знак ТС"
"COLOR","Цвет"
"TAGS_HELP_TEXT","Пожалуйста, вводите значения, разделяя их запятыми. Эти тэги будут использованы для категоризации"
"IMPORT_LINK_TEXT","для загрузки шаблона файла  CSV с тестовыми значениями, для добавления новых"
"SCHEDULE_TO","Дать разрешения"
"CANT_ACCESS","Не имеет доступа"
"VIEW_AND_EDIT","Может просматривать и редактировать"
"DRIVERS","Водители"
"ADD_DRIVERS","Добавить водителей и внести в группу"
"CSV_HEADER","Шапка CSV"
"TEAM_ID","ID"
"MANDATORY_CONDITION","Обязательно (имя пользователя, которое агент будет использовать при входе в приложение)"
"MANDATORY_TEAM_ID","Обязательно (введите числовое значение ID группы, которое вы можете найти на страницу Группы)"
"OPTIONAL_CONDITION","Опционально (будет сгенерировано автоматически, если оставите поле пустым)"
"TRANSPORT_TYPE_5","Тип транспорта (0-5)"
"OPTIONAL_NUMERIC","Опционально (введите цифру, присвоенную Типу транспорта, от 0 до 5)"
"AVAILABLE_TRANSPORT_TYPES","Доступные виды транспорта"
"CAR","Автомобиль: 0"
"MOTORCYCLE","Мотоцикл: 1"
"BICYCLE","Велосипед: 2"
"SCOOTER","Скутер: 3"
"FOOT","Пеший курьер: 4"
"TRUCK","Грузовой автомобиль: 5"
"TRANSPORT_DESCRIPTION","Описание транспорта"
"LICENSE","Лицензия"
"DOWNLOAD_CSV","Загрузить задания CSV- файлом"
"EMAIL_ADDRESS","Адрес электронной почты"
"PHONE_NUMBER","Номер телефона"
"USER_NAME","Имя пользователя"
"PROCEED_TO_DASHBOARD","Перейти к админ-панели"
"PLEASE_SELECT_ATLEAST_ONE_VALUE","Пожалуйста, выберите хотя бы одно значение"
"MEMBERS_RECEIVE_AN_EMAIL/SMS_TO_DOWNLOAD_THE_MOBILE_APP","Участники процесса получат электронные письма/смс - для загрузки мобильного приложения"
"THE","The"
"ADD_YOURSELF_AS","Добавить себя в качестве"
"YOU_ADDED","Вы добавили"
"FILTERS","Фильтры"
"EDIT","Редактировать"
"DEVICE_TYPE","Тип устройства"
"AGENTS_ID","ID"
"IDLE","Время простоя"
"OFFLINE","Офлайн"
"NEED_SIGNUP_VERIFICATION","Необходимо зарегистрироваться"
"UPDATE_AGENT","Обновить данные Агента"
"FIELDS_SUBMITTED","Данные внесенные при регистрации"
"REASON_FOR_RESUBMISSION","Причина повторной отправки"
"REMAINING","оставшихся"
"UPDATE_STATUS","Обновить статус"
"SELECT_AN_OFFERING","Выбрать продукт/услугу"
"GENERAL","Общие"
"CATEGORY_NAME","Название категории"
"CAT_IMAGE","Фотография категории"
"FORM_ID","Форма ID"
"ADD_CATEGORY","Добавить категорию"
"MAX_SIZE","Вместимость"
"PER_KILO","Стоимость за километр"
"MIN_FARE","Минимальная стоимость"
"CANC_CHARGE","Пени за отмену"
"CAT_TYPE","Тип категории"
"SET_IMAGE","Присвоить картинку для категории"
"PER_MIN","Стоимость за минуту"
"ALL_CATEGORIES","Все категории"
"CATEGORY_IMAGE","Фотография категории"
"SEL_CATEGORY_IMAGE","Выбранная фотография категории"
"ALL_PROMO","Все промо-акции"
"PROMO_NAME","Название промо"
"SHORT_DISCR","Краткое описание"
"TYPE","Тип"
"STARTING","Начало:"
"ENDING","Окончание:"
"EDIT_CATEGORY","Редактировать категорию"
"LAST_LOCATION","Последняя геолокация"
"STORE_VERSION","Версия"
"AVG_CSTM_RAT","Средний рейтинг клиента"
"LAST_UPDATED_LOCATION_TIME","Последние обновление гео-локации"
"FLEET_STATUS_COLOR","Цвет статуса Агента"
"SUB_CAT_NAME","Название субкатегории"
"agents_can_VIEW_ONLY","Только просмотр"
"PERSONAL_ACCESS_TOKEN","Токен персонального доступа"
"TEXT_1","Токен персонального доступа функционирует как комбинация имени и пароля для API-аутентификации. Смотрите документацию по API."
"TEXT_2","Документация по API"
"TEXT_3","чтобы узнать больше."
"API_TOKEN","Токен V1 API"
"REFER_API","Вы можете прочесть документацию по V1 API"
"REFER_API_HERE","здесь."
"API_DEPRECATED","These APIs will be deprecated and lose support after 30th Sept 2017"
"V2_API_KEYS","Ключи V2 API"
"GENERATE_KEY","Сгенерировать ключ"
"NO_API","Нет доступных API ключей"
"REFER_API_V2","Вы можете прочесть документацию по V2 API"
"AUTHENTICATE_V2","Ключи используются для аутентификации всех запросов V2 API"
"HERE","здесь"
"MAX_KEYS","Вы можете сгенерировать до 10 ключей API"
"DASHBOARD_MODULES","Модули Админ-панели и мобильных приложений"
"CHOOSE_WORKFLOW","Выберите тип своего бизнеса и Tookan автоматически адаптирует настройки"
"PICKUP_&_DELIVERY_TEXT","Эффективно управляйте забором и доставкой по требованию"
"APPOINTMENT_TEXT","Управляйте оказанием услуг на дому, оставляя своих клиентов довольными."
"FIELD_WORKFORCE_TEXT","Управляйте менеджерами по продажам "" в полях"" - легко и удобно."
"BUSINESS_TEXT","Типы бизнеса, использующие данный тип процесса:"
"FOOD_DELIVERY","Доставка еды из ресторанов"
"COURIER_SERVICES","Курьерские услуги"
"LAUNDRY_SERVICES","Услуги химчистки"
"GROCERY_DELIVERY","Доставка продуктов из супермаркетов"
"ALCOHOL_DELIVERY","Доставка алкоголя"
"MAKE_UP_ARTISTS","Визажисты"
"WEDDING_STYLISTS","Свадебные стилисты"
"HOUSE_REPAIR_SERVICES","Услуги по ремонту"
"MASSAGE_THERAPISTS","Массажисты"
"AUTO_REPAIR_SERVICES","Ремонт"
"FIELD_MARKETING","Автосервис"
"PRODUCT_DEMO","Полевой маркетинг"
"CUSTOMER_DEVELOPMENT","Поиск и развитие клиентов"
"TARGET_MARKETING","Таргет-маркетинг/продажи"
"MARKET_RESEARCH","Исследование рынка и опросы"
"TASK_ATTRIBUTES_TEXT","Настраивайте админ-панель в соответствии с требованиями вашего бизнеса"
"ENABLE_AUTO_ASSIGNMENT","Включить функцию авто-назначения"
"BROADCAST_TO_AGENTS","Транслировать"
"ONE_BY_ONE","По очереди"
"ONE_BE_ONE_HELP_TEXT_1","Запрос отправляется по очереди"
"ONE_BE_ONE_HELP_TEXT_2","уведомление о новом задании отправляется  агенту, находящемуся поблизости от клиента. Если Агент не принимает задание в течение определенного времени, или отказывается от его приема, запрос перенаправляется к следующему в списке с такими же параметрами. Можно задать время на положительный ответ от курьера"
"REQUEST_EXPIRE","Запрос истекает через"
"SECONDS","сек."
"SEND_TO_ALL","Отправить всем"
"SEND_TO_ALL_HELP_TEXT_1","Запрос направлен всем свободным агентам"
"SEND_TO_ALL_HELP_TEXT_2","и тот, кто проставит статус ""уведомлен""/или примет его первым, будет назначен исполнителем."
"START_RADIUS","Радиус начала"
"ENTER_START_RADIUS","Введите радиус начала"
"RADIUS_INC","Увеличение радиуса"
"ENTER_RADIUS_INC","Введите значение увеличения радиуса"
"MAXIMUM_RADIUS","Максимальный радиус"
"ENTER_MAX_RADIUS","Введите значение максимального радиуса"
"BATCH_PROCESSING_TIME","Время обработки отправки нескольким агентам"
"ENTER_BATCH_PROCESSING_TIME","Введите время обработки отправки нескольким агентам"
"REQ_TIME","Время запроса"
"ENTER_REQ_TIME","Введите время запроса"
"MAX_BATCH_SIZE","Максимальное количество агентов, при отправке нескольким"
"ENTER_MAX_BATCH_SIZE","Введите максимальное количество агентов, при отправке нескольким"
"BATCH_SIZE_INC","Увеличение количества агентов, при отправке нескольким"
"ENTER_BATCH_SIZE_INC","Введите значение увеличения количества агентов при отправке нескольким"
"TASK_TIMER","Таймер задания"
"ENTER_TASK_TIMER","Введите значение таймер задания"
"ATTEMPT_LIMIT","Максимальный лимит при отправке нескольким"
"ENTER_ATTEMPT_LIMIT","Введите количество возможных попыток"
"CREATE_TEMPLATE","Создать шаблон"
"MOBILE_APP_MODULES","Модули мобильных приложений"
"MOBILE_APP_MODULES_TEXT","Настройте мобильное приложение выбирая модули, которые нужны именно вам и сразу просматривайте изменения в демо-версии в мобильном приложении."
"ACKNOWLEDGEMENT_TYPE","Варианты принятия задания"
"ACKNOWLEDGE","Уведомлен о задании"
"ACCEPT_OR_DECLINE","Возможность принять/отклонить"
"NONE","Без выбора"
"ACTION_BLOCK","Атрибуты выполнения задания"
"ADD_NOTES","Добавить комментарии"
"ADD_IMAGES","Вставить изображения"
"ADD_SIGNATURE","Добавить подпись"
"APP_MILESTONES","App Milestones"
"SHOW_ARRIVED_BUTTON","Отобразить кнопку прибытия"
"INTERACTION_LAYOUT","Формат взаимодействия"
"SHOW_BUTTONS","Отобразить кнопки"
"SHOW_SLIDERS","Отобразить слайдеры"
"ACTION_CONFIRMATION","Подтверждение действия"
"SHOW_CONFIRMATION_POPUPS","Отобразить pop-up"
"ADD_CUSTOM_TEMPLATE","Добавить настраиваемый шаблон"
"EDIT_CUSTOM_FIELD","Править настраиваемое поле"
"DUPLICATE_CUSTOM_FIELD","Дублировать настраиваемое поле"
"SUB_HEADING","Выберите тип вашего бизнеса и Tookan применит соответствующие настройки. Сконфигурирйте опции, которые отобразятся в мобильном приложении Агента."
"BUSINESS_TYPE","Тип бизнеса"
"MOBILE_APP_SETUP","Настройка мобильного приложения"
"MOBILE_APP_SETUP_TOOLTIP_2","мобильное приложение. Увеличьте размер прямоугольника, для соответствия настройкам."
"ACKNOWLEDGE_TEXT_1","Агент может быть уведомлен о получении Задания, принять или отклонить Задание, на основе сделанного Вами выбора."
"ACKNOWLEDGE_TEXT_2","или принять/отклонить"
"ACKNOWLEDGE_TEXT_3","на основе сделанного вами выбора."
"APP_MILESTONES_TEXT_1","Уменьшайте количество статусов выполнения Задания. Базовый набор включает: Начато, Агент прибыл, Выполнено."
"APP_MILESTONES_TEXT_2","Базовый набор статусов включает: приступил к выполнению, прибыл на место, задание успешно выполнено."
"HIDE_CANCEL_BUTTON","Скрыть кнопку ""Отмена"""
"HIDE_FAILED_BUTTON","Скрыть кнопку ""Не выполнено"""
"INTERACTION_LAYOUT_TEXT_1","Выберите между кнопкой или слайдером"
"INTERACTION_LAYOUT_TEXT_2","для изменения статуса задания"
"ACTION_BLOCK_TEXT_1","Агент может добавлять комментарии, изображения и подпись во время выполнения Задания."
"ADD_BARCODE","Добавить Штрихкод"
"AUTO_ASSIGNMENT_TEXT_1","Данная опция позволит назначать Задания автоматически. Вы можете выбрать алгоритм назначения, наиболее подходящий именно вашему бизнесу."
"AUTO_ASSIGNMENT_TEXT_2","вашим"
"AUTO_ASSIGNMENT_TEXT_3","Вы можете выбрать алгоритм назначения, который наиболее походит вашему бизнесу"
"ONE_BY_ONE_TEXT_1","Запрос отправляется Агенту, ближайшему к геолокации клиента, сделавшего заказ. Если Агент не принимает Задание к выполнению в течение периода действия запроса, оно переправляется следующему наиболее близко расположенному Агенту. Если никто из Агентов не принимает Задание, оно остается не назначенным."
"ONE_BY_ONE_TEXT_2","ближайшему к геолокации клиента, сделавшего заказ."
"ONE_BY_ONE_TEXT_3","не принимает задание к выполнению за период действия запроса, задание направляется следующему ближайшему агенту"
"ONE_BY_ONE_TEXT_4","Если"
"BATCH_WISE_TEXT_4","принимает задание, оно остается не-назначенным"
"ROUND_ROBIN_TEXT_1","Задания назначаются Агентам, находящимся в пределах определенного радиуса, по циклической схеме."
"ROUND_ROBIN_TEXT_2","задания, на основании максимального лимита заданий на"
"NEAREST_TEXT_1","Назначение Задания Агентам осуществляется на основании их занятости и расстояния от точки его старта."
"NEAREST_TEXT_2","на основании занятости и расстояния."
"to_OFF_DUTY","Назначать задания Офлайн/Недоступным Агентам"
"DISTANCE_SETTINGS","Настройки дистанции"
"BATCH_SETTINGS","Настройки отправки нескольким агентам"
"NEAREST_AVAILABLE","Ближайшему свободному"
"ALLOWED","Разрешено"
"CHOOSE_WORKFLOW_BUSINESS","Выберите подходящий вариант для вашего бизнеса"
"BUSINESS_INCLUDE","Типы бизнеса, использующие этот вариант: Доставка еды из ресторанов, Курьерские услуги, Доставка продуктов, Услуги химчистки, Доставка алкоголя"
"BUSINESS_INCLUDE_SERVICES","Типы бизнеса, использующие этот вариант: Визажисты, свадебные стилисты, Услуги по ремонту, Демонстрация продуктов,"
"BUSINESS_INCLUDE_PRODUCTS","Типы бизнеса, которые используют его:  Полевой маркетинг, Демонстрация продукта, Менеджеры по продажам ""в полях"", Трагетированный маркетинг и продажи, Исследования рынка и опросы"
"BUSINESS_INCLUDE_PICKUP","Типы бизнеса, использующие тип процесса ""Забор и доставка"" включают"
"BUSINESS_APPOINTMENT","Типы бизнеса, использующие workflow ""Запись"""
"BUSINESS_USE_FIELD","Типы бизнеса, использующие тип процесса ""Мобильные сотрудники"""
"CUSTOMIZE_TRACKING","Настраивайте ссылки отслеживания для вашей учетной записи"
"DISABLE_RATING","Отключить рейтинг Клиентов"
"SELECT_METHOD","Выберите метод автоматического назначения Заданий"
"NUMBER_OF_RETRIES","Количество повторных попыток"
"RETRIES","Повторные попытки"
"TIME_SETTINGS","Настройки времени"
"MANAGE_AT_HOME_SERVICES_AND_KEEP_YOUR_CUSTOMERS_HAPPY","Управляйте оказанием услуг на дому, чтобы ваши клиенты всегда оставались довольны"
"MANAGE_YOUR_ON_STREET_CUSTOMER_ACQUISITION_TEAMS_EFFORTLESSLY","Управляйте своими менеджерами по продажам ""в полях"""
"CREATE_YOUR_FIRST_TEAM","Создайте свою первую группу"
"TEAMS_HELP_YOU_CLUB_A_GROUP_OF_AGENT_MEMBERS_BASED_ON_CITY_AREA_ETC","Создание групп - инструмент систематизации ваших сотрудников, на основе связывающих факторов"
"CONTINUE","Продолжить"
"PLEASE_SELECT_WORKFLOW","Пожалуйста, выберите тип процесса"
"CALL_THEM_DRIVERS_ARTISTS_SERVICE_PROVIDERS_AVENGERS?_NO_WORRIES_NAME_IT_WILL_CHANGE_EVERYWHERE_IN_YOUR_DASHBOARD","Вы можете изменить название должности ваших агентов, назовите их Водители, Курьеры, Стилисты, Исполнители, как вам угодно, и удобно. Название сменится с ""Агент"", на выбранное, во всей админ-панели."
"FIELD_WORKFORCE","Мобильные сотрудники"
"SEND_TO_ALL_TEXT_1","Запрос отправляется Агенту, свободному  на момент, когда назначено время исполнения Задания. 
Задание назначается Агенту, который первым принимает его. Если никто из Агентов не принимает Задание,
оно остается не назначенным."
"SEND_TO_ALL_TEXT_2","свободному на момент, когда требуется выполнить задание. Задание назначается"
"SEND_TO_ALL_TEXT_3","кто принимает его к исполнению первым. Если никто не"
"SEND_TO_ALL_TEXT_4","принимает задание, оно остается не-назначенным"
"BATCH_WISE_TEXT_1","Запрос отправляется нескольким Агентам одновременно. Вы можете создавать группы для отправки Заданий, на основании таких параметров как: расстояние, время, размер группы и тд. Задание будет назначено Агенту, кто примет его к выполнению первым. Если никто из Агентов не принимает задание, оно остается не-назначенным."
"BATCH_WISE_TEXT_2","нескольким агентам одновременно. Вы можете создавать группы для отправки заданий, на основе таких параметров как: расстояние, время, размер  группы и тд. Задание будет назначено"
"BATCH_WISE_TEXT_3","кто примет его к исполнению первым Если никто не"
"BATCH_WISE","Отправить нескольким"
"ROUND_ROBIN","Циклическая отправка"
"MAID_CLEANING","Услуги клининга и горничных"
"HOME_SERVICE","Услуги для дома"
"MAX_RADIUS","Максимальный радиус"
"MAXIMUM","Максимальное разрешенное количество заданий"
"TASK_RADIUS","Радиус"
"ONE_BY_ONE_TEXT_5","принимает задание, оно остается не назначенным"
"CHOOSE_BUSINESS_TYPE","Выберите тип вашего бизнеса и"
"ADAPT_ACCORDINGLY","применит соответствующие настройки."
"CONFIGURE_OPTIONS_MSG","Также сконфигурируйте функции, которые появятся в мобильном приложении агента."
"AGENT_SIGNUP_SETUP","Настройка регистрации Агента в системе"
"AUTO_VERIFICATION","Авто-верификация"
"DASHBOARD_VIEW","Вид админ-панели"
"MULTIPLE_DESTINATIOM_MSG","Выберите способ отображения мультилокационных заданий - как единое задание, как комбинированное задание или как отдельных заданий."
"TASK_VIEW","Просмотр задания"
"STOP_VIEW","Просмотр связанного Задания"
"TASK_PANE_CUSTOMIZATION","Кастомизация панели заданий"
"CUSTOMISE_INFO_MSG","Настройте отображение заданий на карте"
"RESET_SETTINGS","Сбросить настройки"
"SECTION","СЕКЦИЯ"
"DISPLAY","ОТОБРАЗИТЬ"
"VEHICLE_TYPE_OR_PHOTO","ТИП ТРАНСПОРТНОГО СРЕДСТВА ИЛИ ЕГО ФОТО"
"VEHICLE_TYPE","Тип ТС"
"PROFILE_PHOTO","Фото профиля"
"PICKUP_LINE_1","РАЗДЕЛ ""ЗАБОР"" - строка 1"
"PICKUP_LINE_2","РАЗДЕЛ ""ЗАБОР"" - строка 2"
"DELIVERY_SECTION_LINE_1","РАЗДЕЛ ""ДОСТАВКА"" - строка 1"
"DELIVERY_SECTION_LINE_2","РАЗДЕЛ ""ДОСТАВКА"" - строка 2"
"RUNNING_LATE","ОПОЗДАНИЕ"
"TASK_ID_729401","ID задания"
"PANE_CUSTOMIZATION","Кастомизация панели"
"CUSTOMIZE_INDIVIDUAL_INFO","Настраивайте отображение данных об Агенте при наведении на его точку местонахождения на карте."
"TILE_MAP_VIEW","на карте"
"LINE1","СТРОКА 1"
"LINE2","СТРОКА 2"
"LINE3","СТРОКА 3"
"TEXT_HERE","Введите текст"
"IMAGE_CAPTION","Добавить функцию ""Сфотографировать"""
"AWAITING_VERIY_TXT","Информационное сообщение"
"CUSTOMER_SIGNUP","Вход в систему"
"CHARACTER","количество оставшихся знаков"
"MSG_TOOLTIP1","Это сообщение увидят ваши клиенты,"
"MSG_TOOLTIP2","в ожидании верификации учетной записи."
"FULL_MSG_TOOLTIP2","Это сообщение увидят ваши клиенты, в ожидании верификации учетной записи."
"AGENT_PANE_CUSTOMIZATION","Настройка панели агента"
"fleet_VEHICLE_TYPE","Тип ТС Агента"
"ADD_VENDOR","Добавить пользователя портала"
"EDIT_VENDOR","Изменить пользователя портала"
"DOMAIN","Домен"
"CHOOSE_DOMAIN","Выберите домен"
"DELETE_DOMAIN","Вы уверены, что хотите удалить этот домен"
"DOMAIN_NAME","Доменное имя"
"JOB_TYPE","Тип работ"
"TEMPLATE","Шаблон"
"THEME_COLOR","Цвет темы"
"IS_LOGIN","Необходим ли вход в систему"
"SIGNUP_ALLOWED","Разрешена регистрация"
"AUTOFILL","Включено авто-заполнение"
"DARK_MAP","Отображать карту на темной подложке"
"CONFIRM_PASSWORD","Подтвердить пароль"
"VENDOR_ID","ID"
"DELETE_VENDOR","Удалить"
"CLIENT_ID","ID клиента"
"EDIT_DOMAIN","Добавить домен"
"ADD_NEW","Добавить новые домены"
"EDIT_DOMAINS","Редактировать домены"
"DOMAIN_DETAILS","Информация о домене"
"VENDOR_NAME","Имя"
"COMPANY","Компания"
"LOGO","Логотип"
"SMALL_LOGO","Мини-логотип"
"SEARCH_PORTAL_USR","Поиск Пользователей портала"
"REVIEW_VENDOR","Оценка поставщика"
"UPDATE_VENDOR","Обновить данные вендора"
"VERIFY","Верифицировать"
"REJECT","Отклонить"
"NEED_RESUBMISSION","Требуется повторно отправить"
"ADD_REGION","Добавить регион"
"GEOFENCE_SUBHEADING_1","Геозонирование позволяет присваивать категории своим Агентам и упрощает процесс назначения заданий. Геозоны могут быть определены на карте - просто обведите необходимый район, тем самым будут заданы границы геозоны."
"GEOFENCE_SUBHEADING_2","поступающие из виртуально ограниченной области назначались определенным"
"GEOFENCE_EDIT_TEXT_1","Задания будут назначаться Агентам автоматически, если точка назначения находится в этом районе."
"GEOFENCE_EDIT_TEXT_2",", если новый"
"GEOFENCE_EDIT_TEXT_3","пункт назначения в пределах региона."
"MAP_TEXT","Нажмите на иконку полигона для начала редактирования"
"POLYGON_TOOL","Выберите инструмент ""Полигон"" (иконка ""Полигон"", в центре шапки страницы) и начните создавать границы виртуальной территории на карте"
"GEOFENCE_DETAILS","Информация о геозонировании"
"DELETE_REGION_MSG","Вы уверены, что хотите удалить этот регион"
"CLEAR_REGION","Очистить выбор региона"
"MOVE_MAP","Подвинуть карту"
"MARK_REGION","Выделить регион"
"SELECT_GEO","Выбрать геозону"
"enter_name","Введите имя"
"no_geofence_found","Геозоны не найдены"
"last_updated","Последнее обновление"
"VENDOR_FORM_TEXT","Создайте форму заказа для клиентов за считанные секунды. Осуществите настройку домена и начните получать заказы немедленно. Пример доменного имени:  yourbusiness.xyz.com"
"INTEGRATE_WITH_ZAPIER_TEXT","Интегрируйте учетную запись с Zapier, Zapier это инструмент, объединяющий между собой веб-приложения. Как только срабатывает триггер в приложении - Zapier осуществляет набор определенных заранее действий. Примите приглашение от Tookan в учетной записи Zapier нажатием на кнопку ""Интеграция"" в меню и аутентифицируйте все запросы используя ключ API"
"SMS_ACCOUNT_TEXT","Эта функция позволяет вам автоматизировать рассылку сообщений клиентам в форме СМС уведомлений. Теперь вы можете привязать учетную запись у используемого вами СМС-провайдера (Plivo, Twilio, и тд)"
