"key","value"
"DEALING_LARGE","Korzystne kiedy zmagasz się z dużą pulą zadań przeciwko policzalnej sile roboczej."
"AGAINST_WORKFORCE","przeciwko policzalnej sile roboczej."
"UNLIMITED","Nielimitowane"
"BUSINESSES_INVOLVING","Preferowane dla firm zawierających zadania o różnych czasie dni ukończenia dni firmowych.   "
"MULTIPLE_DAYS","z różnorodnym czasem ukończenia dni firmowych."
"PAY_JUST","Zapłać po prostu za"
"UNDERTAKEN","Przedsiewzięcie"
"NO_RESTRICTION","Brak ograniczeń w sile roboczej"
"FREE_FOREVER","Zawsze darmowe"
"ALLOW_USAGE","Zezwól używac tylko przez 3 kierowców"
"UPTO_300","Powyżej 300 zadań miesięcznie"
"PER_MONTH","na miesiąc"
"NO_BILLS","Zawsze brak rachunków"
"PAY_PER_AGENTS","ZAPŁAĆ POPRZEZ kierowcę"
"CARD_NUMBER","Numer karty"
"SKIP","Pomiń"
"CANCEL","Anuluj"
"NO_CARD","Nie dodano jeszcze żadnej karty kredytowej"
"CHOOSE_RIGHT_PLAN","Wybierz najlepszy plan dla siebie"
"MONTH","Miesiąc"
"ALLOW_USAGE_ONLY","Zezwól używać tylko przez"
"ADDIIONAL_STOP_SAME_TASK","Dodatkowy przystanek podczas pewnego zadania"
"BULK_TASK","Zadanie hurtowe"
"TASK_EMI","Zadanie EMI"
"TASK_BASED","Podstawowe zadanie"
"CURRENT_PLAN","Bieżący plan"
"DELETE_ACCOUNT","Usuń konto"
"TOTAL_PENDING_PAYMENT","Całościowa opłata w toku wynosi"
"INVOICE","Faktura"
"UPTO","Wzdłuż"
"MMYY","mm / yyyy"
"CVV","CVV"
"TASKPER_MOTH","Zadania na miesiąc"
"UNLIMITED_TASK","Nielimitowane zadania dla kierowcy"
"PAY_PER_TASK","Zapłać za zadanie"
"agnet_based_plan","Dodaj zasadniczy plan"
"agnet_emi","EMI kierowcy"
"bulk_agent","Kierowca hurtowy"
"task_plural","zadania"
"agent_plural","kierowcy"
"agent_plural1","kierowcy"
"you_can_add_only_3","Możesz wybrać tylko 3 kierowców w tym planie"
"TEAMS","Zespoły"
"MANAGERS","Menadżerowie"
"ADD_MANAGER","Dodaj menadżera"
"ALLOW_ACCESS_TO_UNASSIGNED_TASKS","Zezwól na dostęp do nie przypisanych zadań"
"ASSIGN_TEAMS","Przypisz zespołom"
"EDIT_MANAGER","Edytuj menadżera"
"DELETE_MANAGER","Usuń menedżera"
"PASSWORD","Hasło "
"ALLOW_CREATE_TASK","Zezwól na utworzenie zadania"
"ALLOW_EDIT_TASK","Zezwól na edycję zadania"
"FIRST_NAME","Pierwsze imię"
"USERNAME","Login"
"ACTIONS","Czynności"
"MANAGER_HEADING","Dodaj menedżerów, aby tworzyć i edytować zadania i przypisać je do kierowców w zespołach. Przypisz różne zespoły do menedżerów i wyraż zgodę na dodawanie kierowców lub zezwól na dostęp do nieprzypisanych zadań."
"OPTIONAL","Opcjonalnie"
"MANAGER_HEADING_1","Różne zespoły mogą być przypisane do menedżerów i oni po kolei mogą poradzić sobie z nieprzypisanymi zadaniami , dodaj kierowców i  przypisz ich do dadań itd.."
"MANAGER_HEADING_2","w ich zespołach. Przypisz różne zespoły do menedżerów i wyraż zgodę na dodanie"
"MANAGER_HEADING_3","albo wyraż zgodę na dostęp do nieprzypisanych zadań."
"ALLOW_ADD_AGENTS Agent","Pozwól dodać kierowcę"
"CUSTOMERS","Klienci "
"EXPORT_CUSTOMERS","Eksport klientów"
"ADD_CUSTOMER_VIA_CSV","Dodaj klientów przez CSV"
"EDIT_CUSTOMER","Edytuj klienta"
"CUSTOMER_EMAIL","E-mail klienta"
"CUSTOMER_ADDRESS","Adres klienta"
"DELETE_CUSTOMER","Jesteś pewien, że chcesz usunąć tego klienta?"
"CLICK_TO_SHOW","Kliknij, aby zobaczyć więcej"
"NO_RESULTS","Brak wyników do wyświetlenia"
"ENTER_LOCATION","Proszę wprowadzić ważną lokalizację."
"SEARCH_PLACEHOLDER","Szukaj zadań po adresach"
"NEW_TASKS","Nowe zadania"
"PICKUP_ADD","Adres odbioru jest wymagany"
"T_GREATER_CT","Czas powinien być póżniejszy niż obecny czas."
"TAB","Tabela"
"DEL_ADDRESS","Adres dotawy jest wymagany"
"DT_GREATER_PT","Czas dostawy powinien być dłuższy niż czas odbioru."
"ET_GREATER_ST","Czas końcowy powinien być późniejszy niż czas początkowy"
"EDIT_STOP","Edytuj zatrzymanie"
"DELETE_CUSTOMER_?","Usunąć klienta?"
"NOT_AVAILABLE","Nie dostępne"
"AVG_RATING","Przeciętna ocena"
"ENTER_LOC","Wprowadź lokalizację"
"RATINGS_REVIEW","Oceny i komentarze"
"BILLING","Rozliczenia"
"ADD_ONS","Rynek"
"API_KEY","Klucz API"
"PROMO","Kod promocyjny"
"ADD_PROMO","Dodaj promocje"
"AUTO_ASSIGNMENT","Automatryczne przypisywanie włączone"
"VENDORS","Portale"
"VENDORS_SETTING","Portale"
"VENDORS_LIST","Użytkownicy portalu"
"WORKFLOW","Cykl pracy"
"BUSINESS","Rodzaj firmy"
"NOTIFICATIONS","Powiadomienia"
"GEOFENCE","Geofence"
"PROFILE","Profil"
"BUSINESS_APP","Aplikacja firmowa"
"CUSTOM_APPS","Domyślna aplikacja"
"CATEGORY","Kategoria"
"PARENT_CATEGORY","Kategoria rodzicielska"
"SUBCATEGORY","Podkategoria"
"AGENT_SCHEDULE","Harmonogram kierowcy"
"CUSTOMER_NOTIFICATIONS","Notyfikacje"
"TRIGGERS","Triggery"
"WEBHOOK","Komunikaty sieciowe"
"SMS","twoje konto SMS"
"PICKUP_NOTIFICATIONS","Powiadomienia odbioru"
"DELIVERY_NOTIFICATIONS","Powiadomienia dostaw"
"INSERT_TAG","Wstaw tag"
"SUBJECT","Temat"
"PREVIEW","Podgląd"
"MESSAGE","Wiadomość"
"NOTIFICATION_TEXT","Wyślij niestandardowe SMSy, e-maile oraz spotkania sieciowe oparte na każdym triggerze i spersonalizuj zawartość poprzez kliknięcie na ikonie ołówka."
"ENABLE_NOTIFICATION","Czy jestes pewien, że chcesz uaktywnić te powiadomienie?"
"DISABLE_NOTIFICATION","Czy jestes pewien, że chcesz wyłączyć te powiadomienie?"
"RATE_YOUR_FEEDBACK","Oceń swoją opinie"
"SELECT_WORKFLOW","Wybierz organizację zadań"
"CHOOSE_THE_WORKFLOW_THAT_BEST_COMPLIMENTS_YOUR_BUISNESS","Wybierz cykl pracy, który najbardziej odpowiada twojej firmie. "
"PICKUP_&_DELIVERY","Odbiór i dostawa"
"MANAGE_ON_DEMAND_PICKUPS_AND_DELIVERIES_EFFICIENTLY","Zarządzaj skutecznie odbiorami i dostawami na żądanie"
"BUISNESS_THAT_USE_THIS_WORKFLOW_INCLUDE","Firma, która korzysta z takiego cyklu pracy zawiera"
"SMS_WEB","SMS i wiadomości sieciowe"
"APPOINTMENT","Spotkanie"
"UPDATE","Aktualizacja"
"EMAIL_ATTACHMENT","Załącznik e-mail"
"APPLICATION_JSON","aplikacja/json"
"APPLICATION_URLENCODED","aplikacja/forma-x-www-urlencoded"
"TAG","tag"
"REQUEST_RECEIVED","Prośba otrzymana"
"AGENT_STARTED","Kierowca początkowy"
"AGENT_ARRIVED","Kierowca przybyły"
"SUCCESSFUL","Zakończono z powodzeniem"
"TASK_UPDATE","Zadanie zaktualizowane"
"REQUEST_ACCEPTED","Prośba zaakceptowana"
"CREATE_TEAM","Utwórz zespół"
"EDIT_TEAM","Edytuj zespół"
"HELP_TEXT_BATTERY_HEADING","Wybierz lokalizację odpowiednią dla aplikacji kierowcy"
"TEAM_MEMBERS","Członkowie zespołu"
"PLEASE_SELECT","Proszę wybrać"
"LOW","Nisko"
"MEDIUM","Średnio"
"HIGH","Wysoko"
"HELP_TEXT_BATTERY_SUB_HEADING","(Dla optymalizacji baterii)"
"HELP_TEXT_HIGH_DESC","(3 sekundowy wskaźnik odświeżania lokalizacji + 30 sekundowe osiągniecie serwera) (GPS + lokalizacja sieci) "
"HELP_TEXT_MEDIUM_DESC","(30 sekundowy wskaźnik odświeżania lokalizacji + 30 sekundowe osiągniecie serwera) (GPS + lokalizacja sieci)"
"HELP_TEXT_LOW_DESC","(60 sekundowy wskaźnik odświeżania lokalizacji + 60 sekundowe osiągniecie serwera) (tylko lokalizacja sieci)"
"HELP_TEXT_TAGS","Proszę wprowadzić wartości oddzielone przecinkiem. Te tagi będą użyte, aby skategoryzować twój zespół."
"ORGANIZE","Zorganizuj swój"
"BASED_ON","w grupach opartych na geografii, strefach w mieście, rodzaju pojazdu i innych czynnikach."
"AND","i"
"ASSIGNED_ATLEAST","powinno być przypisane co najmniej do jednego zespołu."
"ID","Identyfikator"
"NO_TRACKING","Brak śledzenia"
"DELETE_TEXT","Usuń albo zmień swoje"
"DELETE_TEXT_2","dla innej drużyny. W celu usunięcia drużyny,"
"CREATE_A_TEAM","Stwórz drużyne kierowców, w tabeli zespołów."
"ENTER_NAME","Wprowadź nazwę zespołu"
"SET_LOCATION","Ustaw lokalizację odpowiednią dla"
"HELP_TEXT_NO_TRACKING_DESC","Lokalizacja śledzona tylko dla zmian statusów zadania i kiedy kierowca otwiera aplikację"
"SET_LOCATION_FOR_APP","Ustaw lokalizację odpowiednią dla aplikacji kierowcy."
"ORGANIZE_TEXT","Organizuj swojego kierowcę w grupach bazując na geografii, strefach w mieście, rodzaju pojazdu i innych czynnikach. Menadżerowie w grupach bazujący na geografii, strefach w mieście, rodzaju pojazdu i innych czynnikach. Kierowca powinien być przypisany co najmniej do jednego zespołu."
"TAGS","TAGI"
"DELETE_TEAM","Usuń zespół"
"ORGANIZE_TEXT_1","Przyporządkuj swojego kierowcę do grup, bazując na geografii, strefach w mieście, rodzaju pojazdu i innych czynnikach. Menadżerowie w grupach bazują na geografii, strefach w mieście, rodzaju pojazdu i innych czynnikach. Kierowca powinien być przypisany do co najmniej jednego zespołu."
"ORGANIZE_TEXT_2","w grupach bazują na geografii, strefach w mieście, rodzaju pojazdu i innych czynnikach. Kierowca powinien być przypisany do co najmniej jednego zespołu."
"ORGANIZE_TEXT_3","powinien być przypisany do co najmniej jednego zespołu."
"ADD","Dodaj"
"IMPORT","Import"
"DEVICE_VERSION","Wersja urządzenia"
"IN_TRANSIT","W tranzycie"
"FIRST_LOGIN_REQUIRED","Pierwsze logowanie wymagane"
"BLOCKED","Zablokowano"
"BLOCK_MSG","Czy jesteś pewien, że chcesz zablokować tego sprzedawcę"
"UNBLOCK_MSG","Czy jesteś pewien, że chcesz odblokować tego kierowcę?"
"ASSIGN_TEAM","Przypisz do zespołu"
"TRANSPORT_TYPE","Typ transportu"
"TRANSPORT_DESC","Opis transportu (rok,model)"
"LIC_PLATE","Tablica rejestracyjna"
"COLOR","Kolor"
"TAGS_HELP_TEXT","Proszę wprowadzić wartości oddzielone przecinkiem. Te tagi będą użyte, aby skategoryzować twój "
"IMPORT_LINK_TEXT","aby pobrać szablon pliku CSV z próbnymi wartościami dla dodania nowych"
"SCHEDULE_TO","Zgody harmonogramu na"
"CANT_ACCESS","Kierowca nie może połączyć się"
"VIEW_AND_EDIT","Można obejrzeć i edytować"
"DRIVERS","Kierowcy"
"ADD_DRIVERS","Dodaj kierowców i przypisz ich do drużyny"
"CSV_HEADER","Nagłówek CSV"
"TEAM_ID","Identyfikator"
"MANDATORY_CONDITION","Obowiązkowe (login i nazwa użytkownika, które będą użyte przez kierowcę do zalogowania się do aplikacji) "
"MANDATORY_TEAM_ID","Obowiązkowe (Umieść numeryczny identyfikator drużyny, który otrzymasz ze strony drużyny) "
"OPTIONAL_CONDITION","Opcjonalne (zostanie wygenerowane automatycznie, jeśli pozostawisz je puste) "
"TRANSPORT_TYPE_5","Rodzaj transportu (0-5)"
"OPTIONAL_NUMERIC","Opcjoonalne (Umieść numerycznie rodzaj transportu swojego"
"AVAILABLE_TRANSPORT_TYPES","Dostępny rodzaj transportu"
"CAR","Samochód: 0"
"MOTORCYCLE","Motocykl: 1"
"BICYCLE","Rower: 2"
"SCOOTER","Hulajnoga: 3"
"FOOT","Pieszo: 4"
"TRUCK","Ciężarówka: 5"
"TRANSPORT_DESCRIPTION","Opis transportu"
"LICENSE","Licencja"
"DOWNLOAD_CSV","Pobierz dane swojego zadania w pliku CSV"
"EMAIL_ADDRESS","Adres e-mail"
"PHONE_NUMBER","Numer telefonu"
"USER_NAME","Nazwa użytkownika"
"PROCEED_TO_DASHBOARD","Przejście do deski rozdzielczej"
"PLEASE_SELECT_ATLEAST_ONE_VALUE","Proszę wybrać co najmniej jedną wartość"
"MEMBERS_RECEIVE_AN_EMAIL/SMS_TO_DOWNLOAD_THE_MOBILE_APP","Członkowie wysyłają e-mail/sms, aby pobrać aplikację mobilna."
"THE","Ten"
"ADD_YOURSELF_AS","Dodaj siebie jako"
"YOU_ADDED","Dodałeś"
"FILTERS","Filtry"
"EDIT","Edytuj"
"DEVICE_TYPE","Rodzaj urządzenia"
"AGENTS_ID","Identyfikator"
"IDLE","Bezczynny"
"OFFLINE","Nieaktywny"
"NEED_SIGNUP_VERIFICATION","Potrzeba weryfikacji rejestracji"
"UPDATE_AGENT","Aktualizuj kierowcę"
"FIELDS_SUBMITTED","Pola złożone podczas rejestracji"
"REASON_FOR_RESUBMISSION","Przyczyna ponownego przedstawienia"
"REMAINING","przypomnienie"
"UPDATE_STATUS","Aktualizuj status"
"SELECT_AN_OFFERING","Wybierz ofertę"
"GENERAL","Ogólnie"
"CATEGORY_NAME","Nazwa kategorii"
"CAT_IMAGE","Obraz kategorii"
"FORM_ID","Identyfikator formy"
"ADD_CATEGORY","Dodaj kategorię"
"MAX_SIZE","Maksymalny rozmiar"
"PER_KILO","Należność za kilometr"
"MIN_FARE","Minimalna opłata"
"CANC_CHARGE","Anulowane opłaty"
"CAT_TYPE","Rodzaj kategorii"
"SET_IMAGE","Ustaw obraz kategorii"
"PER_MIN","Należność za minutę"
"ALL_CATEGORIES","Wszystkie kategorie"
"CATEGORY_IMAGE","Obraz kategorii"
"SEL_CATEGORY_IMAGE","Wybrany obraz kategorii"
"ALL_PROMO","Wszystkie promocje"
"PROMO_NAME","Nazwa promocyjna"
"SHORT_DISCR","Krótki opis"
"TYPE","Rodzaj"
"STARTING","Rozpoczęcie z"
"ENDING","Zakończenie w"
"EDIT_CATEGORY","Edytuj kategorię"
"LAST_LOCATION","Ostatnia lokalizacja"
"STORE_VERSION","Wersja sklepu"
"AVG_CSTM_RAT","Ocena Avg Cust"
"LAST_UPDATED_LOCATION_TIME","Ostatnio zaaktualizowany czas lokalizacji"
"FLEET_STATUS_COLOR","Kolor statusu floty"
"SUB_CAT_NAME","Nazwa podkategorii"
"agents_can_VIEW_ONLY","Jedynie podgląd kierowcy"
"PERSONAL_ACCESS_TOKEN","Indywidualny token dostępu"
"TEXT_1","Funkcja tokenu osobistego dostępu taka jak kombinacja nazwy i hasła dla uwierzytelnienia API. Sprawdź dokumentację API, aby dowiedzieć się więcej. "
"TEXT_2","Dokumentacja API"
"TEXT_3","aby dowiedzieć się więcej."
"API_TOKEN","Dostęp tokena V1 API"
"REFER_API","Możesz powołać się na dokumentację v1 API"
"REFER_API_HERE","tutaj."
"API_DEPRECATED","Te API zdezaprobują i utracą wsparcie po 30 września 2017"
"V2_API_KEYS","KLUCZE V2 API"
"GENERATE_KEY","Utwórz klucz"
"NO_API","Brak kluczy API"
"REFER_API_V2","Możesz powołać się na dokumentację v2 API"
"AUTHENTICATE_V2","Klucze są użyte dla autentyczności wszystkich próśb v2 API."
"HERE","tutaj"
"MAX_KEYS","Możesz generować maksymalnie 10 kluczy API."
"DASHBOARD_MODULES","Moduły deski rozdzielczej i aplikacji mobilnej"
"CHOOSE_WORKFLOW","Wybierz swój typ firmy, a Tookan przystosuje się odpowiednio. "
"PICKUP_&_DELIVERY_TEXT","Zarządzaj odbiorami na żadanie i skutecznością dostaw."
"APPOINTMENT_TEXT","Zarządzaj usługami w domu i spraw, aby twoi klienci byli zadowoleni."
"FIELD_WORKFORCE_TEXT","Zarządzaj bezproblemowo zespołami pozyskiwania klientów ulicznych."
"BUSINESS_TEXT","Interes, który używa takiej organizacji zadań obejmuje:"
"FOOD_DELIVERY","Dostawa jedzenia"
"COURIER_SERVICES","Usługi kurierskie"
"LAUNDRY_SERVICES","Pralnia"
"GROCERY_DELIVERY","Dostawa ze sklepu spożywczego"
"ALCOHOL_DELIVERY","Dostawa alkoholu"
"MAKE_UP_ARTISTS","Wizażyści"
"WEDDING_STYLISTS","Styliści ślubni"
"HOUSE_REPAIR_SERVICES","Usługi naprawcze w domu"
"MASSAGE_THERAPISTS","Masażyści"
"AUTO_REPAIR_SERVICES","Serwis samochodowy"
"FIELD_MARKETING","Marketing terenowy"
"PRODUCT_DEMO","Produkt pokazowy"
"CUSTOMER_DEVELOPMENT","Pozyskiwanie klienta/rozwój"
"TARGET_MARKETING","Celowy marketing/wyprzedaż"
"MARKET_RESEARCH","Badania rynku/ankiety"
"TASK_ATTRIBUTES_TEXT","Dostosuj deskę rozdzielczą poprzez wybranie modułów opartych na twoich firmowych wymaganiach."
"ENABLE_AUTO_ASSIGNMENT","Automatyczny przydział nieaktywny"
"BROADCAST_TO_AGENTS","Nadawaj do"
"ONE_BY_ONE","Pojedynczo"
"ONE_BE_ONE_HELP_TEXT_1","Prośba przechodzi do jednej"
"ONE_BE_ONE_HELP_TEXT_2","(najbliższe i dostępne) najpierw i jeśli regulator czasowy zakończy się lub kierowca odmówi zadania, przechodzi do kolejnej najlepszej opcji. Możesz ustawić czas wygaśnięcia regulatora czasowego."
"REQUEST_EXPIRE","Prośba wygasa w"
"SECONDS","sekunda"
"SEND_TO_ALL","Wyślij do wszystkich"
"SEND_TO_ALL_HELP_TEXT_1","Prośba została wysłana do wszystkich dostępnych"
"SEND_TO_ALL_HELP_TEXT_2","i ktokolwiek akceptuje/potwierdza zadanie, najpierw je otrzyma."
"START_RADIUS","Promień początkowy"
"ENTER_START_RADIUS","Wprowadź promień początkowy"
"RADIUS_INC","Przyrost promienia"
"ENTER_RADIUS_INC","Wprowadź przyrost promienia"
"MAXIMUM_RADIUS","Maksymalny promień"
"ENTER_MAX_RADIUS","Wprowadź maksymalny promień"
"BATCH_PROCESSING_TIME","Czas serii w toku"
"ENTER_BATCH_PROCESSING_TIME","Wprowadź czas serii w toku"
"REQ_TIME","Czas próbny"
"ENTER_REQ_TIME","Wprowadź próbny czas"
"MAX_BATCH_SIZE","Maksymalny rozmiar serii"
"ENTER_MAX_BATCH_SIZE","Wprowadź maksymalny rozmiar serii"
"BATCH_SIZE_INC","Przyrost rozmiaru serii"
"ENTER_BATCH_SIZE_INC","Wprowadź przyrost rozmiaru serii"
"TASK_TIMER","Stoper zadania"
"ENTER_TASK_TIMER","Wprowadź stoper zadania"
"ATTEMPT_LIMIT","Maksymalny limit serii"
"ENTER_ATTEMPT_LIMIT","Wprowadź limit próbny"
"CREATE_TEMPLATE","Utwórz szablon"
"MOBILE_APP_MODULES","Moduły aplikacji mobilnej"
"MOBILE_APP_MODULES_TEXT"," Dostosuj aplikację mobilną poprzez wybór modułów, które potrzebujesz i zobacz zmiany na żywo w sklepe mobilnym."
"ACKNOWLEDGEMENT_TYPE","Typ uznania"
"ACKNOWLEDGE","Uznanie"
"ACCEPT_OR_DECLINE","Akceptacja/Odmowa"
"NONE","Żaden"
"ACTION_BLOCK","Blokada akcji"
"ADD_NOTES","Dodaj notatki"
"ADD_IMAGES","Dodaj obrazy"
"ADD_SIGNATURE","Dodaj podpis"
"APP_MILESTONES","Dodaj ważne punkty"
"SHOW_ARRIVED_BUTTON","Pokaż przycisk przybycia"
"INTERACTION_LAYOUT","Interakcja układu"
"SHOW_BUTTONS","Pokaż przyciski"
"SHOW_SLIDERS","Pokaż suwaki"
"ACTION_CONFIRMATION","Potwierdzenie akcji"
"SHOW_CONFIRMATION_POPUPS","Pokaż potwierdzenie wyskakiwania"
"ADD_CUSTOM_TEMPLATE","Dodaj domyślny szablon"
"EDIT_CUSTOM_FIELD","Edytuj pole niestandardowe"
"DUPLICATE_CUSTOM_FIELD","Duplikuj pole niestandardowe"
"SUB_HEADING","Wybierz swój typ firmy, a Tookan przystosuje się odpowiednio. Skonfiguruj także opcje, które chciałbyś odzwierciedlić na aplikacji mobilnej kierowcy."
"BUSINESS_TYPE","Typ firmy"
"MOBILE_APP_SETUP","Ustawienie aplikacji mobilnej"
"MOBILE_APP_SETUP_TOOLTIP_2","aplikacja mobilna. Zwiększ rozmiar prostokątu firmyaby dopasować ustawienie aplikacji mobilnej"
"ACKNOWLEDGE_TEXT_1","Kierowca może albo potwierdzić pokwitowanie zadania albo zaakceptować/odmówić zadania opartego na twoim poniższym wyborze"
"ACKNOWLEDGE_TEXT_2","lub zaakceptuj/odmów"
"ACKNOWLEDGE_TEXT_3","oparte na twoim poniższym wyborze."
"APP_MILESTONES_TEXT_1","Zmniejsz liczbę kluczowych punktów wymaganych do ukończenia zadania. Podstawowe punkty kluczowe zawierają rozpoczęcie, przybycie, ukończenie."
"APP_MILESTONES_TEXT_2","Podstawowe punkty kluczowe zawierają rozpoczęcie, przybycie, ukończenie."
"HIDE_CANCEL_BUTTON","Ukryj przycisk anulowania"
"HIDE_FAILED_BUTTON","Ukryj przycisk niepowodzenia"
"INTERACTION_LAYOUT_TEXT_1","Wybierz pomiędzy przyciskiem albo przesunięciem suwaka, aby ukończyć"
"INTERACTION_LAYOUT_TEXT_2","punkty kluczowe."
"ACTION_BLOCK_TEXT_1","Kierowca może dodać notatki, obrazy i podpis podczas zadania."
"ADD_BARCODE","Dodaj kod kreskowy"
"AUTO_ASSIGNMENT_TEXT_1","Włącz funkcję automatycznego przypisywania zadań swojemu kierowcy. Możesz wybrać logiczny przypis, który najlepiej będzie pasować do twoich firmowych potrzeb. "
"AUTO_ASSIGNMENT_TEXT_2","dla twojego"
"AUTO_ASSIGNMENT_TEXT_3","Możesz wybrać logicznie przypis, który najlepiej będzie odpowiadał twoim firmowym potrzebom. "
"ONE_BY_ONE_TEXT_1","Wyślij prośby powiadomień zadania dla kierowcy najbliższemu twojej lokalizacji. Jeśli kierowca nie zaakceptuje zadania w czasie ważności prośby, zadanie zostanie wysłane do najbliższego kierowcy. Jeśli żaden kierowca nie zaakceptuje zadania, pozostanie ono nieprzypisane."
"ONE_BY_ONE_TEXT_2","najbliżej dla lokalizacji zadania. Jeśli"
"ONE_BY_ONE_TEXT_3","nie zaakceptuje zadania w czasie ważności prośby, prośba zadania zostanie wysłana do najbliższego "
"ONE_BY_ONE_TEXT_4","Jeśli nie"
"BATCH_WISE_TEXT_4","akceptując zadanie, zostaje ono nieprzypisane."
"ROUND_ROBIN_TEXT_1","Kierowcy w zdefiniowanym promieniu są przypisani sile okrężnej"
"ROUND_ROBIN_TEXT_2","zadania oparte na ustawieniu maksymalnego limitu zadań na"
"NEAREST_TEXT_1","Siła przypisana zadaniu dla agenta oparta jest na dostępności i odległości."
"NEAREST_TEXT_2","oparte na dostępności i odległości."
"to_OFF_DUTY","PRZYPISZ ZADANIE WOLNEMU/WYLOGOWANEMU KIEROWCY"
"DISTANCE_SETTINGS","Ustawienia odległości"
"BATCH_SETTINGS","Pakiet ustawień"
"NEAREST_AVAILABLE","Najbliższy dostępny"
"ALLOWED","Zezwolono"
"CHOOSE_WORKFLOW_BUSINESS","Wybierz napływ pracy, który pasuje najlepiej do twojej firmy "
"BUSINESS_INCLUDE","Firma, która używa tego zawiera: dostawę jedzenia, usługi kurierskie, dostawę artykułów spożywczych, dostarczenie prania, dostawę alkoholu"
"BUSINESS_INCLUDE_SERVICES","Firma, która używa tego zawiera: wizażystów, stylistów ślubnych, usługi naprawcze w domu, masażystów, serwis samochodowy"
"BUSINESS_INCLUDE_PRODUCTS","Firma, która używa tego zawiera: miejscowy marketing, produkt demonstracyjny, pozyskiwanie/rozwój klienta, marketing celowany/wyprzedaże, badania rynku/ankiety "
"BUSINESS_INCLUDE_PICKUP","Firma, która używa odbioru i dostawy zawiera"
"BUSINESS_APPOINTMENT","Firma, która używa spotkania zawiera"
"BUSINESS_USE_FIELD","Firma, która używa lokalnej siły roboczej zawiera"
"CUSTOMIZE_TRACKING","Dostosuj prawdziwy czas linków śledzących do twojego konta"
"DISABLE_RATING","Wyłącz ocenianie klienta"
"SELECT_METHOD","Wybierz metodę automatycznego umieszczania zadań"
"NUMBER_OF_RETRIES","Liczba ponowionych prób"
"RETRIES","Ponowne próby"
"TIME_SETTINGS","Ustawienia czasu"
"MANAGE_AT_HOME_SERVICES_AND_KEEP_YOUR_CUSTOMERS_HAPPY","Zarządzaj usługami w domu i spraw, aby twoi klienci byli zadowoleni."
"MANAGE_YOUR_ON_STREET_CUSTOMER_ACQUISITION_TEAMS_EFFORTLESSLY","Zarządzaj skutecznie zespołami pozyskiwania klientów ulicznych"
"CREATE_YOUR_FIRST_TEAM","Stwórz swój pierwszy zespół"
"TEAMS_HELP_YOU_CLUB_A_GROUP_OF_AGENT_MEMBERS_BASED_ON_CITY_AREA_ETC","Zespół pomaga ci określić grupę członków-agentów, opartych na mieście, terenie itp.. "
"CONTINUE","Kontynuuj"
"PLEASE_SELECT_WORKFLOW","Proszę wybrać cykl pracy"
"CALL_THEM_DRIVERS_ARTISTS_SERVICE_PROVIDERS_AVENGERS?_NO_WORRIES_NAME_IT_WILL_CHANGE_EVERYWHERE_IN_YOUR_DASHBOARD","Nazwij ich kierowcami, artystami, dostawcami usług, mścicielami? Nie przejmuj się tutaj nazwą, a to zmieni wszędzie na desce rozdzielczej."
"FIELD_WORKFORCE","Pole siły roboczej"
"SEND_TO_ALL_TEXT_1","Wysyła powiadomienie o prośbie zadania do kierowcy dostępnego w przedziale czasowym zadania. Zadanie zostaje przypisane do ,,kierowcy, który zaakceptuje prośbę jako pierwszy. Jeśli żaden kierowca nie zaakceptuje zadania, pozostaje ono nieprzypisane.’’"
"SEND_TO_ALL_TEXT_2","dostępny w przedziale czasowym zadania. Zadanie zostaje przypisane do''"
"SEND_TO_ALL_TEXT_3","kto akceptuje zadanie prosi pierwszy. Jeśli nie"
"SEND_TO_ALL_TEXT_4","akceptuje zadanie, pozostaje nieprzypisane.''"
"BATCH_WISE_TEXT_1","Wysyła powiadomienie o prośbie zadania do kierowcy w serii. Możesz utworzyć serię oparte na ustawieniach odległości, czasie i rozmiarze grupy. Zadanie zostaje przypisane do kierowcy, który zaakceptuje prośbę jako pierwszy. Jeśli żaden kierowca nie zaakceptuje zadania, pozostaje ono nieprzypisane. "
"BATCH_WISE_TEXT_2","w seriach. Możesz utworzyć serię oparte na ustawieniach odległości, czasie i rozmiarze grupy. Zadanie zostaje przypisane"
"BATCH_WISE_TEXT_3","kto akceptuje zadanie prosi pierwszy. Jeśli nie"
"BATCH_WISE","Rozsądna partia"
"ROUND_ROBIN","Okrągły Robin"
"MAID_CLEANING","Pokojówka"
"HOME_SERVICE","Usługi domowe"
"MAX_RADIUS","Maksymalny promień"
"MAXIMUM","MAKSYMALNE DOZWOLONE ZADANIA"
"TASK_RADIUS","Promień"
"ONE_BY_ONE_TEXT_5","akceptuje zadanie, pozostaje nieprzypisane."
"CHOOSE_BUSINESS_TYPE","Wybierz swój rodzaj firmy i"
"ADAPT_ACCORDINGLY","przystosuje się odpowiednio."
"CONFIGURE_OPTIONS_MSG","Także skonfiguruj opcję, które chciałbyś odzwierciedlić  na aplikacji mobilnej kierowcy."
"AGENT_SIGNUP_SETUP","Ustawienia rejestracji kierowcy"
"AUTO_VERIFICATION","Automatyczna weryfikacja"
"DASHBOARD_VIEW","Podgląd deski rozdzielczej"
